is_walking,fsr_bottom,fsr_outside,top_x,top_y,top_z
0,0,-0.65678,0.059875488,0.082168579,-1.005554199
0,0,-2.64E-16,0.07019043,0.081375122,-0.996612549
0,0,0.09702,0.068450928,0.081436157,-1.007095337
0,0,0.071591,0.071350098,0.085571289,-0.990203857
0,-0.039546,-0.49865,0.058334351,0.067230225,-1.004211426
0,-0.075256,-0.57289,0.073501587,0.067977905,-0.99961853
0,0.017174,0.042457,0.06942749,0.054931641,-1.001968384
0,0.078853,0.24301,0.060211182,0.02281189,-0.999740601
0,0.023836,0.0776,0.07989502,0.027557373,-0.997451782
0,-0.16638,-0.68623,0.046691895,0.057754517,-0.997406006
0,-0.17838,-0.63921,0.074966431,0.046936035,-1.005691528
1,0.12575,0.33301,0.055038452,0.019012451,-1.022476196
1,0.28642,0.76058,0.069580078,0.035858154,-1.00201416
1,-2.78E-16,-5.02E-16,0.077865601,0.046188355,-0.996032715
1,-0.48641,-1.4431,0.056365967,0.04083252,-1.003082275
1,-0.3094,-0.92657,0.043197632,0.049667358,-1.014328003
1,0.47577,1.4038,0.084197998,0.05871582,-0.997619629
1,0.68745,2.1771,0.110809326,0.066619873,-0.99559021
1,-0.25958,-0.93969,0.075637817,0.050933838,-0.993606567
1,-1.2215,-5.2429,0.049499512,0.04019165,-1.006286621
1,-0.38861,-2.185,0.074050903,0.062805176,-1.001434326
1,1.5474,14.216,0.063659668,0.067260742,-0.999938965
1,1.5971,42.445,0.05090332,0.056930542,-0.99772644
1,-1.5192,74.805,0.073242188,0.062515259,-0.994842529
1,-4.1373,103.86,0.054046631,0.039413452,-0.999969482
1,4.49E-16,128,0.07585144,0.084411621,-1.007843018
1,12.827,147.92,0.08291626,0.082199097,-0.992004395
1,29.256,164,0.053436279,0.056472778,-1.002502441
1,41.44,174.3,0.069793701,0.067443848,-1.000259399
1,45.951,177.9,0.07258606,0.044570923,-0.995361328
1,45.875,177.9,0.095214844,0.058197022,-0.998184204
1,46.124,178.87,0.066223145,0.087875366,-0.974227905
1,48.432,184.36,0.033554077,0.031036377,-1.004333496
1,50.855,193.06,0.058425903,0.068847656,-0.998687744
1,51.418,201,0.081741333,0.031173706,-1.00579834
1,50.66,204.91,0.049118042,0.018600464,-1.011947632
1,50.568,204.47,0.109985352,0.025421143,-0.997619629
1,52,203,0.055267334,0.037918091,-0.994384766
1,53.607,203.18,0.05696106,0.073669434,-1.002090454
1,53.584,206.19,0.083282471,0.047607422,-1.005020142
1,51.713,210.75,0.052536011,0.143280029,-0.994308472
1,49.64,215.38,0.052032471,0.071151733,-0.998947144
1,49.002,219.8,0.068008423,0.095214844,-0.994644165
1,49.46,223.27,0.069076538,0.082000732,-0.995849609
1,49.243,225.65,0.062667847,0.060134888,-1.007797241
1,47.44,226.72,0.06880188,0.082229614,-0.999725342
1,45.416,227.78,0.057022095,0.085830689,-0.997558594
1,45.163,229.76,0.094070435,0.056610107,-0.999389648
1,46.527,231.07,0.046981812,0.046386719,-0.989700317
1,47,230,0.075561523,0.048873901,-0.994094849
1,44.205,225.86,0.051818848,0.08656311,-0.998397827
1,38.533,221.95,0.071914673,0.060241699,-0.999725342
1,32.379,219.78,0.059341431,0.07321167,-1.000717163
1,27.666,218.35,0.082183838,0.128311157,-0.99597168
1,24.403,216.55,0.063079834,0.086364746,-1.000640869
1,21.692,215.91,0.052658081,0.044494629,-0.999664307
1,19.384,220.46,0.073471069,0.067840576,-0.998977661
1,17.747,228.16,0.046768189,0.046020508,-0.995849609
1,17.052,232.04,0.086868286,0.042602539,-0.995697022
1,17.042,226.62,0.047958374,0.028930664,-1.008331299
1,17.635,216.18,0.063919067,0.032119751,-1.00062561
1,19,212,0.06590271,0.065505981,-1.000198364
1,20.59,218.62,0.075637817,0.087646484,-1.001449585
1,21.294,230.34,0.039733887,0.054000855,-1.006515503
1,19.734,236.68,0.077682495,0.057540894,-1.001998901
1,16.084,236.09,0.066894531,0.053665161,-0.996795654
1,12.37,236.51,0.063064575,0.061035156,-1.00012207
1,11.224,244.37,0.064041138,0.059616089,-0.999191284
1,14.04,257.53,0.046981812,0.103485107,-0.987121582
1,19.362,266.62,0.075027466,0.085617065,-0.996795654
1,24.271,267.67,0.065475464,0.055648804,-0.996078491
1,26.515,264.7,0.067489624,0.034805298,-0.999282837
1,26.391,264.84,0.054321289,0.038787842,-1.002212524
1,26,271,0.068649292,0.091079712,-1.000549316
1,26.578,278.48,0.054199219,0.134658814,-0.995040894
1,27.717,281.82,0.044708252,0.101470947,-1.005859375
1,27.968,276.86,0.056381226,0.062576294,-0.99609375
1,27.015,264.84,0.083908081,0.052963257,-1.004989624
1,25.755,251.47,0.086517334,0.051208496,-0.993530273
1,24.811,243.25,0.05897522,0.029815674,-0.999343872
1,24.128,243.35,0.06628418,0.054595947,-1.001159668
1,23.543,245.5,0.059204102,0.07623291,-0.996261597
1,23.905,240.11,0.062957764,0.059753418,-0.99597168
1,26.067,222.63,0.079299927,0.080245972,-0.997879028
1,29.387,200.02,0.060379028,0.053024292,-1.002212524
1,32,185,0.066253662,0.07484436,-0.997406006
1,32.468,182.05,0.068405151,0.0597229,-1.003570557
1,31.454,186.26,0.061798096,0.047470093,-0.987869263
1,30.467,189.41,0.082580566,0.078842163,-0.992980957
1,30.169,191.2,0.068115234,0.047805786,-1.03225708
1,29.883,196.29,0.068527222,0.043182373,-1.001052856
1,28.763,203.91,0.071380615,0.058563232,-0.994750977
1,27.247,207.41,0.060821533,0.049133301,-0.996948242
1,26.435,201.09,0.067642212,0.077468872,-0.995162964
1,27.046,191.06,0.076583862,0.06060791,-1.001647949
1,28.757,187.84,0.051589966,0.071273804,-1.000411987
1,30.84,194.3,0.059661865,0.080062866,-1.000411987
1,33,203,0.081787109,0.080932617,-1.000289917
1,35.401,203.87,0.060501099,0.074966431,-0.996505737
1,38.06,198.28,0.060516357,0.085830689,-0.998352051
1,39.962,193.6,0.065231323,0.093093872,-1.000198364
1,39.795,195.49,0.069076538,0.076568604,-0.998321533
1,37.402,202.41,0.078338623,0.089065552,-1.000976563
1,34.622,209.06,0.052658081,0.077438355,-0.997512817
1,33.839,214.17,0.064193726,0.086868286,-0.999801636
1,35.331,216.76,0.07421875,0.038879395,-0.999252319
1,36.954,216.22,0.059967041,0.036682129,-1.000823975
1,36.56,211.51,0.06652832,0.079452515,-0.997924805
1,34.749,205.06,0.06036377,0.056091309,-1.001190186
1,34,203,0.081817627,0.06312561,-0.995727539
1,35.298,207.3,0.049911499,0.07208252,-0.994049072
1,36.871,215.72,0.0703125,0.067718506,-0.997909546
1,36.453,222.6,0.069564819,0.05645752,-0.997161865
1,34.411,226.5,0.062057495,0.033660889,-1.001419067
1,32.754,231.1,0.066192627,0.053695679,-0.997024536
1,31.763,239.77,0.074371338,0.046203613,-1.003845215
1,29.004,253.08,0.041595459,0.084655762,-0.995483398
1,22.378,266.88,0.070480347,0.048599243,-0.995895386
1,13.57,278.4,0.076187134,0.079162598,-0.99848938
1,6.7428,287.08,0.050048828,0.0753479,-0.997543335
1,4.3788,294.15,0.059158325,0.08821106,-1.00189209
1,5,301,0.043716431,0.088851929,-1.00112915
1,5.3142,306.34,0.076858521,0.179107666,-0.99937439
1,3.8848,310.01,0.013259888,0.024490356,-0.985961914
1,1.6767,311.77,0.146682739,-0.021392822,-1.067764282
1,0.28892,313.14,0.034393311,0.050994873,-0.995895386
1,-0.012787,315.43,0.033691406,0.059738159,-0.997589111
1,0.053608,317.58,0.080032349,0.03251648,-0.988388062
1,0.021851,318.22,0.068252564,0.050125122,-1.004821777
1,-0.097011,315.23,0.064956665,0.056365967,-0.999511719
1,-0.063421,309.29,0.050491333,0.020599365,-1.002319336
1,0.016712,301.75,0.089126587,0.059310913,-0.99911499
1,0.031048,293.53,0.065811157,0.074279785,-0.995834351
1,5.33E-17,285,0.058837891,0.115432739,-1.005844116
1,-0.042752,274.96,0.090454102,0.05456543,-0.994995117
1,-0.012545,264.75,0.060317993,0.087738037,-1.002944946
1,-0.013806,255.69,0.061172485,0.079620361,-0.996261597
1,-0.011278,249.31,0.088073731,0.071228027,-1.000091553
1,-0.0067036,245.14,0.061889648,0.059204102,-0.99357605
1,-0.011323,240.5,0.071838379,0.078079224,-1.001495361
1,-0.00015791,234.37,0.057144165,0.040466309,-1.000015259
1,-0.022895,227.16,0.080718994,0.044113159,-1.000518799
1,-0.01333,222.49,0.070373535,0.028488159,-1.005813599
1,0.0022968,222.34,0.051559448,0.092788696,-0.992660523
1,0.0043506,225.67,0.052886963,0.036758423,-1.00378418
1,3.96E-18,230,0.10723877,0.122894287,-0.99005127
1,-0.0066291,232.48,0.041229248,0.041275024,-0.997238159
1,-0.0021703,234.33,0.078552246,0.029052734,-1.003387451
1,0,235.2,0.076812744,0.027984619,-1.003036499
1,0,233.8,0.046310425,0.078567505,-1.000030518
1,0,228.46,0.078536987,0.107299805,-0.988861084
1,0,219.68,0.076126099,0.135055542,-0.996566773
1,0,212.77,0.029312134,0.139801025,-0.995727539
1,0,210.64,0.057601929,0.118927002,-0.995651245
1,0,213.45,0.082946777,0.10899353,-0.997177124
1,0,217.1,0.053924561,0.051177979,-1.002853394
1,0,218.32,0.079147339,0.040527344,-0.997314453
1,0,218,0.056427002,0.02684021,-1.004440308
1,0,216.49,0.074005127,0.005401611,-1.004302979
1,0,214.91,0.066680908,0.048156738,-0.99671936
1,0,211.53,0.081130981,0.020828247,-1.003128052
1,0,206.49,0.060165405,0.032684326,-0.995773315
1,0,202.2,0.06867981,0.067901611,-1.001037598
1,0,200.36,0.070098877,0.084671021,-0.997955322
1,0,202.28,0.053253174,0.075454712,-1.003677368
1,0,205.78,0.062683106,0.041946411,-0.991470337
1,0,209.99,0.104049683,0.072860718,-0.999176025
1,-0.00072342,215.09,0.034805298,0.042449951,-1.003356934
1,-0.0022097,222.65,0.070953369,0.024658203,-1.010040283
1,-3.45E-18,235,0.094543457,0.089050293,-0.995925903
1,-0.0047482,251.54,0.039932251,0.000946045,-0.988479614
1,-0.0040718,271.12,0.063171387,0.055511475,-0.992248535
1,-0.0037337,289.52,0.042694092,0.058670044,-0.997543335
1,-0.0084798,303.21,0.092071533,0.079284668,-0.983139038
1,0.00002305,311.03,0.074768066,0.098236084,-0.996307373
1,-0.001872,314.31,0.028869629,0.11050415,-1.001815796
1,-0.0011982,317.23,0.075378418,0.086776733,-0.993331909
1,-0.017135,321.25,0.063568115,0.068984985,-1.002746582
1,-0.021123,326.22,0.073928833,0.07409668,-0.999267578
1,0.0068706,330.3,0.052963257,0.025466919,-1.001449585
1,0.01245,332.75,0.056289673,0.050415039,-0.998443604
1,-3.17E-17,335,0.062637329,0.052383423,-1.00541687
1,-0.048555,336.74,0.07220459,0.085632324,-1.003982544
1,-0.033691,337.93,0.045135498,0.103439331,-1.002426148
1,0.037969,337.14,0.06741333,0.075759888,-0.999908447
1,0.053015,334.42,0.075683594,0.068756104,-0.993255615
1,-0.025445,329.74,0.07522583,0.05456543,-1.00076294
1,-0.1304,320.83,0.054534912,0.05645752,-1.002166748
1,-0.047611,306.47,0.059844971,0.04145813,-1.003860474
1,0.23394,287.75,0.073013306,0.033477783,-0.998504639
1,0.64415,271.16,0.062042236,0.051651001,-0.998825073
1,1.316,262.57,0.074157715,0.052932739,-0.988967896
1,2.6546,262.35,0.069747925,0.101104736,-1.000930786
1,5,266,0.03364563,0.140655518,-0.99295044
1,7.9184,267.59,0.081436157,0.110290527,-0.988052368
1,10.363,267.18,0.06187439,0.097122192,-0.998153687
1,11.54,266.68,0.049453735,0.071731567,-0.998687744
1,11.754,267.22,0.107604981,0.055618286,-0.999572754
1,12.14,266.44,0.042907715,0.041015625,-1.000564575
1,13.475,261.01,0.076568604,0.031295776,-1.000411987
1,15.56,252.66,0.077224731,0.048446655,-0.993301392
1,17.618,245.17,0.058334351,0.033462524,-0.998321533
1,19.221,243.33,0.074554443,0.036819458,-1.001571655
1,20.46,246.34,0.080184937,0.012161255,-0.995223999
1,21.421,249.07,0.059555054,0.007888794,-1.007629395
1,22,247,0.073196411,0.07144165,-1.011077881
1,22.143,238.43,0.05255127,0.060028076,-0.994537354
1,22.057,228.83,0.098556519,0.09727478,-0.989059448
1,21.879,223.11,0.046691895,0.067993164,-1.008422852
1,21.474,223.88,0.064498901,0.068634033,-0.998901367
1,20.894,229.02,0.050521851,0.092285156,-1.000579834
1,20.786,233.72,0.075424194,0.125427246,-0.990158081
1,21.722,236.63,0.083953857,0.128601074,-0.992828369
1,22.976,237.37,0.042068481,0.081634522,-0.999420166
1,22.605,238.12,0.085998535,0.033401489,-1.000961304
1,19.394,239.3,0.043304443,0.085342407,-1.002822876
1,14.578,239.96,0.065979004,0.041931152,-1.01121521
1,11,240,0.074859619,0.056686401,-1.002105713
1,10.335,238.37,0.078613281,0.074569702,-0.997909546
1,11.541,237.06,0.065765381,0.072128296,-1.003158569
1,12.284,237.24,0.062011719,0.082687378,-0.997055054
1,11.671,240.64,0.070709229,0.076889038,-0.991897583
1,10.929,247.4,0.068283081,0.110809326,-1.002304077
1,11.608,254.61,0.062393189,0.06640625,-0.99256897
1,13.592,260.21,0.066589356,0.075317383,-0.998214722
1,15.097,262.57,0.061401367,0.069396973,-0.997085571
1,14.503,263.85,0.065231323,0.036071777,-0.99659729
1,11.627,265.64,0.066650391,0.036117554,-1.003250122
1,7.6534,267.48,0.059265137,0.054443359,-0.996810913
1,4,269,0.066696167,0.079116821,-1.00100708
1,1.4701,270.59,0.069335938,0.058959961,-0.999725342
1,0.21981,276.71,0.053848267,0.049087524,-1.003799439
1,-0.14462,288.7,0.078063965,0.073425293,-0.994308472
1,-0.088647,303.6,0.052246094,0.05128479,-1.006973267
1,0.0080718,315.92,0.081710815,0.06918335,-1.000915527
1,0.015105,322.25,0.063598633,0.099624634,-0.996490479
1,0.0017635,325.41,0.050018311,0.093078613,-1.002212524
1,-0.015221,328.13,0.066604614,0.088378906,-0.993789673
1,-0.003608,331.11,0.086471558,0.069732666,-1.000610352
1,-0.01135,331.51,0.04989624,0.05696106,-1.000213623
1,-0.017004,327.49,0.072677612,0.056518555,-1.001174927
1,-1.52E-17,321,0.069854736,0.063034058,-1.00163269
1,0.0029542,313.31,0.085968018,0.054473877,-0.997756958
1,0.0023331,305.92,0.049438477,0.038284302,-1.003692627
1,-0.010703,298.26,0.051040649,0.053100586,-1
1,-0.0083589,291.75,0.075088501,0.043518066,-0.996704102
1,-0.001566,288.54,0.06930542,0.056518555,-0.997283936
1,-0.0033646,287.82,0.045669556,0.078979492,-0.998413086
1,-0.00037736,287.35,0.110855103,0.051071167,-1.000976563
1,-0.0083283,283.9,0.04385376,0.052719116,-0.996414185
1,-0.0029898,279.08,0.063201904,0.077972412,-0.995391846
1,-0.0058049,275.96,0.070739746,0.06211853,-1.004699707
1,-0.0074381,275.76,0.051834106,0.056442261,-0.994842529
1,-5.72E-18,277,0.092330933,0.053100586,-0.99899292
1,0,275.76,0.068557739,0.025573731,-0.998458862
1,0,272.47,0.066970825,0.050689697,-1.001358032
1,0,268.63,0.062194824,0.003875732,-0.994827271
1,0,266.64,0.082382202,0.009567261,-1.002883911
1,0,267.12,0.052581787,0.061447144,-0.986877441
1,0,268.7,0.080245972,0.028900147,-1.001251221
1,0,271.39,0.071334839,0.075775147,-1.000518799
1,0,273.85,0.032974243,0.087280273,-0.991348267
1,0,276.42,0.077941895,0.086593628,-0.999359131
1,0,278.66,0.054244995,0.073532105,-0.99446106
1,0,280.45,0.055541992,0.126525879,-0.999069214
1,0,282,0.083892822,0.10319519,-1.001907349
1,0,280.8,0.051254273,0.064346314,-1.001571655
1,0,276.51,0.06237793,0.047409058,-1.004760742
1,0,269.35,0.088378906,0.017211914,-0.998718262
1,0,263.24,0.056655884,0.064498901,-1.000411987
1,0,262.08,0.051635742,0.054473877,-0.999282837
1,0,265.12,0.084884644,0.007339478,-1.00126648
1,0,269.38,0.058807373,0.059341431,-0.996734619
1,0,270.37,0.077575684,0.078659058,-0.999511719
1,0,268.8,0.046676636,0.080886841,-1.000030518
1,0,267.56,0.060073853,0.066680908,-0.999008179
1,0,268.65,0.05909729,0.082519531,-0.998474121
1,0,272,0.043273926,0.08366394,-0.999923706
1,0,274.38,0.067901611,0.068862915,-0.997467041
1,0,275.69,0.07484436,0.037765503,-1.002532959
1,0,275.82,0.069625855,0.065383911,-0.998519898
1,0,275.67,0.062423706,0.055389404,-0.998519898
1,0,276,0.075256348,0.051239014,-0.99987793
1,0,276.98,0.067153931,0.047912598,-1.000015259
1,0,280.14,0.050857544,0.0415802,-1.005447388
1,0,284.07,0.079620361,0.050613403,-1.001861572
1,0,287.18,0.056823731,0.08631897,-0.997161865
1,0,287.8,0.057128906,0.086257935,-1.001464844
1,0,287.34,0.061355591,0.063323975,-1.006896973
1,0,290,0.036636353,0.028869629,-0.999252319
1,0,296.85,0.104309082,0.028564453,-0.994766235
1,0,306.94,0.050354004,0.036758423,-1.002456665
1,0,315.95,0.044616699,0.077331543,-1.00100708
1,0,321.96,0.09211731,0.054672241,-0.995758057
1,0,325.4,0.073074341,0.080596924,-1.002075195
1,0,326.37,0.046356201,0.065109253,-1.004470825
1,0,325.42,0.091262817,0.027557373,-0.980773926
1,0,322.38,0.050582886,0.083786011,-0.994720459
1,0,320.04,0.046508789,0.066146851,-1.009765625
1,0,320.31,0.094314575,0.058547974,-0.994003296
0,0,322.3,0.078414917,0.028442383,-0.99118042
0,0,323,0.076324463,0.039169312,-1.013244629
0,0,319.16,0.055496216,0.0418396,-1.008499146
0,0,312.2,0.056762695,0.084762573,-1.005828857
0,0,303.69,0.06980896,0.083007813,-0.996002197
0,0,294.92,0.062042236,0.059677124,-1.00642395
0,0,286.22,0.073730469,0.06767273,-1.002563477
0,0,278.83,0.085678101,0.080200195,-0.988372803
0,0,275.27,0.052978516,0.079086304,-0.998291016
0,0,274.17,0.084869385,0.058380127,-0.997909546
0,0,271.36,0.053085327,0.072158814,-1.000244141
0,0,262.8,0.080596924,0.053131104,-0.994644165
0,0,251.21,0.067871094,0.039398193,-0.997421265
0,0,244,0.062072754,0.070007324,-0.998886108
0,0,245.12,0.067398071,0.053955078,-0.99798584
0,0,251.69,0.062149048,0.046066284,-0.999450684
0,0,255.52,0.086517334,0.025543213,-1.005767822
0,0,252.54,0.052536011,0.018829346,-1.000457764
0,0,243.91,0.101989746,0.026397705,-1.006027222
0,0,232.75,0.054031372,0.038772583,-0.993301392
0,0,220.61,0.071853638,0.030258179,-1.004226685
0,0,206.87,0.070266724,0.103515625,-0.995162964
0,0,193.62,0.077377319,0.085479736,-1.006576538
0,0,183.27,0.022781372,0.112976074,-1.002990723
0,0,177.42,0.057098389,0.106460571,-0.993621826
0,0,175,0.074127197,0.080795288,-0.998382568
0,0,173.42,0.077423096,0.079910278,-0.997268677
0,0,171.04,0.062469482,0.060577393,-0.998809815
0,0,163.51,0.097747803,0.07194519,-0.995437622
0,0,145.97,0.051528931,0.051742554,-1.000305176
0,0,116.12,0.020248413,0.089187622,-0.999176025
0,0,79.489,0.078125,0.078674316,-0.994781494
0,0,47.856,0.060760498,0.036651611,-1.00289917
0,0,29.264,0.070053101,0.069351196,-1.000030518
0,0,23.137,0.058486939,0.056060791,-0.996658325
0,0,20.984,0.082321167,0.049194336,-0.998657227
0,0,16.275,0.065841675,0.063110352,-0.999130249
0,0,9,0.052017212,0.073120117,-0.999816895
0,0,2.6835,0.040939331,0.045410156,-1.002792358
0,0,0.17957,0.057342529,-0.011108398,-1.007843018
0,0,-0.051921,0.062866211,-0.000289917,-1.001113892
0,0,0.13944,0.066101074,0.044586182,-1.00302124
0,0,-0.13143,0.058029175,0.047286987,-1.006607056
0,0,-0.40427,0.081573486,0.045501709,-0.994888306
0,0,-0.079349,0.045532227,0.068161011,-1.002624512
0,0,0.06062,0.031509399,0.079086304,-1.006820679
0,0,0.068944,0.04095459,0.056365967,-1.007217407
0,0,-0.1412,0.064758301,0.045928955,-0.99911499
0,0,-0.18407,0.115341187,0.101654053,-0.990036011
0,0,-1.63E-16,0.084625244,0.078964233,-0.993972778
0,0,-0.040272,0.018539429,0.085906982,-1.00982666
0,0,-0.0051608,0.065872192,0.08215332,-0.995727539
0,0,-0.10378,0.09046936,0.068893433,-0.991821289
0,0,-0.06887,0.060668945,0.081298828,-0.999893189
0,0,-0.025482,0.086013794,0.09022522,-0.998718262
0,0,-0.068103,0.056213379,0.039321899,-0.99987793
0,0,-0.011503,0.083999634,0.04019165,-1.003387451
0,0,-0.00315,0.075424194,0.038894653,-0.993301392
0,0,0.0014645,0.045593262,0.043014526,-1.000488281
0,0,-0.013061,0.059005737,0.042449951,-1.004104614
0,0,-0.016736,0.078308106,0.052841187,-0.998413086
0,0,-1.29E-17,0.056335449,0.064987183,-0.997451782
0,0,0,0.061630249,0.073028565,-0.992279053
0,0,0,0.068267822,0.109954834,-0.994934082
0,0,0,0.05758667,0.081771851,-0.99671936
0,0,0,0.06350708,0.044876099,-1.00076294
0,0,0,0.071685791,0.003494263,-1.011367798
0,0,0,0.098251343,0.010528565,-1.000076294
0,0,0,0.056564331,-0.007614136,-1.011291504
0,0,0,0.058914185,0.01713562,-0.995803833
0,0,0,0.071289063,0.043502808,-0.996337891
0,0,0,0.085617065,0.068542481,-0.999404907
0,0,0,0.06590271,0.073394775,-1.003036499
0,0,0,0.059417725,0.053909302,-0.994506836
0,0,0,0.065887451,0.077819824,-0.997131348
0,0,0,0.055297852,0.090194702,-0.997009277
0,0,0,0.081756592,0.096328735,-0.997009277
0,0,0,0.066665649,0.095275879,-0.996566773
0,0,0,0.054931641,0.087661743,-0.999145508
0,0,0,0.071334839,0.072006226,-0.995239258
0,0,0,0.05078125,0.029632568,-1.002044678
0,0,0,0.081222534,0.011169434,-1.002288818
0,0,0,0.043716431,0.014968872,-1.003189087
0,0,0,0.070709229,0.040161133,-1.002410889
0,0,0,0.098358154,0.07548523,-0.995544434
0,0,0,0.042755127,0.084991455,-1.002807617
0,0,0,0.053817749,0.069122315,-0.995162964
0,0,0,0.070800781,0.061538696,-1.00201416
0,0,0,0.066802979,0.060379028,-0.999786377
0,0,0,0.066009522,0.068695068,-0.99786377
0,0,0,0.06161499,0.059448242,-1.000396729
0,0,0,0.064682007,0.049804688,-1.000701904
0,0,0,0.050125122,0.037658691,-1.000976563
0,0,0,0.05406189,0.04977417,-1.001296997
0,0,0,0.067184448,0.024887085,-1.000091553
0,0,0,0.061645508,0.031707764,-0.99810791
0,0,0,0.069595337,0.007705689,-1.002288818
0,0,-1.72E-17,0.071151733,0.058837891,-0.999526978
0,0,-0.022314,0.06451416,0.050598145,-0.997589111
0,0,-0.017415,0.066726685,0.076248169,-0.996994019
0,0,-0.054165,0.047042847,0.053436279,-0.997299194
0,0,-0.11099,0.072555542,0.070419312,-0.999511719
0,0,0.0085649,0.067352295,0.043136597,-1.003707886
0,0,0.01817,0.046875,0.041122437,-1.008926392
0,0,-0.0012781,0.060775757,0.081192017,-0.994522095
0,0,-0.232,0.056594849,0.0574646,-0.999710083
0,0,-0.27245,0.107910156,0.062347412,-0.995193481
0,-0.011575,0.1368,0.061767578,0.047576904,-1.003631592
0,-0.035355,0.29452,0.063858032,0.073074341,-1.003631592
0,5.93E-17,-4.49E-16,0.054290772,0.049255371,-1.001846314
0,0.072791,-0.6955,0.067977905,0.066680908,-1.001998901
0,0.050949,-0.46267,0.069717407,0.07901001,-0.996063232
0,-0.094852,0.61157,0.067245483,0.066146851,-1.000213623
0,-0.14973,0.86137,0.072540283,0.090835571,-1.000900269
0,0.056693,-0.36378,0.054534912,0.066802979,-0.997497559
0,0.27367,-1.7298,0.090072632,0.078765869,-0.991851807
0,0.087485,-0.54875,0.06942749,0.07144165,-1.003036499
0,-0.35821,1.9717,0.048843384,0.038589478,-1.002380371
0,-0.35529,1.8504,0.077926636,0.044677734,-1.00189209
0,0.30353,-1.5007,0.086898804,0.037658691,-0.996490479
0,0.70598,-1.2779,0.051513672,0.040023804,-1.001617432
0,-4.30E-16,12,0.063705444,0.036239624,-0.999786377
0,-1.0218,38.555,0.0990448,0.048980713,-0.997207642
0,-0.63951,68.554,0.02784729,0.048126221,-1.00340271
0,1.1029,91.899,0.096084595,0.058868408,-1.003692627
0,1.6714,109.09,0.051300049,0.026824951,-1.005935669
0,-0.63314,128.21,0.069641113,0.086151123,-0.996109009
0,-3.2281,151.33,0.068649292,0.025512695,-1.009140015
0,-1.1852,171.22,0.071517944,0.060897827,-0.995666504
0,6.5505,179.9,0.059082031,0.070922852,-0.999771118
0,14.385,179.6,0.059432983,0.100524902,-0.996459961
0,15.269,179.27,0.079025269,0.086151123,-0.989456177
0,8.3694,182.79,0.057342529,0.067565918,-1.000717163
0,6.10E-16,187,0.079696655,0.092529297,-0.995986939
0,-3.3197,188.67,0.083786011,0.085983276,-1.000030518
0,-1.2878,191.49,0.065856934,0.095474243,-0.996917725
0,1.4276,198.87,0.092147827,0.087936401,-0.994812012
0,1.4075,205.91,0.08114624,0.044128418,-0.998626709
0,-0.34414,203.44,0.037780762,0.022918701,-1.002487183
0,-1.0983,189.58,0.034088135,0.009231567,-1.004592896
0,-0.236,174.88,0.067321777,0.023040772,-0.997619629
0,0.65675,170.34,0.049865723,0.025192261,-1.000823975
0,0.44559,175.82,0.08694458,0.025756836,-1.005966187
0,-0.26101,181.73,0.067398071,0.015228272,-1.001571655
0,-0.4156,181.07,0.054107666,0.039779663,-1.000579834
0,-2.59E-16,177,0.060287476,0.019683838,-1.006881714
0,0.27598,176.12,0.049179077,0.043304443,-0.999191284
0,0.11463,180.53,0.027374268,0.075790405,-1.003540039
0,-0.12834,186.29,0.07774353,0.078308106,-0.999984741
0,-0.12241,189.99,0.062225342,0.0418396,-1.005111694
0,0.027918,192.49,0.058868408,0.04624939,-1.006439209
0,0.080245,196.11,0.090393066,0.04838562,-0.994415283
0,0.014947,201.09,0.032577515,0.044540405,-1.011276245
0,-0.034403,204.08,0.048995972,0.034744263,-1.004180908
0,-0.018078,202.83,0.064498901,0.022079468,-1.003936768
0,0,197.29,0.048995972,0.021987915,-1.003250122
0,0,189.59,0.064025879,0.074737549,-0.993835449
0,0,182,0.046234131,0.076934815,-0.994247437
0,0,174.71,0.046432495,0.08631897,-0.997192383
0,0,168.74,0.047729492,0.053955078,-0.993713379
0,0,165.18,0.074630737,0.027801514,-0.997940064
0,0,165.84,0.205841065,0.068588257,-0.990539551
0,0,169.76,0.011688232,0.020431519,-1.001922607
0,0,171.59,0.045593262,0.04196167,-1.010070801
0,0,166.15,0.093017578,0.100494385,-0.995254517
0,0,152.5,0.040359497,0.036773682,-1.001495361
0,0,137.39,0.082290649,0.038986206,-1.000152588
0,0,128.21,0.07623291,0.047195435,-0.992080689
0,0,126.17,0.060897827,0.012786865,-0.999099731
0,0,126,0.061431885,0.032104492,-1.001480103
0,0,121.25,0.067611694,0.057434082,-1.005401611
0,0,112.53,0.051895142,0.097473145,-1.00692749
0,0,104.45,0.074645996,0.132034302,-0.982528687
0,0,101.39,0.068313599,0.089355469,-0.993835449
0,0,103.71,0.115463257,0.107452393,-0.993255615
0,0,109.02,0.094421387,0.072509766,-0.978591919
0,0,116.36,0.076400757,0.03288269,-1.005065918
0,0,124.37,0.002441406,0.010116577,-1.002151489
0,0,131.78,0.136291504,0.0052948,-0.998031616
0,0,136.18,0.039382935,-0.004516602,-1.012039185
0,0,136.81,0.055038452,0.046508789,-0.998428345
0,0,136,0.093780518,-0.00340271,-1.001098633
0,0,135.77,0.074279785,0.027542114,-0.994735718
0,0,137.78,0.076324463,0.061431885,-1.004852295
0,0,140.55,0.052734375,0.019836426,-1.001220703
0,0,142.72,0.080505371,0.034286499,-0.998840332
0,0,144.17,0.059524536,0.019760132,-1.005447388
