,fsr_med,is_walking,x_energy,x_mean,x_var,y_energy,y_mean,y_var,z_energy,z_mean,z_var
761,3.0,1.0,2.484e-05,-0.1546,2.50909091025e-05,2.1385e-05,-0.00690000000001,2.16060606058e-05,6.16297582204e-33,0.99,9.13673598059e-16
812,3.0,1.0,0.10233512,-0.2096,0.103547313131,0.004410105,0.00229999999999,0.00446233333333,0.245998305,0.9027,0.248910818182
863,3.0,1.0,0.10298684,-0.2038,0.104205616162,0.004400985,0.00289999999999,0.00445312121212,0.245998305,0.9027,0.248910818182
914,3.0,1.0,0.59949446,-0.00639999999999,0.606590949495,0.610121505,-0.1447,0.617348393939,2.6145e-05,0.9891,2.64545454555e-05
965,3.0,1.0,0.894054305,0.0647,0.903182737374,1.074812345,-0.0385,1.08924116162,0.855943985,0.7817,0.865777888889
1016,3.0,1.0,0.31235298,-0.0702,0.316006020202,0.43671182,0.1016,0.441860040404,0.85627652,0.7826,0.866128525253
1067,3.0,1.0,0.000759385,-0.1393,0.000768191919204,0.161754945,0.0711,0.163672515152,0.1048705,0.933,0.106112121212
1118,3.0,1.0,0.14383588,-0.1922,0.145290060606,0.813615745,0.1879,0.822117767677,0.10839734,0.9404,0.109674585859
1169,3.0,1.0,0.14320654,-0.1912,0.144653090909,0.669024745,0.1145,0.675782575758,0.00268324,0.9974,0.00271034343434
1220,3.0,1.0,1.8745e-05,-0.1375,1.89393939515e-05,1.7705e-05,-0.00230000000001,1.7888888889e-05,6.16297582204e-33,0.99,1.08302816771e-15
1271,3.0,1.0,0.007610785,-0.1539,0.00770079797981,0.000730185,-0.00870000000001,0.000738696969697,0.1162,0.93,0.117575757576
1322,3.0,1.0,0.008095585,-0.1521,0.00819049494951,0.00067716,-0.0134,0.000685292929293,0.13303396,0.9102,0.134579757576
1373,3.0,1.0,0.001144665,-0.1361,0.00115736363638,3.4905e-05,-0.00470000000001,3.52626262628e-05,0.046505745,0.9405,0.047025
1424,3.0,1.0,0.00145188,-0.1378,0.00146783838385,0.153123785,0.0511,0.154670494949,0.126771985,0.9149,0.128102010101
1475,3.0,1.0,0.00078304,-0.1436,0.000790949494962,0.153445385,0.0481,0.154995343434,0.10099684,0.9446,0.102017010101
1526,3.0,1.0,7.36e-06,-0.1508,7.43434344643e-06,2.016e-05,-0.00280000000001,2.03636363637e-05,6.16297582204e-33,0.99,1.1304088978e-15
1577,3.0,1.0,0.032085385,-0.1193,0.0324651616162,0.021987945,0.0261,0.0222482727273,0.374399305,0.8823,0.378832030303
1628,3.0,1.0,0.034486505,-0.1117,0.0348970808081,0.021984745,0.0271,0.022245040404,0.437151865,0.9307,0.442471222222
1679,3.0,1.0,0.002851985,-0.1383,0.00288091919193,4.9e-05,0.000999999999988,4.9494949495e-05,0.05255696,1.0384,0.0531085252525
1730,3.0,1.0,0.022012665,-0.1143,0.0222732424243,0.016760465,0.0233,0.0169597070707,0.505147545,0.8649,0.511128272727
1781,3.0,1.0,0.02206798,-0.1148,0.0223282424243,0.016665665,0.0263,0.0168639494949,0.521333065,0.8807,0.527477282828
1832,3.0,1.0,4.7305e-05,-0.1437,4.77878788e-05,4.8745e-05,0.00549999999999,4.92424242425e-05,0.01223236,1.0058,0.0123559191919
1883,3.0,1.0,2.4985e-05,-0.1449,2.52424242545e-05,2.4505e-05,0.00569999999999,2.47575757576e-05,6.16297582204e-33,0.99,1.04293678071e-15
1934,3.0,1.0,0.00071216,-0.1384,0.000720646464659,2.3705e-05,0.00769999999999,2.39494949496e-05,0.028471905,0.9603,0.028809
1985,3.0,1.0,0.00071846,-0.1384,0.000726707070719,1.804e-05,0.00859999999999,1.82222222223e-05,0.028471905,0.9603,0.028809
2036,3.0,1.0,2.216e-05,-0.1428,2.2383838396e-05,2.4465e-05,0.00569999999999,2.47575757576e-05,6.16297582204e-33,0.99,1.0507868425e-15
2087,3.0,1.0,2.4505e-05,-0.1443,2.47575757697e-05,2.354e-05,0.00379999999999,2.3797979798e-05,6.16297582204e-33,0.99,1.0507868425e-15
2138,2.5,1.0,0.28217028,-0.053,0.285512121212,0.025899625,-0.0245,0.0262068181818,0.0002905,0.987,0.00029393939394
2189,2.0,1.0,0.28171666,-0.0506,0.285060242424,0.02591818,-0.0242,0.0262246060606,0.0002905,0.987,0.00029393939394
2240,2.0,1.0,1.202e-05,-0.1414,1.21616161738e-05,1.824e-05,0.00239999999999,1.84242424243e-05,6.16297582204e-33,0.99,1.05138260612e-15
2291,2.5,1.0,2.1e-05,-0.143,2.12121212243e-05,2.464e-05,0.00439999999999,2.4888888889e-05,7.84e-06,0.9904,7.91919192024e-06
2342,2.0,1.0,2.244e-05,-0.1434,2.26666666788e-05,2.2105e-05,0.00669999999999,2.23333333334e-05,7.84e-06,0.9904,7.91919192024e-06
2393,2.0,1.0,1.824e-05,-0.1424,1.84242424364e-05,2.484e-05,0.00459999999999,2.5090909091e-05,6.16297582204e-33,0.99,1.05126816255e-15
2444,2.0,1.0,0.0233385,-0.171,0.0236151515152,0.066995545,0.0471,0.0677904949495,0.194870305,0.9123,0.197177484848
2495,2.0,1.0,0.02345364,-0.1698,0.0237332929293,0.0671845,0.045,0.0679767676768,0.218003345,0.9325,0.220544191919
2546,2.0,1.0,0.88889434,-0.3046,0.899400848485,1.223659745,0.1945,1.23816035354,0.61897532,0.8746,0.626259434343
2597,2.0,1.0,0.88909404,-0.3038,0.89961369697,1.223668745,0.1945,1.23815631313,0.59350312,0.8544,0.600529939394
2648,2.0,1.0,0.035765945,-0.1061,0.0361917070707,0.019082985,0.0239,0.0193088787879,0.940525705,0.8193,0.951661121212
2699,2.0,1.0,0.76225368,-0.258,0.77182020202,0.19969204,-0.0498,0.202252484848,0.941304505,0.8073,0.952225969697
2750,2.0,1.0,0.71612992,-0.294,0.724606060606,0.177231145,-0.0741,0.179329484848,0.004648,0.978,0.00470303030303
2801,1.0,0.0,3.016e-05,-0.1428,3.0464646477e-05,0.0,-1.19637633134e-14,0.0,1.96e-06,0.9898,1.97979798076e-06
2852,2.0,1.0,4.896e-05,-0.1352,4.94545454669e-05,0.0,-1.19637633134e-14,0.0,1.96e-06,0.9898,1.97979798076e-06
2903,2.0,1.0,3.8185e-05,-0.1341,3.85757575881e-05,1.822e-05,0.00239999999999,1.84242424241e-05,6.16297582204e-33,0.99,9.56362963447e-16
2954,2.0,1.0,1.123503505,0.0477,1.13679970707,0.903688585,-0.1599,0.914394939394,0.485951305,0.8673,0.491704757576
3005,2.0,1.0,1.12318954,0.0502,1.13648884848,0.903974945,-0.1591,0.914672919192,0.497108345,0.8495,0.502974494949
3056,2.0,1.0,0.28923718,-0.2328,0.292656727273,1.72582454,-0.2236,1.74625155556,0.01552516,0.9722,0.015681979798
3107,2.0,1.0,0.456920705,-0.1675,0.463047222222,2.23860946,-0.3546,2.26175842424,0.02789962,0.9606,0.0282299393939
3158,2.0,1.0,0.156694265,-0.0727,0.158551222222,0.56945316,-0.1254,0.576200848485,0.02789962,0.9606,0.0282299393939
3209,2.0,1.0,1.476e-05,-0.1418,1.49090909211e-05,2.496e-05,0.00479999999999,2.52121212122e-05,6.16297582204e-33,0.99,9.9359353517e-16
3260,2.0,1.0,0.738129625,0.0105,0.746873484848,0.168396505,0.0747,0.170390818182,0.649932745,0.8481,0.657627666667
3311,2.0,1.0,1.5259095,0.168,1.54132727273,0.18383602,0.0974,0.185825494949,0.70088662,0.804,0.708503030303
3362,2.0,1.0,0.83195488,0.0192,0.841809454545,0.018377,0.029,0.0185949494949,0.062774145,0.9459,0.0635173636364
3413,2.0,1.0,2.496e-05,-0.1348,2.52121212239e-05,1.824e-05,0.00759999999999,1.84242424244e-05,6.16297582204e-33,0.99,1.08106565226e-15
3464,2.0,1.0,7.2e-05,-0.138,7.2727272739e-05,2.016e-05,0.00719999999999,2.03636363637e-05,6.16297582204e-33,0.99,1.08106565226e-15
3515,3.0,1.0,6.022e-05,-0.1424,6.08484848602e-05,1.6585e-05,0.00789999999999,1.67575757577e-05,6.16297582204e-33,0.99,1.08106565226e-15
3566,3.0,1.0,0.13632236,-0.1994,0.137934989899,0.288830305,0.1015,0.29225530303,0.59350312,0.8544,0.600529939394
3617,3.0,1.0,0.046361945,-0.1531,0.0470680707071,0.09800296,0.0376,0.0994972121212,0.20123944,0.9448,0.204304
3668,3.0,1.0,2.4985e-05,-0.1351,2.52424242542e-05,1.924e-05,0.00739999999999,1.94343434344e-05,6.16297582204e-33,0.99,1.11246589942e-15
3719,3.0,1.0,0.25924154,-0.0638,0.261860161616,0.11077582,-0.0404,0.111894787879,0.008281,1.003,0.00836464646465
3770,3.0,1.0,0.259536185,-0.0659,0.262157767677,0.11070254,-0.0412,0.111820767677,0.008281,1.003,0.00836464646465
3821,3.0,1.0,5.64e-06,-0.1406,5.6969697087e-06,2.4185e-05,0.00589999999999,2.44343434344e-05,6.16297582204e-33,0.99,1.10910158723e-15
3872,3.0,1.0,0.00053764,-0.1394,0.000543070707082,4.3705e-05,0.00729999999999,4.41515151516e-05,0.01806336,0.9708,0.0182458181818
3923,3.0,1.0,0.011432905,-0.1235,0.0115684343434,0.00847642,-0.00700000000001,0.00857676767677,0.466765585,0.8523,0.472268393939
3974,3.0,1.0,0.02780398,-0.1052,0.0280858181818,0.008483065,-0.00590000000001,0.00858403030303,1.12062228,0.7242,1.13198824242
4025,3.0,1.0,0.01764458,-0.125,0.0178535353535,0.016795105,-0.0125,0.0169946969697,0.784057705,0.8895,0.794091666667
4076,3.0,1.0,0.17173958,-0.096,0.173476767677,0.79942222,0.1084,0.807516606061,0.16839926,0.9676,0.170513373737
4127,2.0,1.0,0.171307945,-0.0921,0.173041,0.77730686,0.1304,0.785159434343,0.09136004,0.9202,0.0923656161616
4178,2.0,1.0,2.3785e-05,-0.1439,2.4030303042e-05,7.36e-06,0.00919999999999,7.43434343463e-06,1.162e-05,0.9894,1.17575757589e-05
4229,2.0,1.0,1.5385e-05,-0.1481,1.55454545572e-05,4.745e-06,0.00949999999999,4.79797979827e-06,6.16297582204e-33,0.99,1.30237431389e-15
4280,2.0,1.0,2.905e-06,-0.1503,2.93939395111e-06,1.204e-05,0.00859999999999,1.21616161619e-05,6.16297582204e-33,0.99,1.30237431389e-15
4331,3.0,1.0,2.4505e-05,-0.1543,2.47575757693e-05,3.8505e-05,0.0143,3.88989898993e-05,6.16297582204e-33,0.99,1.30237431389e-15
4382,3.0,1.0,1.5e-05,-0.159,1.51515151632e-05,2.5e-05,0.015,2.52525252528e-05,6.16297582204e-33,0.99,1.30237431389e-15
4433,3.0,1.0,3.882e-05,-0.1546,3.9232323244e-05,1.404e-05,0.00859999999999,1.41818181821e-05,6.16297582204e-33,0.99,1.30237431389e-15
4484,3.0,1.0,2.276e-05,-0.1518,2.29898990016e-05,2.304e-05,0.00639999999999,2.3272727273e-05,6.16297582204e-33,0.99,1.30237431389e-15
4535,3.0,1.0,1.716e-05,-0.1522,1.73333333451e-05,2.014e-05,0.00279999999999,2.03636363639e-05,6.16297582204e-33,0.99,1.30237431389e-15
4586,2.5,1.0,0.0,-0.15,1.17165155145e-14,0.0,0.0,2.85687820027e-16,6.16297582204e-33,0.99,1.30237431389e-15
4637,2.0,1.0,1.7705e-05,-0.1523,1.78888889006e-05,7.36e-06,0.000799999999988,7.43434343463e-06,6.16297582204e-33,0.99,1.30237431389e-15
4688,2.0,1.0,0.000616585,-0.1527,0.000625969696981,0.001011705,0.00569999999999,0.00102677777778,0.034444465,0.9713,0.034969
4739,2.0,1.0,0.001771465,-0.1479,0.00179251515153,0.002921105,0.0137,0.00295485858586,0.101584945,0.9339,0.102787666667
4790,2.0,1.0,2.304e-05,-0.1536,2.32727272844e-05,1.822e-05,0.00239999999999,1.84242424245e-05,6.16297582204e-33,0.99,1.32329613036e-15
4841,2.0,1.0,9.785e-06,-0.1511,9.8888889006e-06,0.0,-1.15799383971e-14,2.85570775474e-16,6.16297582204e-33,0.99,1.32329613036e-15
4892,2.0,1.0,0.00223286,-0.1404,0.00225640404042,0.091010585,-0.0881,0.0919347373737,0.003308985,0.9971,0.00335009090909
4943,2.0,1.0,0.002318185,-0.1437,0.00234273737375,0.091010585,-0.0881,0.0919347373737,0.003308985,0.9971,0.00335009090909
4994,2.0,1.0,2.176e-05,-0.1568,2.19797979915e-05,0.0,-1.15751852547e-14,2.68023538268e-16,6.16297582204e-33,0.99,1.31968650373e-15
5045,2.0,1.0,0.789873385,-0.3121,0.799222818182,0.495502945,0.1239,0.501369484848,0.00376488,0.9792,0.00380945454546
5096,2.0,1.0,0.79343274,-0.3022,0.802823393939,0.496170465,0.1213,0.502043747475,0.02178748,0.9598,0.0220141010101
5147,2.0,1.0,0.00042054,-0.1388,0.00042480808082,2.896e-05,-0.00520000000001,2.92525252528e-05,0.01844164,0.9706,0.0186279191919
5198,2.0,1.0,0.20407488,-0.0608,0.206488242424,0.78472004,-0.1586,0.794012161616,0.039766545,0.9549,0.0402373636364
5249,2.0,1.0,0.20322036,-0.0554,0.205625090909,0.786368905,-0.1533,0.795682939394,0.039766545,0.9549,0.0402373636364
5300,2.0,1.0,0.00057402,-0.1314,0.00057983838385,3.6985e-05,0.00489999999999,3.73636363638e-05,0.01844164,0.9706,0.0186279191919
5351,2.0,1.0,0.00060624,-0.1376,0.000612363636376,3.6e-05,0.00599999999999,3.63636363638e-05,0.01844164,0.9706,0.0186279191919
5402,2.0,1.0,3.8585e-05,-0.1379,3.89797979918e-05,2.484e-05,0.00539999999999,2.50909090911e-05,6.16297582204e-33,0.99,1.34572487833e-15
5453,2.0,1.0,5.5e-05,-0.139,5.55555555675e-05,1.344e-05,0.00159999999999,1.3575757576e-05,7.84e-06,0.9896,7.91919192054e-06
5504,3.0,1.0,2.398e-05,-0.144,2.42424242544e-05,9e-06,0.000999999999988,9.0909090911e-06,7.84e-06,0.9896,7.91919192054e-06
5555,3.0,1.0,1.4105e-05,-0.1417,1.42525252645e-05,1.0185e-05,0.000899999999988,1.02929292931e-05,6.16297582204e-33,0.99,1.34583986947e-15
5606,3.0,1.0,8.185e-06,-0.1391,8.27272728471e-06,1.5385e-05,-0.00190000000001,1.55454545456e-05,6.16297582204e-33,0.99,1.34583986947e-15
5657,3.0,1.0,8.185e-06,-0.1391,8.27272728471e-06,1.344e-05,-0.00160000000001,1.35757575759e-05,6.16297582204e-33,0.99,1.34583986947e-15
5708,2.0,1.0,0.000133785,-0.1409,0.000135545454557,3.4545e-05,0.00209999999999,3.49393939396e-05,0.0235305,0.963,0.0238090909091
5759,2.0,1.0,0.00014924,-0.1438,0.000151070707083,4.148e-05,0.00379999999999,4.197979798e-05,0.0235305,0.963,0.0238090909091
5810,2.0,1.0,2.3785e-05,-0.1461,2.40303030423e-05,2.494e-05,0.00519999999999,2.52121212123e-05,6.16297582204e-33,0.99,1.35021062793e-15
5861,2.5,1.0,0.020800465,-0.1203,0.0210453636364,0.637322305,0.1467,0.644870818182,0.00847098,1.0062,0.00857127272727
5912,3.0,1.0,0.022886185,-0.1149,0.0231504949495,0.63742994,0.1466,0.644984282828,0.02665978,1.0258,0.0269437979798
5963,3.0,1.0,0.002382905,-0.1403,0.00240697979799,0.00010864,0.00439999999999,0.000109737373738,0.01882384,1.0096,0.019013979798
6014,2.0,1.0,2.2745e-05,-0.1465,2.29797979918e-05,2.496e-05,0.00519999999999,2.52121212123e-05,1.764e-05,0.9894,1.78181818195e-05
6065,2.0,1.0,1.1265e-05,-0.1487,1.14242424362e-05,2.464e-05,0.00439999999999,2.48888888891e-05,1.764e-05,0.9894,1.78181818195e-05
6116,2.0,1.0,0.011523065,-0.1309,0.0116607979798,0.130382145,0.0651,0.131928272727,0.131796945,0.9261,0.133357363636
6167,2.0,1.0,0.01617754,-0.1438,0.0163934949495,0.130289865,0.0667,0.131822333333,0.18762412,0.8826,0.189542666667
6218,2.0,1.0,0.00420244,-0.1634,0.00425296969698,0.000114745,0.00509999999999,0.000116151515152,0.061077625,0.9465,0.0618007575758
6269,2.0,1.0,4.2505e-05,-0.1543,4.29393939514e-05,2.484e-05,0.00539999999999,2.50909090911e-05,6.16297582204e-33,0.99,1.33675337914e-15
6320,2.0,1.0,2.3305e-05,-0.1587,2.35454545575e-05,2.7385e-05,0.00309999999999,2.76666666668e-05,0.00153664,0.9956,0.00155216161616
6371,2.0,1.0,2.916e-05,-0.1578,2.94545454666e-05,2.616e-05,0.00279999999999,2.64242424244e-05,0.00153664,0.9956,0.00155216161616
6422,2.0,1.0,2.4505e-05,-0.1543,2.47575757696e-05,1.6e-05,0.00199999999999,1.61616161618e-05,6.16297582204e-33,0.99,1.3353515824e-15
6473,2.0,1.0,1.7705e-05,-0.1523,1.78888889009e-05,0.0,-1.16504375591e-14,1.59546509921e-16,6.16297582204e-33,0.99,1.3353515824e-15
6524,2.0,1.0,2.464e-05,-0.1556,2.48888889009e-05,0.0,-1.16504375591e-14,1.59546509921e-16,7.84e-06,0.9896,7.91919192053e-06
6575,2.0,1.0,3.85185988877e-34,-0.16,1.20110614853e-14,0.0,0.0,1.59546509921e-16,7.84e-06,0.9896,7.91919192053e-06
6626,2.0,1.0,1.4105e-05,-0.1583,1.42525252645e-05,1.056e-05,-0.00120000000001,1.06666666668e-05,6.16297582204e-33,0.99,1.33546657354e-15
6677,2.0,1.0,2.016e-05,-0.1572,2.03636363756e-05,1.204e-05,-0.00140000000001,1.21616161618e-05,6.16297582204e-33,0.99,1.33546657354e-15
6728,2.0,1.0,1.5385e-05,-0.1581,1.55454545575e-05,1.96e-06,-0.000200000000012,1.97979797996e-06,6.16297582204e-33,0.99,1.33546657354e-15
6779,2.0,1.0,2.3785e-05,-0.1561,2.40303030423e-05,0.0,-1.16503681702e-14,1.59548837122e-16,6.16297582204e-33,0.99,1.33546657354e-15
6830,2.0,1.0,1.476e-05,-0.1518,1.49090909211e-05,2.176e-05,0.00319999999999,2.197979798e-05,6.16297582204e-33,0.99,1.33546657354e-15
6881,2.0,1.0,1.1265e-05,-0.1487,1.14242424362e-05,2.4985e-05,0.00489999999999,2.52424242426e-05,6.16297582204e-33,0.99,1.33546657354e-15
6932,2.0,1.0,1.1265e-05,-0.1487,1.14242424362e-05,1.924e-05,0.00259999999999,1.94343434345e-05,6.16297582204e-33,0.99,1.33546657354e-15
6983,2.0,1.0,2.464e-05,-0.1456,2.48888889009e-05,1.4105e-05,0.00169999999999,1.42525252527e-05,6.16297582204e-33,0.99,1.33546657354e-15
7034,2.0,1.0,0.022715865,-0.1173,0.0229835454546,0.470565745,0.1261,0.476139181818,0.0026145,0.999,0.00264545454546
7085,2.0,1.0,0.022768505,-0.1183,0.0230384949495,0.470718745,0.1255,0.476285606061,0.0026145,0.999,0.00264545454546
7136,2.0,1.0,1.824e-05,-0.1424,1.84242424362e-05,0.0,-1.16360046598e-14,1.24440262607e-16,6.16297582204e-33,0.99,1.33408996532e-15
7187,2.0,1.0,2.244e-05,-0.1434,2.26666666787e-05,0.0,-1.16360046598e-14,1.24440262607e-16,6.16297582204e-33,0.99,1.33408996532e-15
7238,3.0,1.0,5.692e-05,-0.143,5.75757575878e-05,0.00614698,-0.0138,0.00621975757576,0.174372625,0.9165,0.176437121212
7289,3.0,1.0,0.83858826,0.0186,0.848499030303,0.194584305,-0.0903,0.196774656566,0.49796628,0.8142,0.503042787879
7340,3.0,1.0,0.83846534,0.0188,0.848396525253,0.190430505,-0.0765,0.192687626263,0.337796305,0.8877,0.341795666667
7391,2.0,1.0,1.96e-06,-0.1402,1.97979799211e-06,6.465e-06,0.000699999999988,6.57575757589e-06,6.16297582204e-33,0.99,1.4533828686e-15
7442,2.0,1.0,1.6e-05,-0.142,1.61616161739e-05,1.5345e-05,0.00189999999999,1.55454545456e-05,6.16297582204e-33,0.99,1.4533828686e-15
7493,2.0,1.0,4.336e-05,-0.1392,4.37979798103e-05,1.3785e-05,0.00109999999999,1.39292929294e-05,6.16297582204e-33,0.99,1.4533828686e-15
7544,3.0,1.0,2.676e-05,-0.1382,2.70303030426e-05,1.2745e-05,-0.00150000000001,1.28787878789e-05,6.16297582204e-33,0.99,1.4533828686e-15
7595,2.0,1.0,1.7705e-05,-0.1423,1.78888889012e-05,9.785e-06,-0.00110000000001,9.88888888902e-06,6.16297582204e-33,0.99,1.4533828686e-15
7646,2.0,1.0,1.2745e-05,-0.1415,1.28787878911e-05,1.2745e-05,0.00149999999999,1.28787878789e-05,6.16297582204e-33,0.99,1.4533828686e-15
7697,2.0,1.0,1.54074395551e-33,-0.14,1.23091116742e-14,1.822e-05,0.00239999999999,1.84242424244e-05,6.16297582204e-33,0.99,1.4533828686e-15
7748,2.0,1.0,0.022239385,-0.1231,0.022464030303,0.000588,-0.00200000000001,0.00059393939394,0.32787076,0.9082,0.331182585859
7799,2.0,1.0,0.02243676,-0.1282,0.0226633939394,0.000612,-1.16342699363e-14,0.000618181818182,0.32787076,0.9082,0.331182585859
7850,2.0,1.0,0.104698985,-0.1951,0.105756555556,0.04868836,0.0358,0.0491801616162,0.18957316,0.9278,0.191488040404
7901,2.0,1.0,0.105254905,-0.1897,0.106318090909,0.04871284,0.0354,0.0492048888889,0.18957316,0.9278,0.191488040404
7952,2.0,1.0,6.416e-05,-0.1428,6.48080808204e-05,2.4985e-05,0.00489999999999,2.52424242426e-05,6.16297582204e-33,0.99,1.41749687184e-15
8003,2.0,1.0,0.00153216,-0.1428,0.00154763636365,0.118065,-0.045,0.119257575758,0.00550564,1.0006,0.00556125252525
8054,2.0,1.0,0.001529705,-0.1423,0.00154516161617,0.117953785,-0.0461,0.119145242424,0.00550564,1.0006,0.00556125252525
8105,2.0,1.0,0.000641625,-0.1415,0.000649242424255,4.498e-05,0.000999999999988,4.54545454547e-05,0.02566858,0.9618,0.0259724848485
8156,2.0,1.0,1.84729528,0.096,1.86928484848,0.06090884,-0.0458,0.0616347070707,0.315858705,1.0557,0.319291424242
8207,2.0,1.0,1.85001734,0.0892,1.87192056566,0.060967865,-0.0449,0.0616898888889,0.284599945,1.0839,0.287969484848
8258,2.0,1.0,0.035534185,-0.1809,0.0358931212121,0.40043584,0.0904,0.404480646465,0.0196,0.97,0.019797979798
8309,2.0,1.0,0.09756094,-0.1368,0.0986482424243,0.62850826,0.00819999999999,0.635225010101,0.40435018,0.8602,0.409111070707
8360,2.0,1.0,0.059184265,-0.1043,0.0598853636364,0.21302394,-0.0834,0.215543878788,0.38914218,0.8802,0.393749454545
8411,2.0,1.0,0.50219572,-0.023,0.508142424242,0.77726362,0.1526,0.786469939394,7.2625e-05,0.9915,7.34848484862e-05
8462,2.0,1.0,0.50272768,-0.0252,0.508679757576,0.77732662,0.1524,0.786533575758,7.2625e-05,0.9915,7.34848484862e-05
8513,2.0,1.0,0.018424,-0.13,0.0186101010101,0.15159684,0.0546,0.153128121212,0.07376656,0.9512,0.0745116767677
8564,2.0,1.0,0.018284185,-0.1259,0.0184688787879,0.15147664,0.0556,0.153006707071,0.07376656,0.9512,0.0745116767677
8615,2.0,1.0,0.48400104,-0.3012,0.489210666667,0.059028985,0.0399,0.0597403939394,0.48317332,1.041,0.489548484848
8666,2.0,1.0,0.48267132,-0.3054,0.487867515152,0.059064745,0.0395,0.0597765151515,0.48317332,1.041,0.489548484848
8717,2.0,1.0,0.32407018,-0.2502,0.327907030303,0.067245465,0.0443,0.0680429393939,0.01767402,1.0134,0.0178832727273
8768,2.0,1.0,0.324171785,-0.2497,0.328013040404,0.067550745,0.0411,0.0683513030303,0.01767402,1.0134,0.0178832727273
8819,2.0,1.0,0.684798905,-0.2905,0.692913888889,0.267602745,0.0861,0.270769484848,0.46016362,0.8706,0.465611757576
8870,2.0,1.0,0.736129105,-0.3293,0.744152030303,0.43089544,0.0212,0.436677333333,0.581632705,0.8007,0.587673242424
8921,2.0,1.0,0.678024505,-0.0507,0.686697484848,1.64909416,0.1428,1.67021430303,0.599999505,0.7983,0.606240515152
8972,2.0,1.0,0.606494345,-0.0121,0.613675343434,1.469494185,0.2111,1.48689069697,0.47884858,0.8682,0.484517939394
9023,2.0,1.0,2.014e-05,-0.1472,2.03636363753e-05,3.84e-06,-0.000400000000012,3.87878787816e-06,6.16297582204e-33,0.99,1.43543987022e-15
9074,2.0,1.0,1.824e-05,-0.1424,1.8424242436e-05,2.016e-05,-0.00280000000001,2.0363636363e-05,6.16297582204e-33,0.99,1.43543987022e-15
9125,2.0,1.0,1.056e-05,-0.1412,1.06666666784e-05,2.4905e-05,-0.00470000000001,2.5161616161e-05,6.16297582204e-33,0.99,1.43543987022e-15
9176,2.0,1.0,1.056e-05,-0.1412,1.06666666784e-05,2.4505e-05,-0.00430000000001,2.47575757569e-05,6.16297582204e-33,0.99,1.43543987022e-15
9227,2.0,1.0,2.356e-05,-0.1438,2.37979798097e-05,2.4905e-05,-0.00470000000001,2.5161616161e-05,6.16297582204e-33,0.99,1.43543987022e-15
9278,2.0,1.0,2.4505e-05,-0.1457,2.47575757693e-05,2.4865e-05,-0.00530000000001,2.5161616161e-05,6.16297582204e-33,0.99,1.43543987022e-15
9329,2.0,1.0,0.34456706,-0.0406,0.348652161616,0.00371388,-0.0142,0.00375793939394,0.42835968,0.8748,0.433431272727
9380,2.0,1.0,0.35989824,-0.0588,0.36437430303,0.00383396,-0.00980000000001,0.00388076767677,0.655361505,0.7875,0.662025
9431,2.0,1.0,0.011660945,-0.1669,0.0118014040404,7.6585e-05,-0.00210000000001,7.7363636363e-05,0.245998305,0.9027,0.248910818182
9482,2.0,1.0,0.12605566,-0.2196,0.127543272727,0.65868318,-0.1512,0.666471272727,0.074368,1.038,0.0752484848485
9533,2.0,1.0,0.253555465,-0.2823,0.256116878788,0.661691385,-0.1443,0.669612636364,0.40359912,0.9384,0.408898424242
9584,2.0,1.0,0.653545545,-0.0901,0.66217069697,0.060776905,-0.0393,0.0615217272727,0.396839185,0.9363,0.402035666667
9635,2.0,1.0,0.50262334,-0.0248,0.508582787879,0.059404345,-0.0429,0.0601076666667,0.068003145,1.0359,0.0688082727273
9686,2.0,1.0,1.184e-05,-0.1504,1.19595959714e-05,0.0,-1.15951692692e-14,0.0,6.16297582204e-33,0.99,1.52964061171e-15
9737,2.0,1.0,0.00013634,-0.1542,0.000137737373749,1.764e-05,-0.000600000000012,1.78181818175e-05,0.01016064,0.9756,0.0102632727273
9788,2.0,1.0,0.000135785,-0.1539,0.000137161616173,1.764e-05,-0.000600000000012,1.78181818175e-05,0.01016064,0.9756,0.0102632727273
9839,2.0,1.0,1.7e-05,-0.149,1.71717171835e-05,0.0,-1.15951692692e-14,0.0,6.16297582204e-33,0.99,1.52964061171e-15
9890,2.0,1.0,1.204e-05,-0.1486,1.21616161734e-05,0.0,-1.15951692692e-14,0.0,6.16297582204e-33,0.99,1.52964061171e-15
9941,2.0,1.0,9.785e-06,-0.1511,9.88888890069e-06,0.0,-1.15951692692e-14,0.0,6.16297582204e-33,0.99,1.52964061171e-15
9992,2.0,1.0,0.00019124,-0.1538,0.000193494949507,2.0105e-05,-0.00170000000001,2.03131313125e-05,0.014644105,0.9687,0.0148174848485
10043,1.0,0.0,0.000354745,-0.1515,0.000358333333345,0.21602908,-0.085,0.218584848485,0.02849334,0.9888,0.0288773333333
10094,1.0,0.0,0.33862136,-0.1524,0.34275579798,0.78359828,-0.2202,0.798123191919,0.59211878,0.7988,0.599051070707
6,1.0,0.0,0.338906265,-0.1447,0.343047383838,0.59260064,-0.1368,0.602391676768,0.581694145,0.7475,0.588150252525
57,1.0,0.0,0.26557098,-0.041,0.268702020202,0.06557112,-0.0344,0.0663501414141,0.20975532,0.8826,0.212136606061
108,1.0,0.0,0.36944708,-0.0942,0.374361979798,0.478066185,-0.1399,0.483164636364,0.48304198,1.0068,0.489539151515
