is_walking,fsr1,fsr2,top_x,top_y,top_z,side_x,side_y,side_z,corner_x,corner_y,corner_z,front_x,front_y,front_z
0,0,35.583,0.07989502,0.008728027,-0.992950439,0.00843811,-0.997848511,-0.016876221,0.041442871,-0.992706299,-0.018005371,0.05329895,-0.971481323,-0.005584717
0,0,38.74,0.049255371,0.025024414,-1.001434326,-0.003326416,-1.003662109,-0.059860229,0.037628174,-0.996612549,-0.025512695,0.053741455,-0.983932495,0.018600464
0,0,38.747,0.042648315,0.033981323,-0.982498169,-0.0050354,-1.004364014,-0.037628174,0.034729004,-0.992767334,-0.016830444,0.003326416,-0.969055176,0.010604858
0,0,37.242,0.083496094,0.044219971,-0.983413696,0.017440796,-0.997909546,-0.031997681,0.02230835,-0.98916626,0.007385254,0.047058105,-0.996307373,-0.022628784
0,0,37.334,0.116409302,0.050445557,-0.983016968,-0.011322021,-1.013214111,-0.01449585,0.061264038,-0.998580933,0.010223389,0.066757202,-0.999465942,-0.018218994
1,0,39.182,0.050918579,0.013931274,-1.001358032,-0.002822876,-1.005142212,-0.001541138,0.036148071,-0.994979858,-0.030471802,0.081863403,-1.003982544,0.000717163
1,0,40.027,0.041687012,0.037841797,-0.986633301,-0.03326416,-0.971206665,-0.063644409,0.048751831,-0.975418091,-0.038925171,0.049224854,-0.986190796,-0.003265381
1,0,37.999,0.031311035,0.05569458,-1.006317139,-0.010055542,-0.998016357,-0.104278564,0.04006958,-0.993118286,-0.040283203,0.04864502,-0.982574463,0.003540039
1,0,35.445,0.05418396,0.023498535,-1.001052856,0.020278931,-1.008865356,-0.026092529,0.043304443,-0.9949646,-0.013168335,0.027770996,-0.968383789,0.006561279
1,0,35.153,0.081085205,0.055908203,-0.993179321,0.044845581,-0.990753174,-0.023040771,0.072387695,-1.015197754,-0.000869751,0.02507019,-1.014129639,-0.015731812
1,0,36.81,0.095870972,-0.00012207,-0.963195801,0.048843384,-1.003494263,-0.00617981,0.064712524,-0.994262695,0.007904053,0.059951782,-1.011413574,-0.020797729
1,0,38.198,0.085830688,0.048034668,-0.987945557,-0.013305664,-1.00958252,-0.041320801,0.068313599,-1.003616333,0.024185181,0.059646606,-1.000686646,-0.028106689
1,0,39.326,0.054473877,0.05039978,-1.020004272,-0.041824341,-0.989059448,-0.074905396,0.066452026,-0.999252319,0.037841797,0.0574646,-0.999923706,-0.011184692
1,0,43.598,0.041244507,0.02684021,-1.0078125,-0.002670288,-0.997940063,-0.062438965,0.079711914,-0.998397827,0.013397217,0.034957886,-0.976760864,0.005706787
1,0,52.031,0.068115234,0.039764404,-0.998855591,0.010879517,-0.990341187,-0.033599854,0.073867798,-0.983154297,0.027770996,0.03036499,-0.987014771,0.020645142
1,0,61.057,0.101119995,0.037460327,-0.997131348,0.024078369,-0.996154785,-0.002746582,0.06463623,-1.038742065,0.005981445,0.075119019,-1.01171875,0.002044678
1,0,66.965,0.09954834,0.046585083,-0.967132568,0.024139404,-1.001373291,-0.031066895,0.023239136,-0.999542236,-0.008758545,0.040039063,-0.994277954,-0.002746582
1,0,71.564,0.040939331,0.039840698,-0.995544434,0.018844604,-1.038726807,-0.036743164,0.085739136,-0.993667603,0.008148193,0.070770264,-0.990249634,-0.006912231
1,0,80.054,0.069946289,0.064086914,-0.994659424,0.033279419,-0.946517944,-0.057022095,0.052841187,-0.973526001,0.001739502,0.056930542,-0.989776611,-0.024246216
1,0,91.899,0.061676025,0.058258057,-0.996643066,0.002426147,-1.00793457,-0.007263184,0.097869873,-0.976043701,-0.002166748,0.069717407,-0.986526489,-0.02923584
1,0,100.16,0.067504883,0.080032349,-0.999938965,0.011459351,-1.000946045,-0.03453064,0.091781616,-0.982971191,0.016067505,0.05090332,-0.985855103,-0.024581909
1,0,99.896,0.058792114,0.114349365,-0.996566772,-0.004470825,-0.992126465,-0.018066406,0.090621948,-0.985336304,0.064178467,0.032165527,-0.970184326,-0.016113281
1,0,95.911,0.070770264,0.111175537,-0.945053101,-0.003967285,-1.022171021,-0.041244507,0.031692505,-1.025848389,0.050506592,0.069519043,-0.99508667,-0.005661011
1,0,96.77,0.10269165,0.147689819,-0.924133301,-0.001266479,-1.011810303,-0.029998779,0.005950928,-1.021682739,0.020965576,0.067092896,-1.011749268,-0.035354614
1,0,101.99,0.106521606,0.262771606,-0.934875488,0.016784668,-1.001174927,-0.003768921,0.023605347,-1.002044678,0.00604248,0.074310303,-0.982116699,-0.021270752
1,0,101.63,0.04347229,0.239440918,-0.959365845,0.036148071,-0.998519897,-0.022186279,0.04524231,-0.996124268,0.020996094,0.07258606,-0.987030029,-0.025375366
1,0,88.844,0.03742981,0.139923096,-1.012527466,-0.062057495,-0.918823242,-0.026947021,0.056488037,-0.999099731,0.008224487,0.060623169,-0.992324829,-0.006393433
1,0,71.02,0.035644531,0.001434326,-1.006393433,0.02394104,-1.021591187,-0.081832886,0.058807373,-0.99937439,0.020736694,0.068222046,-1.008560181,0.016021729
1,0,62.224,0.053070068,0.067977905,-1.002365112,-0.009521484,-1.001754761,-0.050369263,0.051956177,-1.002746582,0.028015137,0.063980103,-0.995620728,0.019256592
1,0,67.311,0.056732178,0.056106567,-1.00428772,-0.000961304,-0.974472046,-0.020690918,0.049087524,-0.998855591,0.013442993,0.050613403,-0.999557495,0.01953125
1,0,78.052,0.043777466,0.05796814,-1.007827759,0.055389404,-1.04385376,-0.076721191,0.053329468,-0.994186401,0.008087158,0.047851563,-0.996368408,0.054473877
1,0,84.22,0.063232422,0.056930542,-1.006958008,0.011795044,-0.964508057,-0.017990112,0.053665161,-0.997650146,0.004150391,0.073135376,-0.999710083,0.028793335
1,0,85.996,0.04145813,0.136413574,-0.997833252,0.042282104,-1.012039185,-0.051147461,0.036682129,-0.999053955,-0.009338379,0.058135986,-0.990264893,0.043380737
1,0,90.038,0.050598145,0.117050171,-0.998397827,0.0834198,-1.024215698,-0.074066162,0.038330078,-0.999694824,-0.000991821,0.067550659,-1.0262146,0.018692017
1,0,98.352,0.037185669,0.087799072,-1.006530762,0.038345337,-0.976287842,-0.042327881,0.040969849,-1.000320435,0.000228882,0.037246704,-0.999252319,-0.012329102
1,0,104.78,0.039627075,0.068832397,-0.995254517,0.072372437,-0.998886108,-0.025695801,0.056381226,-1.000213623,0.011444092,0.082504272,-0.993652344,0.02331543
1,0,103.07,0.092926025,0.061065674,-0.993255615,0.027435303,-1.009506226,-0.067779541,0.057800293,-1.000610352,0.03742981,0.057540894,-0.980056763,0.01399231
1,0,96.251,0.063140869,0.044296265,-1.002578735,-0.027572632,-0.970245361,-0.048980713,0.065795898,-1.003448486,0.029968262,0.09753418,-0.993606567,0.041671753
1,0,92.94,0.039581299,0.072006226,-0.996124268,0.064208984,-0.999740601,-0.03225708,0.03968811,-0.98739624,0.032669067,0.084106445,-0.981796265,0.034866333
1,0,98.21,0.031204224,0.059799194,-0.99168396,0.027816772,-0.960159302,-0.080245972,0.030349731,-0.997772217,-0.008865356,0.059082031,-0.97467041,0.03414917
1,0,107.79,-0.014358521,0.097473145,-1.007537842,0.054946899,-0.969467163,-0.089813232,0.05229187,-1.000244141,-0.008544922,0.013061523,-1.010925293,0.022491455
1,0,112.65,0.028244019,0.065567017,-1.020584106,0.091278076,-1.045516968,-0.025787354,0.065841675,-0.998855591,0.025039673,0.004318237,-1.00920105,0.024047852
1,0,108.07,0.120132446,-0.023590088,-1.026077271,0.197143555,-1.05027771,0.063461304,0.041564941,-0.998016357,0.023544312,0.03225708,-0.997512817,0.014389038
1,0,96.831,0.129013062,0.07913208,-0.996459961,0.042007446,-0.997543335,0.031814575,0.036499023,-1.003295898,0.010391235,0.042434692,-0.995910645,0.01890564
1,0,87.072,0.118133545,0.092300415,-0.995117188,-0.003112793,-1.004562378,-0.035522461,0.049118042,-0.998474121,0.016433716,0.057952881,-0.998397827,0.017944336
1,0,84.284,0.071609497,0.084823608,-0.996109009,0.018463135,-0.995635986,-0.040878296,0.05897522,-1.005599976,0.01210022,0.050872803,-0.998153687,0.026641846
1,0,88.138,0.071716309,0.099533081,-0.977798462,0.022720337,-0.989685059,-0.034591675,0.057434082,-0.99446106,0.02116394,0.041091919,-1.003036499,0.043075562
1,0,94.174,0.050094604,0.093933105,-0.984039307,0.027450562,-0.993789673,-0.052856445,0.042617798,-1.010131836,0.002075195,0.048156738,-0.995162964,0.02041626
1,0,98.576,0.063140869,0.082489014,-0.998062134,0.042175293,-0.995178223,-0.040863037,0.046356201,-0.989517212,0.004638672,0.056991577,-0.993682861,0.003479004
1,0,101.53,0.064422607,0.113296509,-0.999954224,0.04069519,-0.993591309,-0.051361084,0.054290771,-0.992340088,-0.008926392,0.056747437,-0.996688843,-0.00730896
1,0,103.93,0.0652771,0.081375122,-0.994552612,0.031677246,-0.993606567,-0.050857544,0.056259155,-0.99659729,-0.004943848,0.050430298,-0.996154785,-0.008911133
1,0,105.41,0.06539917,0.042388916,-1.000457764,0.030838013,-0.994369507,-0.049179077,0.037567139,-0.999206543,0.000473022,0.046966553,-0.996307373,-0.000183105
1,0,104.07,0.06338501,0.040435791,-1.000167847,0.029998779,-0.995422363,-0.031692505,0.058166504,-0.996932983,0.007232666,0.050842285,-0.998352051,0.000259399
1,0,99.924,0.068237305,0.034729004,-1.00378418,0.008834839,-0.995666504,-0.03666687,0.050476074,-0.999237061,0.006652832,0.058151245,-0.999465942,0.017608643
1,0,96.064,0.066604614,0.070678711,-0.992919922,0.014205933,-0.997009277,-0.041717529,0.051651001,-0.997787476,-0.000854492,0.041091919,-0.999191284,0.046646118
1,0,95.04,0.067153931,0.037399292,-1.007415771,0.023727417,-1.000686646,-0.039245605,0.037719727,-1.000518799,-0.010452271,0.053756714,-0.994308472,0.03263855
1,0,97.889,0.060913086,0.04876709,-1.008285522,0.040313721,-0.995956421,-0.040237427,0.039413452,-0.999435425,-0.015060425,0.020080566,-0.991973877,0.017166138
1,0,104.31,0.074188232,0.086837769,-1.000991821,0.057891846,-0.997146606,-0.02935791,0.037155151,-0.999542236,-0.011886597,0.050292969,-0.992706299,-0.005844116
1,0,114.69,0.059448242,0.107254028,-1.002502441,0.061691284,-0.999954224,-0.03793335,0.03666687,-0.999786377,-0.02243042,0.061157227,-1.001358032,0.000564575
1,0,127.59,0.09463501,0.032119751,-0.988555908,0.051025391,-0.997253418,-0.006011963,0.025466919,-1.001861572,-0.016403198,0.052947998,-0.997711182,0.021072388
1,0,136.81,0.072601318,0.041671753,-0.992630005,0.005157471,-0.997711182,-0.036651611,0.044952393,-0.998718262,-0.013290405,0.034286499,-0.990997314,0.016815186
1,0,135.73,0.044906616,0.054168701,-1.00553894,0.011810303,-0.995422363,-0.047714233,0.035888672,-1.013427734,-0.012969971,0.040802002,-1.000839233,0.012664795
1,0,123.99,0.061309814,0.055038452,-1.002624512,0.056640625,-0.996322632,-0.025817871,0.037811279,-1.000915527,0.005615234,0.050094604,-0.989212036,0.013900757
1,0,110.94,0.083389282,0.062088013,-0.992507935,0.035919189,-0.998916626,-0.030136108,0.045211792,-0.999328613,0.003219604,0.072662354,-1.024291992,0.006011963
1,0,106.68,0.083969116,0.067611694,-0.988571167,0.014938354,-0.997940063,-0.034255981,0.055755615,-0.991668701,-0.004714966,0.046356201,-0.993209839,0.017654419
1,0,111.92,0.070343018,0.078094482,-0.996353149,0.03125,-0.996017456,-0.034896851,0.068862915,-0.993179321,0.003219604,0.04725647,-1.004196167,0.00239563
1,0,118.08,0.063140869,0.067016602,-1.013961792,0.027618408,-0.994628906,-0.03994751,0.044769287,-0.994781494,-0.004974365,0.055282593,-0.991653442,0.01159668
1,0,116.67,0.05632019,0.056289673,-1.001953125,0.050994873,-0.996459961,-0.035003662,0.048400879,-0.992080688,-0.01512146,0.067077637,-0.990966797,-0.000488281
1,0,109.12,0.077270508,0.056900024,-1.001678467,0.010482788,-0.997421265,-0.033462524,0.03894043,-0.999023438,0.003234863,0.055435181,-0.996109009,-0.001205444
1,0,102.75,0.062713623,0.06211853,-0.998962402,0.029388428,-0.995788574,-0.052337646,0.037002563,-0.999511719,0.006317139,0.040344238,-0.998672485,0.004165649
1,0,102.36,0.049301147,0.05632019,-1.002365112,0.023223877,-0.993591309,-0.050216675,0.071777344,-0.997787476,-0.019165039,0.0625,-0.995880127,0.006973267
1,0,105.74,0.043411255,0.043075562,-1.001586914,0.023422241,-1.0025177,-0.048904419,0.029388428,-0.994094849,0.013473511,0.05380249,-0.996139526,0.005020142
1,0,107.75,0.066619873,0.065155029,-0.996871948,0.018997192,-1.002258301,-0.044052124,0.081756592,-0.999633789,0.016525269,0.052276611,-0.995788574,0.007919312
1,0,107.27,0.064285278,0.049957275,-0.999588013,0.037109375,-0.992935181,-0.029251099,0.067337036,-0.994155884,0.009735107,0.050842285,-0.996170044,-0.006454468
1,0,106.6,0.06288147,0.05027771,-0.998672485,0.026931763,-0.99597168,-0.031585693,0.040283203,-1.000579834,-0.001083374,0.048446655,-0.9974823,-0.010482788
1,0,108.27,0.06161499,0.049850464,-1.003234863,0.023025513,-0.998519897,-0.049957275,0.046615601,-0.998855591,-0.02180481,0.058425903,-0.995361328,-0.021865845
1,0,111.06,0.062210083,0.063812256,-1.00012207,6.10E-05,-0.997955322,-0.062408447,0.044845581,-0.988555908,-0.001495361,0.050872803,-0.995864868,-0.024597168
1,0,111.94,0.061126709,0.03414917,-0.998535156,0.015304565,-1.002334595,-0.052108765,0.060531616,-1.00642395,0.023757935,0.052001953,-1.002883911,-0.004241943
1,0,110.07,0.07333374,0.032501221,-1.005752563,0.008850098,-1.001586914,-0.009063721,0.085571289,-0.996551514,0.047317505,0.057373047,-0.999206543,-0.017791748
1,0,107.31,0.066833496,0.012741089,-1.00112915,-0.00402832,-0.991333008,-0.039077759,0.083358765,-0.999572754,0.040557861,0.046691895,-1.00088501,-0.022445679
1,0,107.14,0.072647095,0.038665771,-1.000274658,0.006546021,-1.011642456,-0.057174683,0.076751709,-0.997924805,0.032516479,0.049942017,-0.996871948,-0.018569946
1,0,110,0.061218262,0.061431885,-0.99621582,0.012954712,-1.009307861,-0.058517456,0.058944702,-0.994842529,0.007797241,0.050979614,-0.995925903,-0.009017944
1,0,113.49,0.068969727,0.034896851,-0.998428345,0.008987427,-1.006347656,-0.036956787,0.057754517,-1.001068115,0.005172729,0.068588257,-0.993118286,0.008468628
1,0,115.18,0.089477539,0.012054443,-0.999710083,0.001419067,-1.013473511,0.003616333,0.05418396,-1.001449585,0.00553894,0.068374634,-0.995788574,-0.007522583
1,0,115.21,0.071807861,0.024200439,-1.006942749,0.025100708,-1.018875122,-0.030700684,0.066085815,-0.996536255,0.00994873,0.061798096,-0.992172241,-0.00038147
1,0,116.51,0.054962158,0.041397095,-1.008346558,0.038955688,-1.004821777,-0.072006226,0.057723999,-0.99319458,0.013259888,0.053375244,-0.998077393,-0.010955811
1,0,119.71,0.047424316,0.060836792,-0.99961853,0.022277832,-0.967208862,-0.023300171,0.066513062,-0.993118286,0.020690918,0.042861938,-0.990158081,0.00062561
1,0,122.35,0.054428101,0.003768921,-1.003173828,0.029312134,-1.010787964,-0.047119141,0.061813354,-0.993988037,0.005447388,0.076034546,-0.997131348,0.004776001
1,0,120.75,0.059371948,0.052947998,-0.994049072,0.005340576,-0.978897095,-0.021194458,0.057144165,-1.006362915,-0.009155273,0.078018188,-0.996353149,-0.000961304
1,0,114.9,0.063796997,0.023910522,-1.009872437,0.007858276,-0.990432739,-0.04914856,0.042556763,-1.007217407,-0.005279541,0.047317505,-1.000595093,0.009231567
1,0,109.07,0.064834595,0.072463989,-0.983078003,0.046295166,-1.044906616,-0.060958862,0.036880493,-0.996124268,0.004272461,0.075164795,-0.995239258,0.023452759
1,0,106.54,0.047210693,0.04637146,-1.0025177,-0.010406494,-0.962265015,-0.040649414,0.066543579,-0.992630005,0.00112915,0.055038452,-0.994506836,-0.004257202
1,0,107.42,0.040847778,0.061660767,-0.998504639,0.02104187,-0.97869873,-0.051712036,0.10496521,-0.95451355,0.018356323,0.058441162,-1.000411987,-0.016952515
1,0,108.64,0.081848145,0.072723389,-1.005203247,0.054489136,-1.000915527,-0.058349609,0.152084351,-0.963104248,0.058792114,0.058135986,-0.992660522,-0.000335693
1,0,109.07,0.047744751,0.063781738,-0.995361328,0.044998169,-0.997589111,-0.002029419,0.060745239,-1.015274048,0.049255371,0.059127808,-0.989456177,0.018600464
1,0,110.49,0.077270508,0.046890259,-1.00012207,0.041183472,-1.016876221,-0.021118164,-0.135055542,-1.007858276,0.068832397,0.054504395,-0.994827271,0.062332153
1,0,114.22,0.062469482,0.026153564,-1.003997803,-0.013534546,-0.952957153,-0.063140869,0.051498413,-0.999740601,0.025054932,0.050827026,-0.992279053,0.074966431
1,0,119.22,0.041641235,0.052139282,-0.986846924,0.019058228,-1.022247314,-0.09022522,0.085388184,-0.984817505,0.005996704,0.061767578,-0.996841431,0.047286987
1,0,121.88,0.041519165,0.124435425,-0.991653442,0.0493927,-1.02355957,-0.065185547,0.031341553,-1.000946045,0.031860352,0.055130005,-1.002044678,0.032363892
1,0,120.79,0.065048218,0.074920654,-0.999389648,0.080383301,-0.97428894,-0.047348022,0.053695679,-0.998031616,-0.006256104,0.05921936,-0.988891602,0.019042969
1,0,117.82,0.05078125,0.121276855,-0.990585327,0.075378418,-1.009674072,-0.063583374,0.025817871,-1.000595093,-0.010345459,0.044052124,-1.000152588,0.008865356
1,0,116.3,0.05897522,0.077957153,-1.000564575,0.061035156,-0.983642578,-0.029434204,0.033981323,-0.997924805,-0.006973267,0.059768677,-0.997299194,0.018890381
1,0,118.08,0.06211853,0.04826355,-1.00038147,0.042495728,-0.986785889,-0.057525635,0.052246094,-0.999954224,-0.008743286,0.068496704,-0.996261597,0.024902344
1,0,121.1,0.060119629,0.109130859,-0.99987793,0.029312134,-1.008621216,-0.044113159,0.051010132,-1.001052856,0.029083252,0.051681519,-0.993118286,0.028564453
1,0,122.99,0.066482544,0.007827759,-1.007141113,0.023986816,-0.964538574,-0.025360107,0.061401367,-0.998596191,0.024780273,0.062011719,-0.994354248,0.019546509
1,0,122.37,0.053878784,0.100799561,-1.001846313,0.032852173,-1.002075195,-0.064559937,0.061721802,-0.996871948,0.040466309,0.055740356,-0.996170044,-0.002609253
1,0,120.67,0.04057312,0.074752808,-1.000930786,0.051696777,-0.997833252,-0.06918335,0.060791016,-0.99836731,0.032394409,0.055328369,-0.995880127,-0.001556396
1,0,120.02,0.062728882,0.083206177,-0.993270874,0.050704956,-1.007980347,-0.034637451,0.062545776,-0.997955322,0.022476196,0.045227051,-1.009033203,0.006118774
1,0,120.35,0.047592163,0.088973999,-1.000579834,0.042785645,-0.994979858,-0.044342041,0.04486084,-1.001983643,0.013427734,0.058959961,-0.989318848,0.022628784
1,0,120.31,0.061355591,0.019454956,-1.00692749,0.00819397,-0.990829468,-0.057067871,0.045501709,-1.001235962,0.004272461,0.065826416,-0.980651855,0.047912598
1,0,117.87,0.06262207,0.060577393,-1.003158569,0.015457153,-1.001922607,-0.031341553,0.039611816,-1.003616333,0.011611938,0.093719482,-0.981109619,0.048355103
1,0,114.27,0.080245972,0.042831421,-0.999542236,0.01109314,-0.971710205,-0.009078979,0.023101807,-1.007110596,-0.003234863,0.101516724,-0.997695923,0.017852783
1,0,113,0.060531616,0.103927612,-0.996124268,0.036468506,-0.991668701,-0.094619751,0.016113281,-1.014022827,-0.009780884,0.026626587,-1.087692261,0.013748169
1,0,116.85,0.026351929,0.03225708,-0.998428345,0.065246582,-0.936050415,-0.061462402,0.053619385,-0.988647461,-0.017410278,-0.012649536,-0.968948364,0.081420898
1,0,125.08,-0.016906738,0.128875732,-1.000427246,0.286651611,-1.079589844,-0.069213867,0.042678833,-0.990966797,0.007217407,0.086959839,-1.001296997,0.054992676
1,0,132.12,-0.020370483,0.034866333,-0.991836548,0.063644409,-0.968780518,-0.020614624,0.054458618,-0.999725342,-0.003662109,0.045623779,-0.99822998,0.019180298
1,0,133.9,0.115432739,0.047973633,-1.002441406,-0.058258057,-0.97883606,0.073379517,0.047561646,-0.991851807,-0.00630188,0.050537109,-0.995178223,-0.012802124
1,0,130.81,0.268981934,0.11756897,-1.025894165,0.042755127,-0.999801636,-0.088027954,0.045059204,-0.99810791,-0.01399231,0.059738159,-0.997741699,-0.01373291
1,0,128.32,0.041427612,0.140991211,-1.00390625,0.046630859,-0.989028931,-0.086212158,0.03994751,-1.00088501,-0.009750366,0.030075073,-0.998626709,-0.01272583
1,0,130.97,0.01625061,0.093673706,-0.999282837,0.05255127,-1.001083374,-0.018447876,0.036697388,-0.998443604,-0.008224487,0.058517456,-0.996536255,0.003067017
1,0,136.56,0.109069824,0.040328979,-0.998001099,0.018127441,-0.998977661,-0.031921387,0.041290283,-0.999359131,-0.000808716,0.051010132,-0.995742798,0.017776489
1,0,139.31,0.055099487,0.046676636,-0.996246338,0.012268066,-1.001724243,-0.045776367,0.03729248,-1.000350952,-0.001464844,0.039611816,-0.997756958,0.02482605
1,0,135.39,0.072616577,0.028015137,-1.00227356,0.00177002,-0.99697876,-0.039306641,0.05406189,-0.996322632,0.001098633,0.053009033,-0.995697021,0.045135498
1,0,128.6,0.064620972,0.060516357,-0.998626709,0.01449585,-0.995925903,-0.059524536,0.059265137,-0.994277954,0.018600464,0.047729492,-0.99772644,0.036392212
1,0,125.53,0.050430298,0.051422119,-1.005065918,0.042999268,-0.990570068,-0.024841309,0.046188354,-0.999099731,0.013137817,0.052764893,-0.99571228,0.025222778
1,0,128.52,0.084136963,0.070114136,-1.003799438,0.052947998,-0.994232178,-0.032394409,0.052047729,-0.993103027,0.005157471,0.042297363,-0.997177124,0.017379761
1,0,134.09,0.065185547,0.079025269,-0.998977661,0.063827515,-0.997528076,-0.038833618,0.032180786,-0.998657227,0.003067017,0.054290771,-0.998931885,0.007843018
1,0,136.84,0.069824219,0.096847534,-0.998352051,0.066955566,-0.995651245,-0.022537231,0.05229187,-1.00958252,0.01210022,0.041763306,-0.996795654,0.008163452
1,0,137.41,0.073822021,0.069458008,-0.998382568,0.049987793,-0.997268677,-0.02230835,0.043014526,-1.000778198,-0.004501343,0.037765503,-1.000579834,-0.010147095
1,0,140.4,0.063903809,0.05796814,-1.000335693,0.037475586,-0.998001099,-0.02394104,0.054870605,-1.004898071,-0.011993408,0.026947021,-1.006744385,-0.011291504
1,0,149.53,0.075332642,0.070037842,-0.997436523,0.022399902,-0.998764038,-0.04359436,0.052017212,-0.987838745,-0.012817383,0.060058594,-0.995056152,-0.008010864
1,0,162.71,0.061340332,0.082275391,-1.000732422,0.023834229,-0.998931885,-0.028030396,0.060897827,-0.984451294,-0.018478394,0.059066772,-0.995193481,-0.002227783
1,0,173.26,0.076843262,0.049362183,-0.998062134,0.016983032,-0.996109009,-0.03074646,0.025177002,-0.998580933,-0.014816284,0.054824829,-0.996856689,-0.003265381
1,0,177.14,0.092193604,0.029144287,-1.001022339,-0.006652832,-1.001052856,-0.034286499,0.056121826,-1.000076294,-0.009552002,0.065261841,-0.996658325,-0.008148193
1,0,175.17,0.092285156,0.050537109,-0.997360229,0.005722046,-0.994659424,-0.061172485,0.039840698,-1.003753662,-0.004013062,0.054275513,-0.992385864,9.16E-05
1,0,172.8,0.037200928,0.037872314,-1.003448486,0.031433105,-0.996078491,-0.031921387,0.042556763,-1.000915527,-0.005905151,0.054733276,-0.997741699,-0.008972168
1,0,174.04,0.065795898,0.073852539,-0.997207642,0.02822876,-0.983276367,-0.034988403,0.046554565,-0.996795654,0.004699707,0.049316406,-0.996780396,-0.005050659
1,0,178.47,0.060333252,0.035400391,-0.999786377,0.016067505,-0.994293213,-0.027679443,0.066665649,-1.008163452,0.005783081,0.059005737,-0.995925903,-0.00491333
1,0,183.12,0.054946899,0.045516968,-1.001159668,0.01373291,-0.988388062,-0.05645752,0.038391113,-0.997344971,-0.000854492,0.049682617,-0.999267578,0.001358032
1,0,185.12,0.059066772,0.034744263,-1.005264282,0.009307861,-1.006362915,-0.060424805,0.051956177,-0.996856689,0.009841919,0.057739258,-0.997756958,-0.001785278
1,0,185.26,0.056716919,0.069076538,-0.997299194,0.024795532,-0.993530273,-0.041854858,0.047317505,-0.998382568,0.011795044,0.056106567,-0.993240356,0.013275146
1,0,184.5,0.071166992,0.027053833,-1.008651733,0.007369995,-0.99432373,-0.034255981,0.070343018,-1.012390137,0.006439209,0.049102783,-0.995040894,0.015823364
1,0,182.52,0.059829712,0.060272217,-0.999481201,0.022323608,-0.997329712,-0.048034668,0.072494507,-0.986190796,0.035827637,0.051269531,-0.995483398,0.006347656
1,0,177.87,0.068481445,0.038482666,-0.999450684,0.01864624,-1.001419067,-0.052688599,0.060348511,-0.997543335,0.036422729,0.044204712,-0.999923706,0.004882813
1,0,170.4,0.057769775,0.072357178,-0.996520996,0.057510376,-1.003189087,-0.034286499,0.068099976,-0.990036011,0.012802124,0.047317505,-1.002578735,0.00340271
1,0,163.9,0.066665649,0.014221191,-0.998474121,0.014831543,-0.980728149,-0.022354126,0.051300049,-0.999664307,0.017868042,0.049362183,-0.997665405,-0.00201416
1,-0.10964,161.92,0.071380615,0.095321655,-0.994537354,0.039031982,-1.014450073,-0.055282593,0.054458618,-0.998855591,0.004455566,0.066818237,-0.996154785,-6.10E-05
1,-0.13692,165.56,0.066009521,0.025115967,-1.001022339,0.01335144,-0.977813721,-0.064849854,0.070602417,-0.995941162,0.02557373,0.054626465,-0.992263794,-0.013626099
1,0.053886,171.09,0.059356689,0.094100952,-0.997909546,0.037460327,-1.027954102,-0.023864746,0.044998169,-1.003723145,0.007843018,0.082122803,-0.991165161,-0.01399231
1,0.11026,173.34,0.087661743,0.023834229,-1.0052948,0.004180908,-0.970504761,-0.020217896,0.070144653,-0.994308472,0.009399414,0.055633545,-1.002716064,-0.021377563
1,-2.20E-16,171.11,0.080230713,0.052841187,-1.001190186,0.029525757,-1.017044067,-0.064041138,0.049209595,-0.999160767,0.016708374,0.063430786,-0.995239258,-0.004440308
1,-0.31104,166.73,0.047058105,0.052780151,-0.999145508,-0.009063721,-0.965530396,-0.020248413,0.05418396,-0.993835449,0.014022827,0.050262451,-0.999923706,-0.001098633
1,-0.20954,165.32,0.06690979,0.034927368,-1.004867554,0.014724731,-0.988983154,-0.058273315,0.068130493,-0.991394043,-0.001846313,0.053710938,-0.993103027,-0.003860474
1,0.31521,168.13,0.036376953,0.007232666,-1.002151489,-0.031005859,-0.968963623,0.010818481,0.073654175,-0.996154785,0.015884399,0.053497314,-0.992095947,0.005783081
1,0.46535,172.33,0.057296753,0.040206909,-0.99156189,0.015350342,-1.017837524,-0.064086914,0.069488525,-0.995452881,0.017990112,0.058639526,-1.001205444,-0.011779785
1,-0.17596,174.08,0.07119751,0.029510498,-1.007781982,0.023910522,-1.00958252,-0.039291382,0.055557251,-1.004486084,0.027481079,0.062408447,-1.000305176,-0.002258301
1,-0.82548,172.01,0.060714722,0.033782959,-1.004669189,0.006072998,-0.977035522,-0.04548645,0.058029175,-1.005126953,0.030380249,0.050750732,-0.991256714,0.002304077
1,-0.25847,168.73,0.062408447,0.070327759,-0.989242554,0.031570435,-0.994827271,-0.036315918,0.044876099,-0.995117188,0.015533447,0.04888916,-0.985977173,0.017410278
1,0.9988,165.38,0.062759399,0.011657715,-1.007949829,0.031478882,-1.001296997,-0.039932251,0.051177979,-0.999862671,-0.004653931,0.061691284,-1.009048462,0.026077271
1,0.9733,161.68,0.065490723,0.098892212,-0.99055481,-0.005981445,-0.971496582,0.004760742,0.052963257,-1.003372192,0.008773804,0.054168701,-0.988143921,0.046386719
1,-0.84947,157.24,0.064788818,-0.015625,-1.018417358,0.034439087,-1.005401611,-0.060287476,0.05368042,-1.013092041,0.014862061,0.03453064,-0.998626709,0.040603638
