1.1683,0.73075,0.53407,-0.54645,-0.1306,0.54316,-0.10613,0.89602,0.52381,0.5485,0.53838
0.82306,0.95232,0.56118,-0.54338,0.26585,1.3448,-0.10236,1.7143,0.72584,0.54261,1.3737
1.015,0.9624,0.51503,-0.5447,0.0036446,1.4642,-0.10193,1.3863,0.67492,0.54529,1.005
0.27314,1.0148,0.59375,-0.54836,0.051546,1.6918,-0.10219,2.0545,0.84769,0.55251,1.6196
0.20809,1.1286,0.6709,-0.54738,0.36374,1.3422,-0.10216,1.9394,0.90834,0.55059,1.6128
0.15429,1.274,0.41719,-0.54266,-0.1444,0.33322,-0.10845,0.99564,0.29897,0.54081,0.62648
0.33252,1.0088,0.5087,-0.54218,0.15534,0.16408,-0.1092,0.65323,0.40847,0.5398,0.38003
0.54544,0.83983,0.46562,-0.54384,-0.21867,0.54701,-0.1106,-0.1354,0.41596,0.54304,-0.40435
0.53629,1.0667,0.50924,-0.54573,-0.46885,0.65466,-0.10875,-0.28416,0.50602,0.5469,-0.54747
0.50736,1.1132,0.62417,-0.54503,-0.022148,1.6561,-0.10866,-0.19528,0.89128,0.54556,-0.42961
0.10022,1.1583,0.55354,-0.54161,-0.13459,1.6221,-0.10941,0.054077,0.76819,0.53868,-0.22315
0.76988,1.0283,0.73185,-0.54372,0.45856,2.5667,-0.10769,1.1075,1.255,0.54294,0.9002
0.77207,1.2237,0.82151,-0.54314,0.45867,2.8286,-0.10683,1.5497,1.4662,0.54189,1.2999
0.9015,1.0532,0.82419,-0.54204,0.41015,0.54206,-0.10596,1.0325,1.0202,0.53971,0.81178
-0.088861,1.309,0.83728,-0.54326,0.80713,0.39087,-0.10572,0.45984,1.0141,0.54215,0.49798
0.29077,1.4136,0.48427,-0.54534,0.04975,0.12823,-0.10814,0.76261,0.36266,0.54618,0.45156
0.19505,1.4413,0.46713,-0.54364,-0.014172,0.032574,-0.10964,0.55504,0.31693,0.54268,0.25012
-0.6196,1.6669,0.61653,-0.5435,0.40412,-0.0022041,-0.10956,-0.022268,0.5515,0.54244,-0.14396
-0.14052,1.4897,0.77712,-0.54601,1.1523,-0.010551,-0.10894,0.1763,0.82669,0.54747,0.48314
0.11844,1.4542,0.80749,-0.54669,1.044,0.134,-0.10915,0.5044,0.90957,0.54879,0.69749
0.04258,1.3735,0.73438,-0.54637,1.0117,0.030528,-0.11002,0.026568,0.75929,0.54812,0.24227
-0.63414,-1.1513,0.73092,-0.54532,1.2303,-0.36022,-0.11035,-0.21334,0.67624,0.54601,0.19386
-0.63414,-1.86,0.69305,-0.54594,1.1126,-0.49421,-0.10989,0.0036784,0.58412,0.54726,0.29639
0.94887,0.12286,0.61799,-0.5468,0.76962,-0.44139,-0.11007,-0.22285,0.46738,0.54901,-0.14168
0.53691,0.3688,0.70167,-0.54745,1.0942,-0.35351,-0.11061,-0.28263,0.6268,0.55025,0.023524
0.59286,0.23409,0.71203,-0.54757,1.0698,-0.4497,-0.1106,-0.13939,0.62573,0.55052,0.13464
0.71947,0.23165,0.70629,-0.5464,0.95693,-0.17556,-0.11017,0.23879,0.66981,0.54815,0.39561
-0.63414,0.47807,0.85374,-0.54381,1.4213,-0.02749,-0.11012,0.39186,0.96172,0.54301,0.90767
-0.63414,0.3911,0.93084,-0.54369,1.9657,0.067639,-0.11036,0.22976,1.1239,0.54275,1.3372
-0.63414,0.73662,0.7316,-0.54599,1.2858,-0.0083824,-0.11004,0.10885,0.74685,0.54735,0.53164
-0.11123,0.64711,0.83203,-0.54269,1.4095,-0.039601,-0.10907,-0.21532,0.91971,0.54083,0.34813
-0.37399,0.75305,0.83709,-0.54144,1.6552,0.14358,-0.10895,-0.1199,0.96502,0.53836,0.6745
-0.63414,0.83738,0.75867,-0.54345,1.6352,-0.21988,-0.10935,-0.19055,0.7527,0.54232,0.5899
-0.63414,0.83356,0.71048,-0.54463,1.4176,0.067271,-0.10994,0.47231,0.72493,0.54462,0.97699
-0.63414,0.84755,0.79235,-0.54522,1.8613,0.56963,-0.11091,1.034,0.96823,0.5458,1.9422
-0.63414,-0.14723,0.74027,-0.54379,1.6155,0.2606,-0.11087,0.9493,0.81507,0.54289,1.5999
-0.63414,-1.871,0.75477,-0.54139,1.4424,0.28388,-0.1097,0.72419,0.84514,0.5382,1.2276
-0.63414,-1.871,0.6837,-0.5419,1.1877,0.33347,-0.10974,0.51565,0.73136,0.5392,0.818
-0.63414,-1.871,0.65347,-0.54372,0.83695,0.24141,-0.11109,0.25682,0.66165,0.54273,0.33297
-0.63414,-1.8027,0.69485,-0.54463,0.75923,0.22394,-0.11107,0.22736,0.72889,0.5446,0.2591
-0.63414,-0.12845,0.45832,-0.54625,0.17599,0.21473,-0.11111,0.39148,0.33909,0.54783,0.14946
-0.63414,-0.39414,0.54098,-0.54546,0.45034,0.23474,-0.11099,0.49485,0.47421,0.54625,0.34294
-0.63414,-0.36176,0.599,-0.54484,0.42817,-0.39724,-0.11104,-0.23352,0.44447,0.545,-0.32484
-0.63414,0.081679,0.54628,-0.54534,0.46212,-0.23195,-0.10948,-0.20306,0.39083,0.54611,-0.28271
-0.63414,-0.035809,0.48918,-0.54652,0.22339,-0.063046,-0.10925,0.0019417,0.33275,0.54848,-0.18804
-0.63414,0.016821,0.67304,-0.54336,0.81255,-0.013538,-0.11029,0.27328,0.64468,0.54208,0.33265
-0.63414,0.026604,0.59238,-0.54295,0.68281,-0.27339,-0.11015,-0.16773,0.45798,0.54129,-0.14152
-0.63414,0.090483,0.49147,-0.54697,0.17495,-0.40224,-0.10966,-0.4645,0.26955,0.54934,-0.62451
-0.63414,0.12991,0.58698,-0.54652,0.51408,-0.40911,-0.1101,-0.38951,0.42231,0.54843,-0.42769
-0.63414,0.051158,0.32451,-0.54556,-0.33284,-0.45625,-0.11085,-0.17721,0.0045826,0.54644,-0.45
-0.63414,0.16062,0.45282,-0.54568,-0.0072462,-0.083872,-0.11081,0.023477,0.2717,0.54671,-0.22892
-0.63414,0.33387,0.28201,-0.5368,-0.18843,3.3183,-0.065528,3.5957,0.68728,0.5317,2.9707
-0.63414,0.51505,-0.11024,-0.53684,-1.9707,3.0621,-0.065586,2.9791,0.12718,0.53177,3.0111
-0.63414,0.18762,-0.042723,-0.54549,-2.2121,-0.1067,-0.11134,-0.65508,-0.41751,0.54628,-0.07022
-0.63414,0.19956,-0.10386,-0.54604,-2.1412,-0.73286,-0.11135,-0.852,-0.61368,0.54738,-0.31112
-0.63414,0.47181,-0.079816,-0.54575,-2.1224,-0.95233,-0.11136,-0.96504,-0.62868,0.5468,-0.42948
-0.63414,0.43894,-0.093154,-0.54532,-2.1549,-0.87767,-0.11136,-0.9067,-0.62967,0.54596,-0.34863
-0.63414,0.55281,-0.092375,-0.54561,-2.1505,-0.93306,-0.11136,-0.98111,-0.63964,0.54654,-0.41971
-0.63414,0.21981,-0.12333,-0.496,-2.1149,-0.89515,0.70017,-0.986,-0.66823,0.49713,-0.45494
-0.63414,0.32311,-0.96834,0.7003,-1.2443,0.24378,9.8166,-0.82508,-1.17,-0.69975,-0.86348
-0.63414,0.40969,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,0.29709,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,0.42475,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-0.14909,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-1.871,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-1.871,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-1.871,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.62652,-1.871,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.58842,-1.871,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.10743,-1.8689,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
4.0971,-0.97039,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
1.6343,-0.80804,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
0.25519,-0.54479,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
0.12696,-0.50566,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.4163,-0.50997,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.41183,-0.61914,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.41183,-0.38642,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.62476,-0.2926,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.62554,-0.23479,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-0.31138,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63261,-0.35619,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
-0.63414,-0.22109,-1.7819,1.8468,-0.41278,-1.0777,-0.11137,-1.133,-1.6607,-1.8468,-1.3154
