top_x,top_y,top_z,top_timestamp,side_x,side_y,side_z,side_timestamp,front_side_x,front_side_y,front_side_z,front_side_timestamp,front_x,front_y,front_z,front_timestamp,fsr_bottom,fsr_outside
0.0861663818,0.0149536133,-1.0020141602,87627.619408375,0.17578125,-1.1527252197,-0.0845184326,7085.815004375,0.0710449219,-0.9873199463,0.0229797363,33582.85978475,0.0041656494,-0.9998016357,-0.0396270752,14604.9984045,38.617,237.23
0.0696105957,0.0631408691,-1.0102233887,87627.660332375,0.0776824951,-0.8681182861,-0.0386962891,7085.856405375,0.0527191162,-0.9983673096,0.0289154053,33582.90128875,0.0513763428,-0.9957275391,-0.0536346436,14605.0401835,41,235
0.0551605225,0.075592041,-1.0002441406,87627.701257375,-0.0707702637,-0.9579467773,-0.0219268799,7085.897805375,0.0862884521,-0.991027832,0.0267791748,33582.94282275,0.0252990723,-0.9945220947,-0.0371856689,14605.0819615,41.013,232.35
0.0431976318,0.0770721436,-1.0106811523,87627.742181375,0.0315856934,-0.9843902588,-0.0500335693,7085.939059375,0.061126709,-0.9910736084,0.0224761963,33582.98432675,0.0364227295,-0.9969024658,-0.0312347412,14605.1237705,39.492,233.9
0.0701751709,0.0752563477,-1.0077056885,87627.783105375,0.150970459,-1.038192749,0.0051269531,7085.980457375,0.051940918,-1.0074310303,7.62939453125E-05,33583.02583075,0.05027771,-0.9986572266,-0.0109710693,14605.1655495,38.779,239.82
0.0300598145,0.0414886475,-1.0127563477,87627.824029375,0.0838775635,-0.9873352051,-0.0710449219,7086.021850375,0.0458221436,-1.0261383057,-0.004699707,33583.06733475,0.0101928711,-0.9985809326,-0.0111999512,14605.2073585,40.44,247.04
0.0416564941,0.0757293701,-0.9927978516,87627.864953375,0.0504455566,-1.0026092529,-0.0416717529,7086.063254375,0.0391540527,-1.0069580078,0.029006958,33583.10886875,0.0392150879,-1.0028381348,0.0018463135,14605.2491375,43.64,251.36
0.0361480713,0.0300445557,-1.0057373047,87627.905877375,-0.0082397461,-1.0004730225,-0.0132446289,7086.104653375,0.0388641357,-1.0183563232,0.0178070068,33583.15037275,0.0406646729,-1.002456665,-0.0027008057,14605.290963375,46.213,250.37
0.0998535156,0.111831665,-1.0028076172,87627.946801375,-0.000869751,-0.9986419678,-0.0358581543,7086.145893375,0.0378417969,-0.9772491455,0.02734375,33583.19187675,0.0066070557,-1.000579834,0.0064544678,14605.332741375,47.04,246.73
0.0722808838,0.040145874,-0.990234375,87627.987725375,0.029296875,-0.9999237061,-0.0254364014,7086.187304375,0.0723876953,-1.0302276611,0.0030212402,33583.23338075,0.0677490234,-0.998840332,-0.0082092285,14605.374550375,46.33,243.28
0.064666748,0.0544891357,-1.0293426514,87628.028619375,0.0526428223,-0.9875946045,-0.0633850098,7086.228702375,0.088394165,-0.9587097168,0.052444458,33583.27491575,-0.0026702881,-1.0114135742,-0.0145568848,14605.416329375,45.333,242.82
0.0416259766,0.1631622314,-1.0076599121,87628.069543375,0.0736083984,-0.9953765869,-0.0498504639,7086.270097375,0.0637207031,-0.9794464111,-0.005645752,33583.316431875,0.0536651611,-1.0009918213,0.0032806396,14605.458107375,44.897,244.78
0.0441741943,0.1200561523,-0.9781646729,87628.110467375,0.0755767822,-1.0106506348,-0.047744751,7086.311498375,0.0798950195,-0.9856414795,0.0077667236,33583.357935875,0.0406341553,-1.0092010498,-0.0088195801,14605.499917375,45.225,247.05
0.0352020264,0.0958709717,-0.9951324463,87628.151391375,0.0865631104,-0.9994506836,-0.0241546631,7086.352748375,0.062286377,-1.0006713867,0.0099639893,33583.399439875,0.0124053955,-1.0070037842,0.0279998779,14605.541695375,46,249
0.075302124,0.0949859619,-0.9975738525,87628.192315375,0.0243988037,-0.9794006348,-0.0127258301,7086.394143375,0.0435333252,-1.0079498291,0.0173034668,33583.440974875,0.0098724365,-1.0054626465,0.021987915,14605.583504375,46.463,250.11
0.1190338135,0.0988922119,-0.9981231689,87628.233208375,-0.0142669678,-0.9974975586,-0.0239257813,7086.435544375,0.0223083496,-1.0060272217,-0.0241699219,33583.482478875,0.0306549072,-1.008026123,0.00390625,14605.625283375,46.262,252.55
0.0580749512,0.0471343994,-1.0070343018,87628.274133375,0.0506439209,-1.0096282959,-0.0613708496,7086.476936375,0.0339050293,-1.0018615723,-0.0209350586,33583.524012875,0.0380859375,-0.9883575439,0.0057678223,14605.667092375,45.468,255.97
0.0697479248,0.0494537354,-0.9970550537,87628.315057375,0.0318145752,-0.9935455322,-0.0487518311,7086.518335375,0.0510864258,-1.0022125244,0.0097045898,33583.565516875,0.0156402588,-1.0017700195,0.0170288086,14605.708870375,44.858,259.5
0.0531616211,0.073059082,-0.9985046387,87628.355981375,0.0612640381,-0.9948730469,-0.0352172852,7086.559581375,0.0704956055,-0.993270874,0.0301513672,33583.607020875,0.0284729004,-0.9927368164,0.0467376709,14605.750649375,45.116,262.37
0.0784606934,0.0472717285,-0.998626709,87628.3968834167,0.0603485107,-1.0027160645,-0.0251464844,7086.600969375,0.0848388672,-0.9905090332,0.0314788818,33583.648524875,0.032623291,-0.9837646484,0.0307159424,14605.792458375,46.076,264.07
0.0317687988,0.051651001,-1.0018463135,87628.4378074167,-0.0096740723,-0.9934234619,-0.0330810547,7086.642355375,0.0679016113,-0.9953918457,0.0107574463,33583.690058875,0.0384674072,-0.9832611084,0.0094604492,14605.834237375,46.933,266.42
0.0790863037,0.105758667,-0.9957275391,87628.4787004167,-0.0267181396,-1.0043792725,-0.047958374,7086.683742375,0.0604858398,-1.002746582,0.024307251,33583.731562875,0.0380859375,-1.0012054443,-0.0099487305,14605.876046375,46.696,268.7
0.0605926514,0.0323638916,-1.0097351074,87628.5196244167,-0.0002288818,-1.0003967285,-0.037979126,7086.725132375,0.0572662354,-1.0089263916,0.0308074951,33583.773066875,-0.0126800537,-1.0086212158,0.049987793,14605.917824375,45.253,270.08
0.0300598145,0.108505249,-0.9996185303,87628.5605494167,0.0629425049,-0.9939117432,-0.0138397217,7086.766371375,0.0265655518,-1.0155639648,0.0105895996,33583.814570875,0.0171813965,-0.9971160889,0.0247039795,14605.959633375,43.047,269.15
0.0648651123,-0.0056610107,-1.0101318359,87628.6014734167,0.0424346924,-0.9959259033,-0.0315551758,7086.807744375,0.0543518066,-1.0038604736,0.0023498535,33583.856104875,0.0279541016,-1.0011138916,-0.0174102783,14606.001412375,40.706,266.19
0.0894622803,0.0599822998,-0.998260498,87628.6423974167,0.0354156494,-1.0061950684,-0.0683746338,7086.849148375,0.0663909912,-0.9938049316,0.0289306641,33583.897608875,0.0265808105,-0.9963378906,-0.0030822754,14606.043221375,39,264
0.0502471924,0.0435333252,-0.9967346191,87628.6833214167,0.0182342529,-0.994140625,-0.0328826904,7086.890537375,0.063293457,-0.9973144531,0.040145874,33583.939143875,0.0321502686,-0.9960021973,-0.0042572021,14606.085000375,38.643,263.27
0.087890625,0.0346984863,-1.000793457,87628.7242144167,0.0056610107,-0.995803833,-0.037109375,7086.931929375,0.0465240479,-0.9996490479,0.0026702881,33583.980647875,0.0303955078,-1.0093078613,-0.01171875,14606.126809375,40.103,264.4
0.0673522949,0.0662536621,-0.9995422363,87628.7651384167,-0.0294342041,-0.9989776611,-0.0193786621,7086.973166375,0.0223388672,-1.0008087158,-0.037902832,33584.022150875,0.0316009521,-1.0024414063,0.0225372314,14606.168587375,42.194,265.29
0.0512237549,0.0817260742,-1.0109405518,87628.8060624167,-0.0260162354,-0.9949493408,-0.0431976318,7087.014555375,0.0256347656,-1.0026245117,-0.0223846436,33584.063654875,0.0308990479,-0.9984893799,-0.0074310303,14606.210396375,42.691,265.72
0.0601654053,0.0652923584,-1.0121459961,87628.8469874167,-0.0409545898,-0.9954071045,-0.0418548584,7087.055948375,0.0454711914,-1.0003204346,0.0057373047,33584.105189875,0.0700836182,-1.0090026855,-0.0195617676,14606.252175375,40.299,267.4
0.0694274902,0.0586395264,-1.0040130615,87628.8879114167,-0.0024108887,-0.9906921387,-0.0640106201,7087.097343375,0.0657806396,-0.9965515137,0.0395355225,33584.146693875,0.0495452881,-0.993057251,-0.0090179443,14606.2939420417,36.267,271.22
0.0427856445,0.0749511719,-0.9898376465,87628.9288354167,0.0079650879,-0.9948883057,-0.0508422852,7087.138734375,0.0767669678,-0.9906005859,0.0005645752,33584.188227875,0.0645751953,-0.9911651611,-0.0369110107,14606.3359040417,33.329,277.59
0.053024292,0.0367431641,-0.9973449707,87628.9697284167,0.0172119141,-0.9958190918,-0.0391998291,7087.179972375,0.0380096436,-1.000213623,0.002746582,33584.229731875,0.0329589844,-0.9964752197,0.0009613037,14606.3776520417,32.181,283.81
0.0850982666,0.0543518066,-0.9898681641,87629.0106524167,0.0323944092,-1.0068969727,-0.0657653809,7087.221371375,0.0405731201,-0.9998931885,-0.0130615234,33584.271235875,0.0309753418,-0.9975891113,0.0463104248,14606.4194000417,30.86,288.73
0.0888366699,0.0849609375,-1.0001983643,87629.0515764167,0.0151062012,-0.9956817627,-0.0438232422,7087.2626545,0.0429229736,-0.9989013672,-0.0183105469,33584.31272775,0.0379638672,-0.9996185303,0.0282440186,14606.4611790417,27.229,291.99
0.0577545166,0.1072845459,-0.9928741455,87629.0925004167,-0.0274963379,-1.0003814697,-0.0254516602,7087.3040475,0.0136566162,-1.0013122559,-0.0454559326,33584.35426175,0.0449676514,-0.9996490479,0.0315551758,14606.5029270417,22.395,294.41
0.0199584961,0.0502166748,-0.9947509766,87629.1334254167,0.013092041,-0.9854888916,-0.090133667,7087.3454355,0.0175476074,-1.0037078857,-0.0449981689,33584.39576575,0.0305175781,-0.9922027588,0.0107727051,14606.5448580417,20,298
0.0360565186,0.0096282959,-1.0131378174,87629.1743184167,0.0267333984,-1.0077667236,0.0107269287,7087.3866765,0.025177002,-1.0027008057,-0.0324554443,33584.43730075,0.0545349121,-1.0022888184,0.0127868652,14606.5866370417,21.633,303.22
0.0630645752,0.0635528564,-0.9987182617,87629.2152424167,-0.0193023682,-1.0267944336,-0.0632629395,7087.4280725,0.0285949707,-0.9962005615,-0.0176696777,33584.47880375,0.0378265381,-0.9860534668,0.014251709,14606.6283850417,25.058,311.29
0.0510864258,0.0911254883,-0.9955291748,87629.2561664167,-0.0157012939,-0.988067627,0.0118408203,7087.4694615,0.0431671143,-0.9978179932,-0.0050354004,33584.52030775,0.0371551514,-1.0136413574,0.0034332275,14606.6701330417,26.337,319.93
0.0861206055,0.0001831055,-1.0005493164,87629.2970604167,-0.0163879395,-0.9655609131,-0.0478973389,7087.5108585,0.035949707,-0.9996948242,0.0058441162,33584.56184275,-0.0069274902,-0.9880523682,0.056930542,14606.7118810417,24.621,326.07
0.0688323975,0.051940918,-0.9985961914,87629.3379844167,0.1311187744,-1.0747833252,-0.0193328857,7087.5522505,0.058303833,-0.9996185303,-0.0240020752,33584.60334675,0.0630340576,-0.9880981445,0.0175018311,14606.7538420417,22.779,327.91
0.0555877686,0.0229644775,-0.9999389648,87629.3788915,0.0409851074,-1.0439758301,-0.0048675537,7087.5934735,0.0116424561,-1.0033569336,0.0084686279,33584.64485075,0.0532226563,-0.9879760742,0.0287628174,14606.7955900417,23.717,326.23
0.0598297119,0.0489349365,-0.9923248291,87629.4198155,0.0563659668,-1.0326690674,-0.0980987549,7087.6348835,0.0379638672,-0.9947052002,-0.0379638672,33584.68638475,0.0347442627,-0.9990844727,0.0079803467,14606.8373380417,27.247,325.03
0.0790863037,0.0780639648,-1.0046691895,87629.4607095,0.0068206787,-0.9622955322,-0.0666046143,7087.6762815,0.0227355957,-0.9986419678,-0.0112762451,33584.72788875,0.0411529541,-1.0014648438,0.0024261475,14606.8790860417,30.133,324.56
0.0528411865,0.0436553955,-0.975982666,87629.5016335,0.0942230225,-1.0316925049,0.0163421631,7087.7176815,0.0246582031,-1.010925293,-0.0241241455,33584.76939275,0.0415649414,-1.0042724609,-0.0133972168,14606.9208650417,30.137,322.82
0.0664367676,0.0370330811,-1.0116882324,87629.5425575,0.0146026611,-0.9396057129,-0.0249023438,7087.7590795,0.0386352539,-0.9825744629,-0.0180206299,33584.81089675,0.0251464844,-0.997756958,-0.0193328857,14606.9627960417,28.07,316.96
0.0336608887,-0.0085449219,-1.0015106201,87629.5834815,0.1098480225,-1.0413208008,-0.0482025146,7087.8003345,0.0396728516,-1.0003051758,-0.0076904297,33584.85243075,0.029296875,-1.0068054199,-0.0216064453,14607.0045440417,26.76,308.09
0.084274292,0.015625,-1.0039672852,87629.6244055,-0.0038757324,-0.9400634766,0.0384521484,7087.8417345,0.0518035889,-1.0023651123,0.0369110107,33584.89390475,0.0363006592,-1.0026092529,-0.01902771,14607.0463230417,28,301
0.055480957,0.0464477539,-1.0074462891,87629.6653295,0.0730895996,-1.0477752686,-0.0563049316,7087.8831355,0.0108947754,-1.0294342041,-0.0165252686,33584.93543875,0.0104827881,-1.0077362061,-0.0035858154,14607.0880710417,30.398,296.9
0.0625762939,0.0149078369,-1.017364502,87629.7062535,0.0119171143,-0.9705963135,-0.0145568848,7087.9245375,0.0886535645,-0.9688262939,0.0551605225,33584.97694275,0.0422973633,-0.997756958,0.0109710693,14607.1298190417,31.374,294.86
0.0598449707,0.0551452637,-1.0165710449,87629.7471775,0.0348510742,-1.0083618164,-0.0468139648,7087.9659385,0.0717315674,-0.9849243164,-0.0130004883,33585.01844675,0.074005127,-0.9827270508,-0.0148010254,14607.1717810417,29.668,292.03
0.0699005127,0.0422821045,-1.0114898682,87629.7881015,0.025390625,-0.9389953613,-0.0629272461,7088.0071845,0.0667724609,-0.9915466309,0.0293426514,33585.05995075,0.0141143799,-1.0068817139,0.0007019043,14607.2135290417,26.976,289.64
0.0592041016,0.0852966309,-0.975769043,87629.8289955,0.0900878906,-0.9763031006,-0.1165161133,7088.0485815,0.046005249,-1.0055999756,0.0249786377,33585.10145475,0.0252838135,-0.9960174561,-0.0003509521,14607.2552770417,26.006,290.22
0.0429382324,0.092880249,-0.9856872559,87629.8699195,0.2052307129,-1.093170166,-0.0117340088,7088.0899845,0.0768737793,-0.9915161133,0.056350708,33585.14295875,0.0392303467,-0.994644165,-0.0073547363,14607.297007375,27.56,291.45
0.0677032471,0.0759124756,-0.9938354492,87629.9108435,0.0826263428,-1.0167236328,0.0647125244,7088.1313815,0.0748596191,-0.9954528809,0.0214996338,33585.18449275,0.0282897949,-1.0009155273,-0.021270752,14607.338785375,30.422,288.49
0.0339355469,0.0956573486,-0.9911804199,87629.9517675,0.0327758789,-1.0099182129,0.0189819336,7088.1727835,0.0496368408,-1.0015716553,0.005279541,33585.22599675,0.0010986328,-0.9936676025,0.0010986328,14607.380716375,33.095,277.59
0.0652618408,0.067779541,-1.0098724365,87629.9926915,-0.0205993652,-0.9949493408,0.0142669678,7088.2140425,0.0532684326,-0.9996948242,0.008026123,33585.26750075,0.0348052979,-0.9747009277,0.0048828125,14607.422464375,35.892,264.23
0.0628356934,0.1186828613,-0.9950256348,87630.0336155,0.0252075195,-1.0000762939,-0.0665588379,7088.2554465,0.0600128174,-0.9983978271,-0.0048522949,33585.30901775,0.0448913574,-0.9957733154,0.0250701904,14607.464243375,39.517,257.29
0.0411224365,0.0552825928,-0.9911346436,87630.0745095,0.076385498,-0.9857788086,-0.0617370605,7088.2968455,0.0699310303,-0.9782562256,0.0211639404,33585.35052175,0.0601348877,-0.997543335,-0.0095977783,14607.505991375,42.972,260.82
0.0660858154,0.0389404297,-1.0000305176,87630.1154335,0.056640625,-1.000579834,-0.0309143066,7088.3382485,0.1031036377,-0.9529418945,0.0240020752,33585.39202475,0.028427124,-0.98777771,0.0207977295,14607.547739375,44,271
0.0570068359,0.108581543,-0.9980621338,87630.1563575,0.0431365967,-0.9953155518,-0.0286254883,7088.3796525,0.0973968506,-0.9768676758,0.0131072998,33585.43355975,0.0330505371,-1.0090179443,-0.0074310303,14607.589701375,41.715,279.12
0.0751647949,0.0446777344,-1.0062255859,87630.1972505,0.02784729,-0.9970245361,-0.0267791748,7088.4209135,0.0798034668,-0.9735412598,0.0868835449,33585.47506375,0.053024292,-0.9860534668,0.0174560547,14607.631449375,38.618,282.6
0.0958709717,0.0205078125,-0.9954071045,87630.2381745,0.0178222656,-0.9984436035,-0.029586792,7088.4623205,0.0297393799,-1.0391693115,0.0628509521,33585.51656775,0.0472259521,-0.9938049316,0.0140228271,14607.673197375,38.196,282.66
0.0767364502,0.0455474854,-0.9930267334,87630.2790985,0.0318756104,-1.0005950928,-0.029296875,7088.5037205,-0.0114135742,-1.0445251465,0.01222229,33585.55807175,0.0375213623,-0.9896392822,0.0327911377,14607.714945375,41.423,282.48
0.0711517334,0.0083770752,-1.0130462646,87630.3200225,0.0033416748,-0.9984283447,-0.0350494385,7088.5451225,0.0368652344,-1.0215759277,0.0058441162,33585.59960575,0.0121002197,-0.9977111816,0.0425872803,14607.756724375,45.775,282.98
0.0522766113,0.0994110107,-1.0051422119,87630.3609165,0.0149230957,-0.9959716797,-0.0359191895,7088.5865255,0.0807800293,-0.9869842529,0.0289764404,33585.64110975,0.0303649902,-0.9989013672,0.0468292236,14607.798655375,47.977,282.99
0.0570983887,0.0683135986,-0.9845581055,87630.401816875,0.028137207,-0.9949035645,-0.0458068848,7088.6277765,0.0807495117,-0.9939575195,0.032699585,33585.68261375,0.0424041748,-0.9926757813,0.03074646,14607.840403375,47.325,283.7
0.0639801025,0.0932006836,-1.0027923584,87630.442740875,0.0116882324,-0.9988098145,-0.0332336426,7088.6691755,0.0578460693,-0.9983825684,0.0285644531,33585.72411775,0.0487518311,-0.9964447021,0.0081176758,14607.882181375,45.749,285
0.0592498779,0.172958374,-0.9960479736,87630.483664875,-0.025100708,-0.9954528809,-0.0332641602,7088.7105725,0.0459289551,-1.000793457,0.0117950439,33585.76562175,0.0498657227,-0.9878692627,-0.0302581787,14607.923929375,45.45,287.38
0.0473327637,0.037979126,-1.0085296631,87630.524588875,-0.032699585,-0.9994659424,-0.0339813232,7088.7519755,0.0403442383,-1.0000152588,0.0031890869,33585.80712575,0.0203399658,-0.9964447021,-0.0188751221,14607.965677375,46.464,289.64
0.0603027344,0.0419464111,-0.9968261719,87630.565512875,-0.0387878418,-1.0024261475,-0.0539093018,7088.7933745,0.045791626,-0.9995880127,0.0075836182,33585.84865975,0.0480194092,-0.9883575439,-0.0284729004,14608.007639375,47.093,291.19
0.0658111572,0.0487823486,-1.0043792725,87630.606436875,0.0032806396,-1.0020141602,-0.0582885742,7088.8346245,0.0380401611,-1.0001678467,0.0009155273,33585.89016375,0.0671386719,-0.997833252,-0.0278320313,14608.049387375,46,293
0.0786132813,0.0768432617,-1.0082244873,87630.647361875,0.0524749756,-1.0576171875,-0.0215911865,7088.8760285,0.0303192139,-1.0039825439,-0.0031280518,33585.93166775,0.0322113037,-0.998916626,0.0050354004,14608.091135375,43.722,293.69
0.0695800781,0.0332794189,-1.0086212158,87630.688285875,-0.0266876221,-0.9678649902,0.0052490234,7088.9174275,0.0482788086,-1.0039520264,0.0065612793,33585.97317175,0.0776672363,-0.9936981201,-0.0550994873,14608.132883375,42.149,293.89
0.056854248,0.0824432373,-0.9858398438,87630.729209875,0.0168914795,-1.0114440918,-0.0266265869,7088.9588365,0.0465393066,-0.9968566895,0.0051727295,33586.01467575,0.027633667,-0.99659729,-0.0235595703,14608.174631375,42.224,294.06
0.090057373,0.0849761963,-0.9913482666,87630.770133875,-0.0018310547,-1.0090484619,-0.0470733643,7089.0002355,0.0231170654,-0.9974060059,-0.0289459229,33586.05617975,0.0380859375,-0.9873657227,-0.0161590576,14608.216593375,43.03,296.97
0.0925750732,0.012802124,-1.0023956299,87630.811057875,0.0372161865,-1.0133972168,-0.0353546143,7089.0414805,0.0148468018,-1.0019989014,-0.0426025391,33586.09771375,0.0429534912,-1.0000305176,0.0305328369,14608.258341375,42.819,303.2
0.0724182129,0.1076660156,-0.9916687012,87630.851981875,0.0251159668,-0.9848632813,-0.0518951416,7089.0828915,-0.0006408691,-1.0078887939,-0.0424499512,33586.13921775,0.014541626,-0.9875793457,0.0474243164,14608.300091125,41.141,307.2
0.0391998291,0.087097168,-0.9922790527,87630.892905875,0.0444946289,-1.0230865479,-0.0435180664,7089.1242945,0.0213928223,-1.0101470947,-0.0210723877,33586.18072175,0.055267334,-1.0000762939,0.0670318604,14608.341870125,39.271,303.07
0.0043640137,0.087310791,-1.0024871826,87630.933829875,0.0013122559,-0.9835968018,-0.0565490723,7089.1656975,0.0481262207,-1.0128936768,-0.0176849365,33586.22222575,0.013885498,-1.0075378418,0.0608215332,14608.383618125,38.314,288.89
0.0584259033,0.0742340088,-0.9945068359,87630.974723875,0.0314483643,-1.0178222656,-0.0373840332,7089.2071045,0.0581207275,-0.990814209,-0.0118103027,33586.26372975,0.0097503662,-1.0003509521,0.0866699219,14608.425549125,37.789,272.9
0.0674743652,0.0662994385,-0.9990081787,87631.015647875,0.0297851563,-0.9987030029,-0.0243988037,7089.2483555,0.0438537598,-0.9952850342,-0.0212097168,33586.30523275,0.0401153564,-0.9978179932,0.0408782959,14608.467327125,36.084,265.17
0.0581970215,0.0888977051,-0.9864807129,87631.056571875,-0.1183776855,-0.8860626221,-0.0956573486,7089.2897565,0.0429382324,-0.9994354248,0.001373291,33586.34674525,0.0218048096,-0.990814209,0.0165405273,14608.509075125,32.705,268.91
0.0871734619,0.0384216309,-1.0058288574,87631.097495875,0.0911865234,-1.0470733643,-0.0729370117,7089.3311585,0.026260376,-1.0033111572,-0.010055542,33586.38824925,0.0101623535,-0.9915161133,-0.0087280273,14608.550823125,29,279
0.0625152588,0.0671691895,-1.0009307861,87631.138419875,-0.0052642822,-0.9751586914,-0.0620269775,7089.3725615,0.0411682129,-0.9997406006,0.0037689209,33586.42975325,0.0369720459,-1.0013122559,-0.0227966309,14608.592571125,26.408,286.21
0.0777282715,0.0241699219,-1.0077056885,87631.179343875,0.042098999,-1.0318756104,-0.0094909668,7089.4139615,0.0431213379,-0.9926147461,-0.0162506104,33586.47125725,0.023651123,-0.9949951172,0.0091400146,14608.634533125,24.791,288.67
0.0422058105,0.0955200195,-1.0033721924,87631.220237875,-0.0595397949,-0.9444885254,-0.0097198486,7089.4552145,0.0511627197,-1.0088195801,-0.0088195801,33586.51279125,0.0231628418,-1.0003204346,0.0114746094,14608.676281125,22.203,289.3
0.0469818115,0.047454834,-1.0008239746,87631.261161875,0.058807373,-1.0464019775,-0.0623016357,7089.4966115,0.0413970947,-0.986907959,-0.0075683594,33586.55429525,0.0393981934,-0.9925079346,0.0046234131,14608.718029125,17.269,292.65
0.0597686768,0.049987793,-0.9996337891,87631.302085875,-0.0067138672,-0.9711303711,0.003692627,7089.5380075,0.0361022949,-1.0031585693,-0.010848999,33586.59579925,0.0273742676,-1.0000610352,-0.0083618164,14608.759777125,10.607,299.35
0.0928955078,0.0419464111,-0.9951171875,87631.343009875,0.0916290283,-1.070022583,-0.0438690186,7089.5794095,0.002456665,-0.9956359863,-0.0414733887,33586.63730325,0.032333374,-0.9965667725,0.0008544922,14608.801556125,4.3237,305.97
0.0716552734,0.0576629639,-1.0017547607,87631.3839107917,-0.0024108887,-0.9524993896,-0.0472412109,7089.6208065,0.0439910889,-0.9956207275,0.017791748,33586.67883725,0.0378112793,-1.0003967285,-0.0195922852,14608.843487125,0.43227,311.14
0.0846252441,0.0890960693,-0.9973754883,87631.4248347917,0.0032348633,-0.9924468994,-0.0425262451,7089.6620585,0.0127258301,-0.9915924072,-0.0210876465,33586.72034125,0.0135955811,-1.0022125244,0.0008392334,14608.885235125,-0.82795,314.65
0.0469512939,0.0397644043,-1.0045776367,87631.4657587917,0.0498962402,-0.9951019287,-0.0494537354,7089.7034485,0.0698699951,-0.9978485107,-0.0074005127,33586.76184525,0.0397186279,-0.9917907715,-0.0121765137,14608.926983125,-0.43181,319.19
0.0685119629,0.1150817871,-0.994644165,87631.5066837917,0.0154876709,-0.9907226563,-0.0657196045,7089.7448545,0.0288696289,-1.0112915039,-0.0146636963,33586.80334925,0.0288391113,-0.9964294434,-0.0088348389,14608.968762125,0.17822,325.54
0.0098114014,0.146270752,-0.9920959473,87631.5475767917,0.1045684814,-1.0252990723,-0.0728302002,7089.7862535,0.0459594727,-0.9978485107,-0.0299377441,33586.84488325,0.0278625488,-0.9948730469,0.0012512207,14609.010510125,0.25455,332.32
0.0566711426,0.0502166748,-1.0030822754,87631.5885007917,0.0527801514,-0.9459838867,0.0548095703,7089.8276545,0.0513153076,-1.0023956299,-0.0067901611,33586.88638725,0.0408325195,-0.9959869385,-0.0179901123,14609.052441125,-4.2301E-17,338
0.0777282715,0.0023498535,-1.0041503906,87631.6294247917,0.0752105713,-1.0163116455,-0.057144165,7089.8688955,0.0669403076,-1.0010986328,0.0284118652,33586.92789125,0.0585479736,-0.9994812012,0.0009765625,14609.094189125,-0.21226,340.11
0.0807647705,0.0112457275,-0.9975280762,87631.6703487917,0.0535583496,-0.9852294922,-0.071472168,7089.9102905,0.0604095459,-0.9943847656,0.0159454346,33586.96939525,0.0269165039,-0.9954681396,-0.0323181152,14609.135967125,-0.082964,339.71
0.0711669922,0.0200805664,-0.9981536865,87631.7112727917,0.0044250488,-0.9692382813,-0.0466003418,7089.9516765,0.0540618896,-0.9910583496,0.0109710693,33587.01092925,0.0350799561,-1.0041503906,-0.0085601807,14609.177716125,0.020837,336.86
0.0868225098,0.0943603516,-0.9991912842,87631.7521667917,0.0160064697,-0.9856109619,0.0204315186,7089.9930635,0.056930542,-0.9982757568,0.0054931641,33587.05243325,0.0239105225,-1.0022125244,0.0101318359,14609.219464125,-0.069526,332.05
0.0388641357,-0.0023956299,-1.0007171631,87631.7930907917,0.0567016602,-1.0181427002,0.020324707,7090.0344535,0.0611877441,-1.0004577637,0.0180206299,33587.09393725,0.0242004395,-1.0049591064,0.0054473877,14609.261395125,0.073938,325.38
0.1066589355,0.0523376465,-0.9999084473,87631.8340147917,-0.0166778564,-1.0111083984,-0.0398101807,7090.0756875,0.0856323242,-0.9919586182,0.0376434326,33587.13544125,0.0244445801,-0.9871368408,0.0274963379,14609.303164375,1.3015,316.68
0.044052124,0.0568084717,-1.0011138916,87631.8749087917,0.1494598389,-0.9845733643,-0.0573425293,7090.1170785,0.0757751465,-0.9909820557,0.0694122314,33587.17697625,0.0177764893,-1.0007171631,0.0232543945,14609.344912375,4.2392,308.43
0.0696868896,0.0622711182,-0.9922332764,87631.9158327917,0.0902099609,-0.9857025146,-0.0182037354,7090.1584675,0.0697479248,-0.9990692139,0.0296936035,33587.21848025,0.0588378906,-0.9960632324,0.0379638672,14609.386660375,8.2103,301.57
0.0786743164,0.1048431396,-0.9912414551,87631.9567567917,0.1009063721,-0.993927002,-0.0495758057,7090.1998605,0.0752868652,-0.9878234863,0.0217895508,33587.25998325,0.0563964844,-0.9956054688,0.0213775635,14609.428408375,11.746,297.37
0.0551300049,0.0741577148,-1.0016174316,87631.9976807917,0.0469207764,-0.9867553711,-0.0242004395,7090.2412625,0.0686798096,-0.9842987061,-0.0111236572,33587.30148725,0.0659332275,-1.0009613037,0.0357208252,14609.470370375,13.316,295.07
0.0502471924,0.0951843262,-1.010269165,87632.0386047917,0.0107727051,-1.0010375977,-0.021774292,7090.2825095,0.0688934326,-0.974822998,0.001159668,33587.343035375,0.0340881348,-0.9788208008,0.0018768311,14609.512118375,12.609,293.78
0.0802459717,0.0720977783,-1.0067138672,87632.0795287917,0.0238037109,-0.9972991943,-0.0346221924,7090.3239095,0.0574493408,-1.0196228027,-0.0046844482,33587.384539375,0.0462036133,-0.9834899902,0.0180511475,14609.553866375,11,294
0.046295166,0.0003356934,-0.9999542236,87632.1204527917,0.0260467529,-0.9998931885,-0.0345458984,7090.3653045,-0.005355835,-1.0902709961,0.0231323242,33587.426043375,0.0296630859,-1.0168762207,-0.0053100586,14609.595645375,10.595,294.36
