is_walking,fsr1,fsr2,top_x,top_y,top_z,side_x,side_y,side_z,front_x,front_y,front_z,corner_x,corner_y,corner_z
1,14.016,123.39,0.079269409,0.037322998,-0.998779297,0.022903442,-0.997741699,-0.01763916,0.006896973,-1.000076294,0.012008667,0.02784729,-1.007064819,0.018859863
1,12.008,123.08,0.081848145,0.04901123,-0.998062134,0.004898071,-1.003890991,-0.025085449,0.014450073,-0.99420166,0.011184692,0.051391602,-0.996704102,0.000900269
1,8.7811,119,0.0887146,0.061798096,-1.006469727,0.016479492,-1.000732422,-0.033004761,0.048919678,-0.993591309,0.000778198,0.031738281,-0.991409302,-0.013244629
1,5.2954,116.12,0.065261841,0.063995361,-1.00982666,-0.032440186,-0.989181519,-0.057983398,0.055664063,-0.994110107,0.005355835,0.048141479,-0.995040894,-0.00994873
1,2.2541,116.82,0.06137085,0.025146484,-1.002639771,0.041122437,-1.00630188,-0.031616211,0.063247681,-0.990509033,-0.005859375,0.032577515,-0.999908447,0.00378418
1,0.50645,118.93,0.076477051,0.022460938,-0.985794067,0.020553589,-0.993225098,-0.017684937,0.057922363,-0.997787476,0.006240845,0.046829224,-1.004928589,0.008712769
1,-0.057452,118.73,0.077896118,0.007492065,-1.006225586,0.016159058,-0.993927002,-0.03112793,0.043304443,-0.991271973,0.008728027,0.044906616,-1.002609253,-0.003463745
1,-0.089632,116.58,0.107025146,0.021102905,-0.949661255,0.011611938,-0.999984741,-0.05329895,0.027816772,-0.991104126,0.012313843,0.055099487,-1.001846313,0.028335571
1,-0.009877,118.03,0.100250244,0.069503784,-0.984466553,0.001266479,-0.993438721,-0.02835083,0.039123535,-0.993881226,0.012237549,0.025817871,-1.009643555,0.041976929
1,0.0090056,124.78,0.094741821,0.073379517,-1.010421753,0.001083374,-0.985824585,0.00062561,0.056442261,-0.996688843,0.019943237,0.032424927,-0.999740601,0.021484375
1,0.0029144,131.8,0.062850952,0.061416626,-1.007095337,0.030700684,-0.999008179,-0.047515869,0.054870605,-1.001281738,0.009857178,0.052963257,-0.986663818,0.005004883
1,-0.0062809,132.08,0.032608032,0.056930542,-1.008880615,0.028320313,-1.006195068,-0.06867981,0.042816162,-1.019958496,-0.003219604,0.03817749,-0.99395752,-0.015640259
1,-0.0069266,125.74,0.076889038,0.060317993,-1.006896973,0.026275635,-0.985336304,-0.009368896,0.058044434,-0.998153687,0.013824463,0.036682129,-0.998428345,-0.018096924
1,6.10E-18,121.08,0.089126587,0.039794922,-1.00718689,0.051986694,-1.003814697,0.014373779,0.050491333,-1.008468628,0.022659302,0.043426514,-0.998916626,0.007095337
1,-0.004913,123.92,0.101196289,0.03666687,-0.994689941,0.043075562,-1.000595093,0.015701294,0.032287598,-0.983047485,0.02835083,0.034164429,-0.997802734,0.024551392
1,-0.00058375,132.55,0.077041626,0.06690979,-0.985977173,0.021865845,-0.987014771,-0.031341553,0.030929565,-1.005004883,0.04548645,0.048049927,-0.998016357,0.02947998
1,-0.017202,140.07,0.066452026,0.063980103,-0.98651123,0.009643555,-1.009750366,-0.071456909,0.034744263,-0.988006592,0.042739868,0.037689209,-0.998504639,0.020309448
1,-0.011356,143.53,0.052612305,0.085601807,-1.012954712,-0.012710571,-0.980667114,-0.067840576,0.008621216,-0.993759155,0.046142578,0.057373047,-0.991531372,0.007324219
1,-0.0075842,145.43,0.07144165,0.027435303,-0.998260498,0.034255981,-1.003997803,-0.017562866,0.027587891,-1.000350952,0.066940308,0.028411865,-0.997070313,0.008895874
1,-0.017106,147.18,0.083465576,0.035690308,-1.000106812,0.031829834,-0.999588013,-0.021774292,0.044448853,-0.991409302,0.06362915,0.042785645,-1.009002686,0.012619019
1,-0.0020352,146.75,0.092788696,0.049041748,-1.007369995,0.060165405,-0.997848511,-0.024169922,0.042373657,-0.986419678,0.049789429,0.06602478,-0.987747192,0.044708252
1,-0.012971,141.2,0.098556519,0.047119141,-0.986801147,0.036376953,-0.99987793,-0.03213501,0.047927856,-0.995651245,0.007568359,0.059570313,-1.003753662,0.027694702
1,-0.0066998,133.67,0.062957764,0.056716919,-1.060089111,0.01864624,-0.987564087,-0.048660278,0.02130127,-1.00038147,-0.003097534,0.039505005,-0.987701416,0.033782959
1,-0.0046805,130.78,0.086532593,0.088363647,-0.995880127,0.008285522,-0.984725952,-0.028045654,0.019714355,-1.001998901,0.002441406,0.047622681,-1.011062622,0.03729248
1,-0.0041194,135.89,0.105773926,0.041168213,-0.99621582,0.040908813,-1.001708984,-0.018844604,0.025375366,-0.999221802,0.002166748,0.055541992,-0.991577148,0.057647705
1,-2.35E-18,146.1,0.062133789,0.0546875,-1.001983643,0.059616089,-0.987503052,-0.004867554,0.038223267,-0.998153687,0.009277344,0.026046753,-0.998123169,0.062591553
1,-0.0088447,155.17,0.067840576,0.03817749,-0.999862671,0.055740356,-0.995452881,-0.040527344,0.024993896,-0.995910645,0.02003479,0.063674927,-1.003540039,0.054077148
1,-0.0028956,161.23,0.048126221,0.034957886,-1.003616333,0.04776001,-0.997024536,-0.021514893,0.028137207,-1.006652832,0.025131226,0.068695068,-0.989532471,0.041915894
1,0,165.53,0.085678101,0.046203613,-1.004852295,0.047027588,-0.9949646,-0.027954102,0.044158936,-0.998931885,0.001556396,0.049423218,-0.989852905,0.032470703
1,0,169.99,0.067245483,0.071243286,-1.007110596,0.077651978,-0.993865967,-0.009185791,0.053451538,-0.986633301,-0.026870728,0.040924072,-0.992233276,0.012680054
1,0,175.13,0.055175781,0.074493408,-1.005859375,0.059799194,-0.996520996,-0.004470825,0.028762817,-0.99206543,-0.02305603,0.025482178,-1.002532959,0.017349243
1,0,180.82,0.069824219,0.064086914,-1.006103516,0.080368042,-0.995147705,-0.033996582,0.041030884,-0.994689941,-0.032241821,0.02784729,-1.009628296,0.027389526
1,0,188.39,0.141601563,0.068466187,-0.975479126,0.067565918,-0.994232178,-0.049331665,0.039367676,-0.993728638,-0.015060425,0.03427124,-1.003479004,0.020782471
1,0,196.83,0.120574951,0.036300659,-0.990112305,0.062744141,-0.998718262,-0.036849976,0.027999878,-0.983261108,-0.009811401,0.042282104,-1.003677368,0.034225464
1,0,203.05,0.067932129,0.045379639,-0.996276855,0.032150269,-0.996047974,-0.017654419,0.047042847,-1.006225586,-0.02041626,0.029342651,-1.007171631,0.033401489
1,0,203.31,0.056015015,0.060974121,-1.000289917,0.025299072,-0.999206543,-0.014099121,0.04083252,-1.000930786,-0.010238647,0.032165527,-1.008148193,0.029083252
1,0,197.34,0.054641724,0.044281006,-0.993743896,0.030822754,-0.998779297,-0.005157471,0.032714844,-1.008468628,-0.016647339,0.035415649,-0.989349365,0.001953125
1,0,189.13,0.055801392,0.058547974,-0.999359131,0.038696289,-0.997543335,-0.012161255,0.026687622,-0.996994019,0.008056641,0.026748657,-0.988525391,-0.027770996
1,0,181.71,0.086135864,0.052658081,-0.980651855,0.045257568,-0.998153687,-0.005767822,0.038604736,-0.996185303,0.003387451,0.005172729,-0.994155884,-0.010437012
1,0,177.07,0.100036621,0.050506592,-0.995010376,0.034896851,-0.996810913,-0.015808105,0.054412842,-0.993377686,-0.009140015,0.017074585,-1.000320435,-0.016860962
1,0,175.51,0.085266113,0.060745239,-0.994598389,0.029327393,-0.996429443,-0.020935059,0.034973145,-1.000976563,-0.002578735,0.024993896,-0.996994019,-0.006072998
1,0,177.95,0.050109863,0.09173584,-0.999816895,0.022521973,-0.993835449,-0.024871826,0.039398193,-0.987350464,0.004104614,0.017196655,-0.988128662,0.010681152
1,0,183.03,0.068572998,0.067184448,-0.990325928,-0.002914429,-0.997497559,-0.040863037,0.047210693,-0.996292114,0.002044678,0.033462524,-1.015563965,-0.015655518
1,0,184.27,0.08013916,0.07270813,-1.010025024,-0.008163452,-0.995773315,-0.034454346,0.048095703,-1.000473022,0.005340576,0.036575317,-1.001464844,0.000213623
1,0,175.96,0.072418213,0.054229736,-1.003417969,-0.00668335,-0.999862671,-0.033843994,0.048995972,-1.000396729,0.016067505,0.008834839,-1.01361084,-0.014144897
1,0,159.5,0.073074341,0.086364746,-0.994354248,0.007644653,-0.994033813,-0.032089233,0.040405273,-0.994552612,0.017593384,0.027923584,-0.991897583,0.020736694
1,0,146.41,0.089691162,0.062896729,-0.986450195,0.027496338,-0.99887085,-0.015701294,0.037399292,-1.000335693,0.007217407,0.038543701,-1.003936768,0.010299683
1,0,147.26,0.061218262,0.105895996,-0.993118286,-0.011230469,-0.994110107,-0.037597656,0.050140381,-0.998687744,0.010818481,0.048339844,-0.996917725,-0.004516602
1,0,160.75,0.072067261,0.075866699,-0.995513916,0.016784668,-0.996063232,-0.015167236,0.038406372,-0.995147705,0.004699707,0.028610229,-1.001922607,0.008743286
1,0,175.12,0.113983154,0.078643799,-0.98538208,-0.005615234,-1.001541138,-0.021209717,0.044662476,-0.996139526,0.002792358,0.034393311,-0.995697021,0.000183105
1,0,179.11,0.100311279,0.118301392,-0.993240356,0.032165527,-0.996307373,-0.039520264,0.021636963,-0.96824646,0.017410278,0.035995483,-0.999099731,0.006668091
1,0,174.32,0.055877686,0.121047974,-0.997924805,0.022766113,-0.997756958,-0.031845093,0.055114746,-1.024749756,-0.015029907,0.050689697,-0.998809814,0.013961792
1,0,170.19,0.049194336,0.11416626,-0.998641968,0.021560669,-0.996047974,-0.036117554,0.053878784,-0.98866272,-0.004119873,0.056243896,-1.002822876,0.026321411
1,0,173.81,0.064849854,0.06590271,-0.998214722,0.012985229,-0.99319458,-0.004562378,0.029815674,-0.996398926,-0.005172729,0.046768188,-0.99520874,0.022140503
1,0,182.94,0.100402832,0.034988403,-0.999938965,0.02482605,-0.997207642,-0.040969849,0.048599243,-1.002471924,0.012390137,0.039276123,-0.998718262,0.017272949
1,0,189.69,0.106033325,0.065933228,-1.003921509,0.032165527,-1.003051758,-0.039093018,0.052719116,-1.002502441,-0.004394531,0.051452637,-0.999542236,0.012405396
1,0,190.52,0.101776123,0.067062378,-0.994842529,0.035308838,-0.995071411,-0.030532837,0.028717041,-0.991226196,-6.10E-05,0.032867432,-0.998291016,0.008071899
1,0,187.63,0.085327148,0.045013428,-0.99899292,0.050094604,-0.995269775,-0.016296387,0.00730896,-0.98979187,-0.01109314,0.043502808,-0.999206543,0.009674072
1,0,186.69,0.1043396,0.057800293,-0.995315552,0.037384033,-0.994735718,-0.017471313,0.046783447,-1.026412964,-0.014953613,0.027053833,-0.979019165,0.027404785
1,0,189.47,0.08934021,0.085098267,-1.001235962,0.035125732,-0.995300293,-0.024353027,0.07270813,-1.012145996,-0.008407593,0.038772583,-1.020080566,-0.009994507
1,0,193.41,0.086395264,0.07170105,-0.995483398,0.025741577,-0.990127563,-0.027114868,0.058731079,-0.991592407,0.02230835,0.043136597,-0.986373901,-0.006637573
1,0,196.13,0.069091797,0.009796143,-1.002700806,0.024032593,-0.996765137,-0.025497437,0.051177979,-0.998641968,0.014465332,0.027145386,-1.000518799,0.01348877
1,0,197.7,0.065551758,0.024597168,-0.985168457,0.021224976,-0.994476318,-0.016662598,0.042633057,-1.004943848,0.016921997,0.048706055,-1.00440979,0.017028809
1,0,201.69,0.098968506,0.031646729,-1.013824463,0.046447754,-0.993408203,-0.008804321,0.040878296,-0.99180603,0.022262573,0.044052124,-1.006103516,-0.001541138
1,0,207.74,0.07749939,0.030517578,-0.992965698,-0.002578735,-1.001525879,-0.040283203,0.035446167,-0.999755859,0.005905151,0.026580811,-0.997024536,0.011383057
1,0,211.02,0.079925537,0.024581909,-1.000961304,0.01776123,-0.995773315,-0.051589966,0.044281006,-0.998641968,0.009811401,-0.004425049,-0.998916626,0.00289917
1,0,206.46,0.106582642,0.016876221,-0.978820801,0.022842407,-1.002334595,-0.014968872,0.037796021,-1.001815796,0.004333496,0.030136108,-1.011932373,-0.005249023
1,0,195.05,0.084396362,0.006393433,-0.988494873,0.028564453,-0.99597168,-0.026504517,0.048736572,-0.998001099,0.011886597,0.058547974,-1.015731812,-0.022857666
1,0,185.21,0.081512451,0.051834106,-0.995559692,0.019210815,-0.999557495,-0.039611816,0.056854248,-0.992416382,0.014343262,0.065170288,-0.990768433,0.018737793
1,0,182.89,0.07434082,0.064407349,-0.993347168,0.028594971,-0.999313354,-0.019012451,0.051635742,-0.995559692,0.025314331,0.052124023,-1.000656128,0.01411438
1,0,187.11,0.08770752,0.055786133,-0.981536865,-0.01020813,-0.987213135,-0.006820679,0.046554565,-0.993988037,0.014022827,0.044631958,-1.007232666,0.015945435
1,0,191.32,0.071060181,0.071578979,-1.015289307,0.006347656,-0.997512817,-0.024612427,0.0443573,-1.002151489,0.014373779,0.047134399,-0.993911743,0.022888184
1,0,191.77,0.066558838,0.02545166,-1.005996704,-0.014404297,-0.979598999,-0.063812256,0.043060303,-0.999801636,0.009567261,0.037780762,-1.001617432,0.023696899
1,0,191.13,0.092605591,0.060150146,-0.996734619,0.054275513,-0.98840332,-0.01789856,0.053726196,-0.995361328,0.013763428,0.039428711,-0.995529175,0.017608643
1,0,191.75,0.06803894,0.040679932,-1.011993408,0.028839111,-0.982757568,-0.043151855,0.038009644,-0.99156189,0.009643555,0.039993286,-1.007507324,0.016281128
1,0,193.14,0.078277588,0.06036377,-1.002334595,0.027008057,-0.997558594,-0.036331177,0.051193237,-0.999084473,0.024932861,0.046447754,-0.999359131,0.019500732
1,0,191.76,0.071487427,0.050811768,-0.999633789,0.043441772,-0.996505737,-0.034729004,0.057052612,-0.988647461,0.04524231,0.060333252,-0.990585327,0.012252808
1,0,187.98,0.075881958,0.059494019,-0.997894287,0.038131714,-0.99520874,-0.012054443,0.046005249,-0.991348267,0.047988892,0.059494019,-0.989608765,0.030151367
1,0,185.95,0.075134277,0.061782837,-0.994522095,0.028274536,-0.995727539,-0.021087646,0.05569458,-0.991790771,0.027481079,0.050125122,-0.997909546,0.014984131
1,0,187.66,0.083099365,0.052276611,-0.999694824,0.024002075,-0.994171143,-0.014221191,0.034988403,-1.003372192,0.025512695,0.051895142,-1.005966187,0.020278931
1,0,191.48,0.073745728,0.045822144,-1.001968384,0.042510986,-1.000930786,-0.021286011,-0.00050354,-1.014572144,0.033660889,0.043441772,-1.000549316,0.022003174
1,0,193.1,0.081008911,0.054092407,-0.99420166,0.044219971,-0.998947144,-0.033325195,0.035095215,-1.008255005,0.04574585,0.053390503,-0.998458862,0.011032104
1,0,192.12,0.078613281,0.066574097,-0.994781494,0.058334351,-0.985092163,-0.006210327,0.046646118,-0.991973877,0.037963867,0.040252686,-0.989593506,0.008087158
1,0,190.22,0.112136841,0.045501709,-0.970916748,0.034408569,-0.991714478,-0.025665283,0.058395386,-0.996337891,0.009933472,0.051345825,-0.997619629,0.015533447
1,0,187.56,0.054748535,0.079650879,-1.032272339,0.042266846,-0.994628906,-0.013824463,0.036697388,-0.99647522,0.00843811,0.059860229,-0.978820801,0.026321411
1,0,182.12,0.056900024,0.035568237,-1.001831055,0.036834717,-0.998046875,-0.022506714,0.036880493,-0.999771118,0.008209229,0.071746826,-0.993896484,0.035202026
1,0,171.69,0.097839355,0.03062439,-1,0.027694702,-0.998184204,-0.037612915,0.043807983,-0.99697876,0.014816284,0.079559326,-0.996917725,0.033325195
1,0,160.34,0.07989502,0.054977417,-0.990356445,0.028701782,-0.991622925,-0.029067993,0.041275024,-0.996627808,0.005889893,0.067459106,-1.001373291,0.041900635
1,0,154.63,0.07093811,0.043624878,-1.004257202,0.032424927,-0.997253418,-0.043579102,0.051513672,-0.992172241,-0.006195068,0.019699097,-1.022506714,0.047988892
1,0,159.69,0.091110229,0.069625854,-0.985336304,0.044784546,-0.989532471,-0.053497314,0.042282104,-1.00163269,-0.009536743,0.028030396,-1.008056641,0.038101196
1,0,174.49,0.119293213,0.049743652,-0.998748779,0.06817627,-0.996673584,-0.052032471,0.016464233,-1.005554199,0.012527466,0.053253174,-0.994781494,0.026443481
1,0,192.3,0.062194824,0.055969238,-1.059890747,0.074981689,-0.989654541,-0.023406982,0.044952393,-0.999572754,0.021820068,0.058731079,-0.991714478,0.004302979
1,0,206.96,0.031845093,0.059555054,-1.023834229,0.068313599,-0.995254517,-0.018280029,0.040405273,-0.995498657,0.010299683,0.038803101,-0.993362427,0.019363403
1,0,214.7,0.05557251,0.076171875,-1.000259399,0.031723022,-0.999954224,0.009414673,0.043106079,-0.998413086,-0.004119873,0.037734985,-1.004180908,0.023254395
1,0,217,0.065658569,0.08190918,-0.99772644,0.02973938,-0.99609375,0.007324219,0.041397095,-0.995758057,-0.002929688,0.048477173,-0.999053955,0.024673462
1,0,216.88,0.0806427,0.071136475,-0.990859985,0.052047729,-0.992080688,-0.045959473,0.042327881,-0.996658325,-0.003875732,0.033233643,-0.998794556,0.005233765
1,0,216.63,0.076828003,0.060699463,-0.99520874,0.035079956,-0.995742798,-0.05619812,0.044372559,-0.995605469,-0.013473511,0.037506104,-0.991973877,-0.004394531
1,0,217.15,0.087554932,0.076293945,-0.989624023,0.036178589,-0.994033813,-0.033340454,0.04006958,-0.99659729,-0.018417358,0.043151855,-0.993591309,0.004180908
1,0,217.05,0.088790894,0.059463501,-0.99911499,0.032684326,-0.996017456,-0.028411865,0.038711548,-0.997512817,-0.023223877,0.025619507,-1.015182495,0.019622803
1,0,216.48,0.079238892,0.064819336,-0.998199463,0.047576904,-0.996459961,-0.014755249,0.04788208,-0.997131348,-0.027053833,0.048049927,-1.005706787,0.025421143
1,0,215.22,0.087524414,0.06300354,-0.999221802,0.018875122,-0.995910645,-0.039657593,0.034423828,-0.999023438,-0.023590088,0.050231934,-0.997116089,0.020202637
1,0,213.65,0.060592651,0.068847656,-0.99659729,0.015808105,-0.995620728,-0.038116455,0.038497925,-0.990707397,-0.006210327,0.037261963,-0.998504639,0.00831604
1,0,211.56,0.059020996,0.063018799,-0.998168945,0.029663086,-0.99786377,-0.025177002,0.044998169,-0.990982056,-0.013122559,0.029388428,-1.003189087,0.006576538
1,0,208.11,0.070144653,0.081848145,-0.995986938,0.018981934,-1.001922607,-0.014526367,0.041717529,-1.000259399,-0.020736694,0.037033081,-0.998886108,0.00038147
1,0,204.64,0.07472229,0.071533203,-1.000930786,0.042175293,-0.997955322,-0.022262573,0.043182373,-0.990997314,-0.007980347,0.034423828,-1.000442505,-0.002700806
1,0,203.07,0.095428467,0.060791016,-0.994018555,0.044754028,-0.999038696,-0.027801514,0.03704834,-1.00088501,-0.008331299,0.028640747,-0.999557495,-0.008117676
1,0,206.13,0.06968689,0.074966431,-1.000213623,0.02772522,-0.997039795,-0.025222778,0.024612427,-1.004013062,0.023498535,0.016265869,-0.99949646,-0.010070801
1,-0.0028956,213.04,0.072387695,0.052642822,-1.00151062,0.017715454,-0.997650146,-0.018997192,0.040420532,-1.000442505,0.033248901,0.030792236,-1.000183105,-0.012893677
1,-0.0088447,219.48,0.065826416,0.073913574,-1.003082275,0.020126343,-0.996871948,-0.023666382,0.036392212,-1.000045776,0.040206909,0.020126343,-0.999359131,-0.013031006
1,1.05E-17,221.15,0.051116943,0.096481323,-0.997665405,0.012573242,-0.995254517,-0.019058228,0.034194946,-0.994628906,0.034210205,0.021987915,-0.999725342,-0.007034302
1,0.012628,216.27,0.04750061,0.089630127,-0.997543335,0.003036499,-0.999298096,-0.031677246,0.059326172,-0.993942261,0.0181427,0.042922974,-1.005142212,-0.014007568
1,0.0083892,209.28,0.050064087,0.090103149,-0.998214722,-0.010391235,-0.994155884,-0.022598267,0.040298462,-0.993682861,0.007553101,0.023986816,-1.004806519,-0.020355225
1,-0.014949,205.08,0.073059082,0.062728882,-1.000686646,0.002120972,-0.999038696,-0.020462036,0.039627075,-0.997146606,-0.014129639,0.041030884,-0.999771118,-0.005096436
1,-0.022729,205.96,0.123275757,0.087310791,-0.993301392,0.002212524,-0.994903564,-0.022415161,0.032516479,-0.996322632,-0.018127441,0.037658691,-0.997390747,-0.012863159
1,0.0083306,209.89,0.135940552,0.112075806,-0.995239258,-0.010101318,-0.995910645,-0.018432617,0.046203613,-0.991653442,-0.005355835,0.020935059,-0.993515015,0.031112671
1,0.039089,212.49,0.055603027,0.114212036,-0.99861145,0.011154175,-0.997344971,-0.034042358,0.039886475,-0.992965698,-0.010925293,0.060699463,-1.006210327,0.036178589
1,0.012192,211.75,0.044769287,0.085250854,-0.998840332,-0.01234436,-0.998718262,-0.032196045,0.038619995,-0.994567871,0.002258301,0.051361084,-1.009933472,0.037200928
1,-0.048873,206.84,0.073196411,0.0546875,-0.99911499,0.031921387,-0.99407959,-0.038116455,0.041885376,-0.99810791,-0.000869751,0.052841187,-1.000671387,0.033660889
1,-0.047619,199.57,0.083145142,0.051116943,-0.998031616,0.016860962,-0.994995117,-0.035079956,0.038452148,-0.997146606,0.006866455,0.065490723,-0.992660522,0.024841309
1,0.040105,192.22,0.088653564,0.054504395,-0.998596191,0.021209717,-1.003845215,-0.010635376,0.048751831,-1.000350952,0.003097534,0.045837402,-0.995071411,0.003555298
1,0.092306,187.6,0.075271606,0.06628418,-0.997787476,0.048812866,-0.99810791,-0.014282227,0.050476074,-1.001525879,0.007888794,0.033981323,-1.002944946,-0.000274658
1,-4.30E-17,188.13,0.069366455,0.057617188,-0.999893188,0.052474976,-0.994293213,-0.01222229,0.043167114,-0.994857788,0.004364014,0.02243042,-1.002532959,-0.005737305
1,-0.13262,191.77,0.061050415,0.026641846,-1.001068115,0.061721802,-0.996932983,-0.026443481,0.042938232,-1.003936768,0.039642334,0.034500122,-1.006942749,-0.007064819
1,-0.083401,195.46,0.091445923,0.040283203,-0.998825073,0.069946289,-0.998199463,-0.042297363,0.035186768,-0.996582031,0.042755127,0.030731201,-1.002578735,-0.002929688
1,0.14563,195.59,0.106445313,0.078323364,-0.995803833,0.033325195,-0.995330811,-0.0365448,0.048553467,-0.998458862,0.014633179,0.041351318,-1.006774902,0.001327515
1,0.22564,192.88,0.069412231,0.070587158,-0.998916626,0.021865845,-0.997207642,-0.019515991,0.046691895,-0.995529175,0.007461548,0.050231934,-0.997802734,0.004379272
1,-0.088524,190.81,0.081069946,0.045257568,-1.000457764,0.002716064,-0.996200562,-0.027709961,0.041061401,-1.001266479,0.019363403,0.04006958,-0.99810791,0.012435913
1,-0.47578,191.09,0.08442688,0.035980225,-0.999267578,0.016464233,-0.999465942,-0.009170532,0.046325684,-0.994812012,0.024856567,0.036132813,-1.000106812,0.000869751
1,-0.18885,193.57,0.079971313,0.045852661,-0.997589111,0.013412476,-0.997512817,-0.011535645,0.047668457,-1.001098633,0.031112671,0.025894165,-0.999252319,0.007995605
1,1.1722,195.59,0.080932617,0.041854858,-1.001342773,0.024383545,-0.992950439,-0.015823364,0.040649414,-1.002853394,0.032653809,0.048873901,-0.997406006,0.003890991
1,3.0767,197.05,0.076675415,0.036972046,-0.997955322,0.028823853,-0.992202759,-0.037200928,0.0443573,-0.998565674,0.02406311,0.036239624,-0.999908447,0.022994995
1,4.3844,198.74,0.081222534,0.037796021,-0.999954224,0.02394104,-0.995666504,-0.039093018,0.047409058,-0.997406006,0.02281189,0.05291748,-0.989212036,0.053237915
1,4.3004,200.7,0.08770752,0.02456665,-0.99937439,0.030548096,-1.000701904,-0.032714844,0.050949097,-0.999938965,0.017608643,0.048309326,-0.998794556,0.018859863
1,3.002,202.14,0.080993652,0.012878418,-1.000564575,0.031600952,-0.994308472,-0.025665283,0.032897949,-0.994216919,0.019683838,0.042861938,-0.992156982,0.005004883
1,1.3762,200.99,0.086639404,0.032577515,-0.999130249,0.019287109,-0.986618042,-0.032455444,0.053421021,-0.999481201,0.008392334,0.031799316,-0.992752075,0.012527466
1,0.24233,198.78,0.083496094,0.032272339,-0.99055481,0.02583313,-0.997436523,-0.017150879,0.023834229,-0.989105225,0.027267456,0.048782349,-0.999481201,0.012374878
1,-0.16481,197.48,0.068267822,0.043807983,-0.99508667,0.066162109,-1.003646851,-0.019271851,0.039733887,-0.995239258,0.017623901,0.06652832,-0.990859985,0.040344238
1,-0.11437,199.44,0.077270508,0.021774292,-1.006332397,0.039428711,-0.992050171,-0.019638062,0.042358398,-1.001083374,0.006072998,0.048965454,-0.999389648,0.041763306
1,0.021552,205.56,0.071289063,0.044418335,-1.000289917,0.018859863,-1.004211426,-0.059585571,0.058319092,-0.994262695,0.014526367,0.050292969,-1.001708984,0.032104492
1,0.057017,214.43,0.072341919,0.051315308,-0.994110107,0.018508911,-0.99395752,-0.032104492,0.032516479,-0.996231079,0.016571045,0.052398682,-0.995513916,0.021560669
1,0.010826,225.01,0.098190308,0.092437744,-0.996932983,0.029205322,-0.993209839,-0.031509399,0.036758423,-0.996383667,0.002243042,0.046630859,-0.996276855,0.01612854
1,-0.028186,234.71,0.078186035,0.082946777,-0.999023438,0.053619385,-0.997451782,-0.022598267,0.055877686,-0.994491577,-0.000411987,0.05960083,-1.004684448,0.014755249
1,-0.018802,242.16,0.084518433,0.106735229,-0.997344971,0.054275513,-1.001449585,-0.017730713,0.050292969,-1.007965088,0.017944336,0.040115356,-1.009719849,0.015777588
1,0.011288,246.29,0.075561523,0.084472656,-0.997131348,0.047012329,-0.999572754,-0.016204834,0.059707642,-1.018051147,0.030136108,0.065093994,-0.998382568,0.023635864
1,0.019046,247.54,0.053115845,0.057159424,-1.003158569,0.060241699,-0.996383667,-0.033615112,0.057937622,-1.008773804,0.032073975,0.025131226,-1.002944946,0.035812378
1,-4.13E-20,248.17,0.071960449,0.054992676,-0.998352051,0.042373657,-0.997238159,-0.021133423,0.034194946,-0.998901367,0.021774292,0.057128906,-0.9974823,0.009811401
1,-0.015267,248.92,0.080108643,0.040405273,-0.996307373,0.048553467,-0.995269775,-0.028488159,-0.000198364,-0.988296509,0.016860962,0.043319702,-0.999298096,0.014312744
1,-0.0071526,250.05,0.097183228,0.030776978,-1,0.042098999,-0.996444702,-0.007156372,0.006484985,-0.986831665,0.007614136,0.037689209,-0.998016357,0.030487061
1,0.0091577,249.19,0.078079224,0.035873413,-1.004364014,0.048294067,-0.995910645,-0.021224976,0.014602661,-0.992721558,0.011550903,0.034591675,-0.99559021,0.021865845
1,0.010118,245.25,0.078720093,0.028244019,-1.00163269,0.045120239,-0.998001099,-0.008041382,0.019729614,-0.99798584,0.010818481,0.036590576,-0.995437622,0.001434326
1,-0.0027101,240.14,0.0753479,0.051620483,-0.99810791,0.03527832,-0.998413086,-0.028015137,0.030563354,-1.000976563,0.007492065,0.044937134,-0.994506836,0.005020142
1,-0.0092987,237.64,0.064300537,0.053497314,-0.99987793,0.034683228,-0.996536255,-0.028427124,0.035354614,-0.992034912,0.016586304,0.06161499,-1.014328003,0.018859863
1,-0.0021128,241.62,0.075744629,0.076782227,-0.999359131,0.042739868,-0.994171143,-0.021057129,0.034790039,-0.995620728,-0.002365112,0.090072632,-1.001358032,0.034500122
1,0.0061214,250.1,0.078063965,0.03742981,-1.000152588,0.042068481,-0.995666504,-0.011505127,0.024780273,-0.995834351,0.006088257,0.067443848,-0.996627808,0.026702881
1,0.0042573,257.6,0.085510254,0.054428101,-1.003890991,0.017211914,-0.994644165,-0.024505615,0.018890381,-1.013305664,0.022857666,0.036560059,-0.99659729,0.031448364
1,-0.0043566,258.4,0.071868896,0.037796021,-0.996810913,0.025650024,-0.994934082,-0.033035278,0.015258789,-1.007659912,0.015914917,0.004257202,-0.999771118,0.02041626
1,-0.0055823,252.22,0.088943481,0.085906982,-0.999206543,0.043121338,-0.995864868,-0.033172607,0.035385132,-0.986480713,-0.00604248,0.006820679,-1.000061035,0.016921997
1,-4.30E-18,245.16,0.08706665,0.091125488,-0.991973877,0.059875488,-0.993515015,-0.024475098,0.051895142,-0.98600769,-0.013839722,0.022399902,-1.001159668,0.028366089
1,0,243.3,0.062561035,0.06867981,-0.998596191,0.072250366,-0.995635986,-0.023529053,0.033569336,-0.996246338,-0.01914978,0.022750854,-1.005981445,0.025985718
