is_walking,fsr_bottom,fsr_outside,top_x,top_y,top_z,side_x,side_y,side_z,corner_x,corner_y,corner_z,front_x,front_y,front_z
0,0,0,0.0589141846,0.0171356201,-0.995803833,0.0411834717,-1.0010528564,-0.0400085449,0.0651092529,-0.9949493408,0.0216827393,0.0477142334,-0.9995727539,0.0319824219
0,0,0,0.0712890625,0.0435028076,-0.9963378906,0.0458374023,-0.997756958,-0.0405578613,0.0534362793,-1.0000915527,0.0160369873,0.053237915,-0.9978942871,0.0470123291
0,0,0,0.0856170654,0.0685424805,-0.9994049072,0.0427703857,-1.0001983643,-0.0331115723,0.0592956543,-0.9994506836,0.0167388916,0.039932251,-1.0010070801,0.0310821533
0,0,0,0.06590271,0.0733947754,-1.003036499,0.0242767334,-0.9973297119,-0.0326538086,0.0517730713,-0.9965057373,0.0018920898,0.0489501953,-0.9974517822,0.0301208496
0,0,0,0.0594177246,0.0539093018,-0.9945068359,0.0114440918,-0.9965515137,-0.0204467773,0.0399932861,-1.0027008057,0.0078277588,0.0428161621,-0.9978637695,0.0199584961
0,0,0,0.0658874512,0.0778198242,-0.9971313477,0.0133056641,-1.000579834,-0.0308837891,0.0478363037,-1.0007324219,0.0041656494,0.0477294922,-0.9969024658,0.0229644775
0,0,0,0.0552978516,0.0901947021,-0.9970092773,0.0244140625,-0.9967956543,-0.0331420898,0.0504608154,-0.9956054688,-0.0061035156,0.0595550537,-0.9958496094,0.0280914307
0,0,0,0.0817565918,0.0963287354,-0.9970092773,0.040512085,-0.9945373535,-0.0360870361,0.038848877,-0.9995574951,0.0032653809,0.0428619385,-0.996307373,0.020690918
0,0,0,0.0666656494,0.0952758789,-0.9965667725,0.0333557129,-0.9980926514,-0.0257873535,0.0444641113,-0.9999237061,0.0040435791,0.0640258789,-0.9970550537,0.0135040283
0,0,0,0.0549316406,0.0876617432,-0.9991455078,0.016418457,-0.9978027344,-0.0288391113,0.0402832031,-1.0009155273,0.0088195801,0.0364379883,-0.9975128174,0.0139770508
0,0,0,0.0713348389,0.0720062256,-0.9952392578,0.0349273682,-0.9979248047,-0.0264129639,0.0391693115,-1.0019683838,0.0054168701,0.0536651611,-0.9961395264,0.0023498535
0,0,0,0.05078125,0.0296325684,-1.0020446777,0.0237426758,-0.9969940186,-0.0299682617,0.0515899658,-0.997253418,-0.0037078857,0.0478515625,-0.9976654053,0.011932373
0,0,0,0.0812225342,0.0111694336,-1.0022888184,0.0140228271,-0.9997406006,-0.0344085693,0.0397186279,-1.0006408691,-0.0035705566,0.0476226807,-0.9967803955,0.0093536377
0,0,0,0.0437164307,0.0149688721,-1.0031890869,-0.0005645752,-0.9963684082,-0.0422515869,0.0382385254,-0.9992218018,-0.0042877197,0.0441436768,-0.9957885742,0.0101165771
0,0,0,0.0707092285,0.0401611328,-1.0024108887,0.0201263428,-0.9995422363,-0.0346984863,0.0507507324,-1.0001220703,-0.0024871826,0.0609436035,-0.9954223633,0.0150604248
0,0,0,0.0983581543,0.0754852295,-0.9955444336,0.0310211182,-1.0013427734,-0.0247650146,0.0422973633,-0.9991760254,-0.001373291,0.046875,-0.9971466064,0.0106658936
0,0,0,0.042755127,0.0849914551,-1.0028076172,0.0254669189,-0.9948272705,-0.0167694092,0.0346679688,-1.0025024414,0.0017852783,0.0414428711,-0.9963684082,0.011428833
0,0,0,0.053817749,0.0691223145,-0.9951629639,0.0258636475,-0.998550415,-0.0433959961,0.0668182373,-0.9960479736,0.0166778564,0.0579528809,-0.9977264404,0.0144348145
0,0,0,0.0708007813,0.0615386963,-1.0020141602,0.0304107666,-0.9970397949,-0.0133514404,0.0574188232,-0.9986114502,0.0099029541,0.0439910889,-0.9978485107,0.0092315674
0,0,0,0.0668029785,0.0603790283,-0.999786377,-0.0069885254,-0.9959716797,-0.0193786621,0.0558929443,-1.0015869141,0.0208435059,0.0513305664,-0.9959411621,0.0054168701
0,0,0,0.0660095215,0.0686950684,-0.9978637695,0.0156555176,-1.0101470947,-0.0325012207,0.0659332275,-0.996887207,0.0127868652,0.0467224121,-0.9970397949,0.0043029785
0,0,0,0.0616149902,0.0594482422,-1.0003967285,0.0148162842,-0.9911804199,-0.0381011963,0.0398101807,-0.9996032715,0.0076904297,0.045715332,-0.9964904785,-0.0004730225
0,0,0,0.0646820068,0.0498046875,-1.0007019043,-0.0104064941,-0.9904174805,-0.0610198975,0.0487365723,-0.9964141846,-0.0033874512,0.052947998,-0.9964447021,0.0008087158
0,0,0,0.0501251221,0.0376586914,-1.0009765625,0.0039978027,-1.0084381104,-0.0343933105,0.0284729004,-0.9976501465,-0.0168762207,0.0458374023,-0.9964141846,0.0039978027
0,0,0,0.0540618896,0.0497741699,-1.0012969971,0.0068054199,-0.995010376,-0.0355072021,0.0383605957,-0.9996948242,-0.0028686523,0.0534515381,-0.9981536865,0.0013122559
0,0,0,0.0671844482,0.024887085,-1.0000915527,0.0191650391,-1.0003204346,-0.0417327881,0.0499420166,-0.9977264404,0.0054321289,0.0459442139,-0.9973144531,0.0039672852
0,0,0,0.0616455078,0.0317077637,-0.9981079102,0.0124359131,-0.9904632568,-0.0511016846,0.0378265381,-1.00390625,0.0150146484,0.0463562012,-0.997177124,0.0069122314
0,0,0,0.0695953369,0.0077056885,-1.0022888184,0.0346984863,-0.9991149902,-0.0416564941,0.0334320068,-0.9991607666,0.0048522949,0.0528564453,-0.9964294434,0.0013427734
0,0,-1.7173E-17,0.0711517334,0.0588378906,-0.9995269775,0.0175018311,-0.9972076416,-0.0184173584,0.0555725098,-0.9990386963,-0.0167541504,0.049697876,-0.99609375,-0.0008544922
0,0,-0.022314,0.0645141602,0.0505981445,-0.9975891113,-0.0135498047,-0.9959716797,-0.04737854,0.0299530029,-0.9921722412,-0.0398254395,0.0464477539,-0.9968719482,-0.0011291504
0,0,-0.017415,0.0667266846,0.0762481689,-0.9969940186,0.0174102783,-0.9943847656,-0.0290679932,0.0483856201,-1.0031585693,-0.0280456543,0.0437164307,-0.9969482422,0.0004272461
0,0,-0.054165,0.0470428467,0.0534362793,-0.9972991943,0.0104064941,-0.9995880127,-0.0322113037,0.0120849609,-1.0095062256,-0.0034942627,0.0568695068,-1.0005493164,0.0098724365
0,0,-0.11099,0.072555542,0.0704193115,-0.9995117188,0.0144042969,-0.9943389893,-0.0101928711,0.074798584,-0.9970703125,0.0068664551,0.0515899658,-0.9965209961,0.0088195801
0,0,0.0085649,0.0673522949,0.0431365967,-1.0037078857,-0.0074157715,-0.9884796143,-0.0397033691,0.0468902588,-1.0009307861,0.0038452148,0.0391998291,-0.9970397949,0.0020904541
0,0,0.01817,0.046875,0.0411224365,-1.0089263916,0.0372161865,-0.9975280762,-0.0451202393,0.0425109863,-0.9937133789,0.0059051514,0.0473175049,-0.9957275391,-0.0006866455
0,0,-0.0012781,0.0607757568,0.0811920166,-0.9945220947,0.0173187256,-0.9922790527,-0.0433959961,0.0677490234,-0.9918518066,-0.0121307373,0.0387573242,-0.9949493408,-0.0023040771
0,0,-0.232,0.0565948486,0.0574645996,-0.999710083,0.0454864502,-0.9983978271,-0.0355377197,0.0401153564,-0.9974060059,-0.011428833,0.0556793213,-0.9964904785,-0.0004577637
0,0,-0.27245,0.1079101563,0.0623474121,-0.9951934814,0.0351715088,-0.9894104004,-0.0332794189,0.0493774414,-0.9971618652,-0.0163726807,0.0488891602,-0.9999847412,0.0068817139
0,-0.011575,0.1368,0.0617675781,0.0475769043,-1.0036315918,0.0482635498,-0.9977874756,-0.0361022949,0.0516815186,-0.9958648682,0.0089874268,0.0505981445,-0.9974975586,0.004196167
0,-0.035355,0.29452,0.0638580322,0.0730743408,-1.0036315918,0.0439605713,-0.9981842041,-0.0653991699,0.0458526611,-1.0001678467,0.0135040283,0.0544128418,-0.9953460693,-0.0012054443
0,5.9307E-17,-4.4887E-16,0.0542907715,0.0492553711,-1.0018463135,0.0156707764,-1.0032653809,-0.0402526855,0.0410461426,-0.9984893799,-0.0137634277,0.0428924561,-0.9989929199,-0.0020751953
0,0.072791,-0.6955,0.0679779053,0.0666809082,-1.0019989014,0.0148620605,-0.9932861328,-0.0216522217,0.0407714844,-1.0025482178,-0.026473999,0.0444488525,-0.998260498,6.103515625E-05
0,0.050949,-0.46267,0.0697174072,0.0790100098,-0.9960632324,0.0050354004,-0.9978942871,-0.0416870117,0.0272216797,-1.0022735596,-0.0239257813,0.0540008545,-1.0003814697,0.0010375977
0,-0.094852,0.61157,0.0672454834,0.0661468506,-1.000213623,-0.0111999512,-0.9903259277,-0.0649871826,0.0551605225,-0.9851074219,-0.0123291016,0.0514678955,-1.0010070801,0.0033569336
0,-0.14973,0.86137,0.0725402832,0.0908355713,-1.0009002686,0.0195465088,-0.9913024902,-0.0357513428,0.0371398926,-0.9920196533,-0.0085601807,0.0409393311,-0.9950256348,-0.0020599365
0,0.056693,-0.36378,0.0545349121,0.0668029785,-0.9974975586,0.0453186035,-0.9960632324,-0.0410919189,0.0574035645,-1.0014953613,-0.0050354004,0.04296875,-0.9946746826,-0.0081939697
0,0.27367,-1.7298,0.0900726318,0.0787658691,-0.9918518066,0.027130127,-0.9910888672,-0.0382080078,0.034942627,-0.9910125732,-0.0175476074,0.0331573486,-0.9920806885,-0.0077209473
0,0.087485,-0.54875,0.0694274902,0.0714416504,-1.003036499,0.0300292969,-0.9985198975,-0.0402984619,0.0371551514,-1.0025634766,-0.0025634766,0.0346069336,-0.9953308105,0.0010528564
0,-0.35821,1.9717,0.0488433838,0.0385894775,-1.0023803711,0.0315856934,-0.9967041016,-0.0297393799,0.0701904297,-1.0014343262,-0.0025634766,0.0462341309,-1.0049133301,0.0124664307
0,-0.35529,1.8504,0.0779266357,0.0446777344,-1.0018920898,0.0357208252,-0.9902191162,-0.0238189697,0.0462646484,-0.9885406494,0.0379180908,0.0604095459,-1.0063934326,0.0145568848
0,0.30353,-1.5007,0.0868988037,0.0376586914,-0.9964904785,0.0218811035,-1.0048828125,-0.0409240723,0.0520629883,-1.0141906738,0.0253448486,0.0526275635,-1.0068511963,0.0072174072
0,0.70598,-1.2779,0.0515136719,0.0400238037,-1.0016174316,0.0368347168,-0.9939117432,-0.0418701172,0.0519866943,-0.9985961914,0.0252075195,0.0355834961,-0.988067627,-0.0137329102
0,-4.3049E-16,12,0.0637054443,0.036239624,-0.999786377,0.048248291,-0.9975891113,-0.0526580811,0.057723999,-0.997756958,0.0093078613,0.0228424072,-0.9772491455,-0.025100708
0,-1.0218,38.555,0.0990447998,0.0489807129,-0.9972076416,0.0247192383,-0.9919433594,-0.0224456787,0.0681304932,-1.0004577637,0.0212097168,0.0312805176,-0.9856719971,-0.0143890381
0,-0.63951,68.554,0.02784729,0.0481262207,-1.00340271,0.0243988037,-1.0002593994,-0.0346069336,0.057220459,-0.9964447021,0.013671875,0.0395355225,-0.9988555908,0.0027923584
0,1.1029,91.899,0.0960845947,0.0588684082,-1.003692627,0.0061340332,-0.9983215332,-0.0347290039,0.0476837158,-1.0047607422,0.0050048828,0.0614929199,-1.0029144287,0.0041046143
0,1.6714,109.09,0.0513000488,0.0268249512,-1.0059356689,0.0077362061,-0.9971466064,-0.036315918,0.0590362549,-1.0007781982,0.0077972412,0.0360565186,-1.0222625732,0.0043182373
0,-0.63314,128.21,0.0696411133,0.086151123,-0.9961090088,-0.0275878906,-0.9967193604,-0.0473937988,0.0451202393,-0.9975280762,-0.0003204346,0.0384674072,-1.0141601563,0.0172729492
0,-3.2281,151.33,0.068649292,0.0255126953,-1.0091400146,-0.0048828125,-0.9970397949,-0.0513305664,0.0460205078,-0.999206543,0.0083618164,0.0391693115,-1.0411682129,-0.0036010742
0,-1.1852,171.22,0.0715179443,0.0608978271,-0.9956665039,0.0338745117,-0.9945526123,-0.038192749,0.0418395996,-1.0010986328,0.0154876709,0.0383300781,-1.0292358398,0.0171051025
0,6.5505,179.9,0.0590820313,0.0709228516,-0.9997711182,0.0549163818,-0.9935150146,-0.0418548584,0.06590271,-0.9999847412,-0.0015716553,0.0192260742,-0.9517059326,0.0357208252
0,14.385,179.6,0.0594329834,0.1005249023,-0.9964599609,0.0385894775,-0.9968414307,-0.0360870361,0.0318450928,-1.0018615723,0.0008850098,0.0422515869,-0.8915100098,-0.0919342041
0,15.269,179.27,0.0790252686,0.086151123,-0.9894561768,0.0665130615,-1.0008087158,-0.0263214111,0.0528106689,-0.9971466064,0.0009460449,0.0604705811,-0.9471130371,-0.0757446289
0,8.3694,182.79,0.0573425293,0.067565918,-1.0007171631,0.0249176025,-0.9979400635,-0.026763916,0.0496826172,-0.9992980957,0.002243042,0.066116333,-0.987197876,-0.0313262939
0,6.099E-16,187,0.0796966553,0.0925292969,-0.9959869385,0.0321960449,-0.9941711426,-0.0357055664,0.0412445068,-0.9957733154,0.0025024414,0.0437164307,-0.9903106689,-0.0263214111
0,-3.3197,188.67,0.0837860107,0.0859832764,-1.0000305176,0.0258789063,-0.9983520508,-0.0362243652,0.0492401123,-0.9989624023,-0.0017700195,0.0799407959,-0.997253418,-0.0222625732
0,-1.2878,191.49,0.0658569336,0.0954742432,-0.9969177246,-0.0052642822,-0.9970245361,-0.0434875488,0.044128418,-1.006942749,0.0047912598,0.0363616943,-0.9974822998,-0.0119628906
0,1.4276,198.87,0.0921478271,0.0879364014,-0.9948120117,0.0160064697,-0.9940490723,-0.0407867432,0.0429229736,-0.9990844727,0.0023956299,0.0537719727,-1.0012664795,0.007598877
0,1.4075,205.91,0.0811462402,0.044128418,-0.998626709,0.0072479248,-0.9947967529,-0.0344238281,0.0338287354,-1.0000152588,-0.0093688965,0.0516204834,-0.9975585938,-0.0067596436
0,-0.34414,203.44,0.0377807617,0.0229187012,-1.0024871826,-0.0130004883,-0.9927825928,-0.0426483154,0.0286407471,-0.9998168945,-0.0239868164,0.0544128418,-0.9965362549,-0.0147705078
0,-1.0983,189.58,0.0340881348,0.0092315674,-1.0045928955,0.0306396484,-0.9979705811,-0.0315093994,0.0342102051,-1.004989624,-0.0065765381,0.0353240967,-0.9957427979,-0.0285491943
0,-0.236,174.88,0.0673217773,0.0230407715,-0.9976196289,0.0078277588,-1.0001220703,-0.039276123,0.0322723389,-1.0016326904,-0.0019989014,0.0534820557,-0.9957885742,-0.0168151855
0,0.65675,170.34,0.0498657227,0.0251922607,-1.0008239746,0.0261230469,-1.0009307861,-0.032409668,0.0627746582,-0.99609375,0.0158233643,0.0436706543,-0.9959259033,-0.0258789063
0,0.44559,175.82,0.0869445801,0.0257568359,-1.0059661865,0.0316772461,-0.999786377,-0.0449981689,0.0722503662,-0.9998168945,0.0191192627,0.0479736328,-0.9975128174,-0.0047302246
0,-0.26101,181.73,0.0673980713,0.0152282715,-1.0015716553,0.0155181885,-0.9959411621,-0.0223999023,0.0386352539,-1.0027618408,0.0107269287,0.0541534424,-0.9956054688,-0.0207061768
0,-0.4156,181.07,0.054107666,0.0397796631,-1.000579834,0.0620880127,-1.0064086914,-0.0335693359,0.0356445313,-0.9997558594,0.0036315918,0.0370025635,-0.9961853027,-0.0147857666
0,-2.5878E-16,177,0.0602874756,0.0196838379,-1.0068817139,0.0288543701,-0.9984893799,-0.0341339111,0.0571899414,-0.9969329834,-0.0118255615,0.0514068604,-0.9954986572,-0.019317627
0,0.27598,176.12,0.0491790771,0.0433044434,-0.9991912842,0.029006958,-1.0004425049,-0.0387878418,0.043838501,-1.0006408691,-0.0048065186,0.0519866943,-0.9985656738,-0.0070495605
0,0.11463,180.53,0.0273742676,0.0757904053,-1.0035400391,0.0679931641,-0.9994354248,-0.0302734375,0.0446777344,-1.0057678223,0.0051727295,0.0458831787,-0.9958953857,-0.0254516602
0,-0.12834,186.29,0.0777435303,0.0783081055,-0.9999847412,0.0384521484,-0.9906158447,-0.014251709,0.0560913086,-0.9983520508,0.0114593506,0.0541381836,-0.9965057373,-0.0154418945
0,-0.12241,189.99,0.0622253418,0.0418395996,-1.0051116943,0.0816497803,-0.9989624023,-0.0229187012,0.0417480469,-1.0030822754,0.001449585,0.0477752686,-0.9982452393,-0.0096130371
0,0.027918,192.49,0.0588684082,0.0462493896,-1.006439209,0.0385742188,-0.9941101074,-0.0425872803,0.04347229,-0.998550415,-0.014251709,0.0469207764,-0.9943237305,-0.0343017578
0,0.080245,196.11,0.0903930664,0.0483856201,-0.9944152832,0.0446014404,-0.996887207,-0.0448913574,0.0521850586,-0.9955596924,-0.0117797852,0.0446472168,-0.9970703125,-0.0155334473
0,0.014947,201.09,0.0325775146,0.0445404053,-1.0112762451,0.0581665039,-0.9981079102,-0.0389251709,0.0540161133,-0.9957427979,0.0006256104,0.0630950928,-0.9959716797,-0.0216522217
0,-0.034403,204.08,0.0489959717,0.0347442627,-1.0041809082,0.0320129395,-0.9981079102,-0.0400238037,0.0384521484,-1.0026702881,0.0107879639,0.0534667969,-0.9988708496,-0.0018920898
0,-0.018078,202.83,0.0644989014,0.0220794678,-1.0039367676,0.0370330811,-0.9945220947,-0.0189056396,0.0458526611,-1.0003204346,-0.0037078857,0.0399780273,-0.9968414307,-0.0156402588
0,0,197.29,0.0489959717,0.021987915,-1.0032501221,0.0210876465,-0.9957733154,-0.0487670898,0.060256958,-0.9906768799,0.0009155273,0.0626068115,-0.9953613281,-0.0159454346
0,0,189.59,0.0640258789,0.0747375488,-0.9938354492,0.0096588135,-0.9968109131,-0.0457000732,0.037399292,-0.9993286133,-0.0135192871,0.0408325195,-0.9957733154,-0.0375061035
0,0,182,0.0462341309,0.0769348145,-0.9942474365,0.0201416016,-0.9970245361,-0.0468139648,0.0335388184,-1.000213623,-0.0051727295,0.0517425537,-0.9970245361,-0.0168304443
0,0,174.71,0.0464324951,0.0863189697,-0.9971923828,0.0043029785,-0.9932861328,-0.0407714844,0.0380401611,-1.0031890869,-0.0140380859,0.0511779785,-0.9958648682,-0.0127105713
0,0,168.74,0.0477294922,0.0539550781,-0.9937133789,0.0424804688,-0.9972991943,-0.0333557129,0.0384368896,-1.0077667236,0.0058898926,0.0455780029,-0.9973144531,-0.0131378174
0,0,165.18,0.0746307373,0.0278015137,-0.9979400635,0.0131072998,-0.9962768555,-0.0216217041,0.0626373291,-1.006072998,0.0117645264,0.0481414795,-0.9963226318,-0.0173797607
0,0,165.84,0.2058410645,0.0685882568,-0.9905395508,0.0156402588,-0.99659729,-0.045791626,0.054107666,-0.9917602539,0.0158996582,0.0388641357,-0.9970092773,-0.021270752
0,0,169.76,0.0116882324,0.0204315186,-1.0019226074,0.0047149658,-0.9942321777,-0.0435333252,0.0741119385,-0.9880371094,0.001953125,0.051940918,-0.9965515137,-0.013961792
0,0,171.59,0.0455932617,0.0419616699,-1.0100708008,0.0127868652,-0.990234375,-0.0440826416,0.044708252,-0.9905548096,-0.0060424805,0.0537414551,-0.9945678711,-0.0324707031
0,0,166.15,0.0930175781,0.1004943848,-0.9952545166,0.0269775391,-1.0022888184,-0.049407959,0.0393218994,-1.0018768311,-0.0032501221,0.0486755371,-0.9996490479,-0.0001373291
0,0,152.5,0.0403594971,0.0367736816,-1.0014953613,0.0208587646,-0.9922485352,-0.036026001,0.0337219238,-0.9996490479,-0.0267181396,0.0605163574,-0.9920043945,-0.0355682373
0,0,137.39,0.0822906494,0.0389862061,-1.0001525879,0.0166778564,-0.993637085,-0.0347900391,0.0328674316,-0.9965820313,-0.0193328857,0.0317993164,-0.9983520508,-0.0245666504
0,0,128.21,0.0762329102,0.0471954346,-0.9920806885,-0.0284118652,-1.0077514648,-0.0450134277,0.0428009033,-1.010925293,-0.0173492432,0.0550689697,-0.9954986572,-0.0214691162
0,0,126.17,0.0608978271,0.0127868652,-0.9990997314,-0.0055389404,-0.9920196533,-0.0246124268,0.051651001,-0.999206543,-0.0019989014,0.0431365967,-0.9970092773,-0.0235900879
0,0,126,0.0614318848,0.0321044922,-1.0014801025,0.0073242188,-0.9946746826,-0.0375823975,0.0410766602,-0.9958343506,0.0006713867,0.0433197021,-0.9923400879,-0.0195465088
0,0,121.25,0.0676116943,0.057434082,-1.0054016113,0.0350341797,-1.0040740967,-0.0406951904,0.0517730713,-0.9967193604,-0.0078582764,0.0381622314,-0.9909667969,-0.0363006592
0,0,112.53,0.0518951416,0.0974731445,-1.0069274902,0.015411377,-0.9866027832,-0.0635070801,0.0564727783,-0.9945373535,-0.0204315186,0.0422210693,-0.9787139893,-0.0476074219
0,0,104.45,0.0746459961,0.1320343018,-0.9825286865,0.0168914795,-0.9947509766,-0.0545349121,0.0414123535,-0.9839630127,-0.0066375732,0.0463562012,-0.9711303711,-0.0342712402
0,0,101.39,0.0683135986,0.0893554688,-0.9938354492,0.0186920166,-1.0005645752,-0.0421142578,0.0418243408,-1.0006408691,-0.0198364258,0.0563812256,-0.9866027832,-0.0210723877
0,0,103.71,0.1154632568,0.1074523926,-0.9932556152,0.0235290527,-0.9954528809,-0.0269165039,0.0581207275,-0.9739532471,0.0050354004,0.0469207764,-0.9934692383,-0.0146789551
0,0,109.02,0.0944213867,0.0725097656,-0.9785919189,0.0034484863,-1.0053405762,-0.0401611328,0.0608978271,-1.0042724609,-0.0057830811,0.0498199463,-1.0202789307,0.0054016113
0,0,116.36,0.0764007568,0.0328826904,-1.005065918,0.0094604492,-1.0063476563,-0.0555725098,0.0035095215,-1.0053863525,0.0070953369,0.0732421875,-1.0204925537,-0.0065917969
0,0,124.37,0.0024414063,0.0101165771,-1.0021514893,0.029296875,-1.0018463135,-0.0650939941,0.0400848389,-0.9945068359,-0.0017547607,0.0644683838,-0.9965057373,-0.0008239746
0,0,131.78,0.1362915039,0.0052947998,-0.9980316162,0.0801849365,-1.0027008057,-0.0295715332,0.0740203857,-0.9983673096,-0.0021972656,0.0523376465,-0.9831695557,-0.0017089844
0,0,136.18,0.0393829346,-0.0045166016,-1.0120391846,0.0205535889,-0.9989013672,-0.0296630859,0.0340576172,-0.9959411621,0.0130157471,0.0676116943,-0.9950408936,-0.0145874023
0,0,136.81,0.0550384521,0.0465087891,-0.9984283447,0.0258636475,-1.0015716553,-0.01953125,0.0527954102,-0.995513916,-0.0184173584,0.0650634766,-1.0015716553,-0.0235137939
0,0,136,0.0937805176,-0.00340271,-1.0010986328,0.0581817627,-0.9971160889,-0.0136108398,0.0281829834,-1.0021209717,-0.015411377,0.0610961914,-0.9838104248,-0.0024871826
0,0,135.77,0.0742797852,0.0275421143,-0.9947357178,0.0524291992,-1.0034332275,-0.0385742188,0.0316467285,-0.9934082031,-0.0068206787,0.026260376,-0.9864044189,-0.0074920654
0,0,137.78,0.0763244629,0.0614318848,-1.0048522949,0.0352630615,-0.9878692627,-0.0360717773,0.0491790771,-0.9996185303,-0.0192260742,0.0207366943,-1.0034637451,0.0076446533
0,0,140.55,0.052734375,0.0198364258,-1.0012207031,0.0488586426,-1.0012207031,-0.0373077393,0.0401153564,-0.9953613281,0.0063781738,0.0454711914,-0.9988555908,0.0024414063
0,0,142.72,0.0805053711,0.034286499,-0.998840332,0.0390930176,-1.0005950928,-0.0273590088,0.0489654541,-0.9969787598,-0.0024719238,0.056427002,-0.9812316895,-0.0108184814
0,0,144.17,0.0595245361,0.0197601318,-1.0054473877,0.048324585,-0.9965820313,-0.0420532227,0.0478668213,-1.0017547607,0.0134735107,0.0828399658,-1.0112457275,-0.0251464844
0,0,145.3,0.0673980713,0.0410766602,-0.9993743896,0.0413513184,-0.9952087402,-0.0390167236,0.0536956787,-0.9995574951,0.0044555664,0.0515136719,-0.9886932373,0.0054779053
0,0,147.45,0.0698242188,0.0472412109,-0.9993286133,0.0367431641,-0.998046875,-0.0326690674,0.0384521484,-1.0027160645,0.0189208984,0.0528106689,-0.9981536865,-0.0108032227
0,0,149.89,0.0545196533,0.0479736328,-0.9902038574,0.0316009521,-0.9983825684,-0.02684021,0.0845489502,-0.9966888428,0.0265960693,0.0495300293,-1.0011138916,-0.0094299316
0,0,152.06,0.078918457,0.0722808838,-1.00390625,0.0197906494,-0.999420166,-0.0482025146,0.0606079102,-1.0010681152,0.0202178955,0.0476379395,-0.9932861328,-0.0136871338
0,0,153.22,0.0408935547,0.0641021729,-0.9978179932,0.0302276611,-0.9971466064,-0.0396575928,0.0703125,-0.99659729,0.0244445801,0.0519256592,-0.9958648682,-0.0351257324
0,0,153.56,0.0722961426,0.0877838135,-0.9975280762,0.0112915039,-0.9994049072,-0.0382995605,0.0574645996,-0.9972686768,0.0065612793,0.0441589355,-0.9674530029,-0.0175933838
0,0,155,0.0484771729,0.1007995605,-0.995010376,0.0093536377,-0.9964447021,-0.0398101807,0.0460662842,-0.996963501,-0.0035095215,0.114151001,-1.0118560791,-0.0553588867
0,0,158.25,0.066192627,0.1140136719,-0.9972076416,0.0409545898,-0.993560791,-0.0332489014,0.0330963135,-0.9969024658,-0.0116271973,0.0487213135,-0.9878845215,-0.0201263428
0,0,163.63,0.0704803467,0.0493927002,-1.0027160645,0.0188903809,-0.9979248047,-0.0268096924,0.0389709473,-1.0083007813,-0.0127105713,0.055480957,-0.9899902344,-0.0273895264
0,0,168.98,0.067565918,0.0340576172,-0.9991760254,0.0244445801,-0.9941711426,-0.0425567627,0.0201416016,-0.9999389648,-0.0086975098,0.0523529053,-0.998336792,-0.0299682617
0,0,172.21,0.0746765137,0.0068206787,-0.9998168945,0.0223083496,-0.9993438721,-0.0455169678,0.0561065674,-0.999420166,-0.0047302246,0.0513458252,-0.9895782471,-0.0251922607
0,0,172.9,0.0750274658,0.0162658691,-1.0082855225,0.0185241699,-0.9978637695,-0.0333862305,0.028137207,-0.9997711182,0.0030975342,0.0498352051,-1.0025482178,-0.0318450928
0,0,172.06,0.0461120605,0.0764312744,-1.0034179688,0.0194702148,-0.9954376221,-0.0346679688,0.0464477539,-0.999206543,-0.0109710693,0.043762207,-0.9927215576,0.0077667236
0,0,172.56,0.0758361816,0.0477142334,-0.9969940186,0.018081665,-0.9940185547,-0.0342254639,0.0504760742,-0.9993133545,-0.0065612793,0.0488128662,-0.9998474121,0.0151824951
0,0,175.57,0.0658874512,0.0344848633,-1.0027313232,0.0156097412,-0.9825134277,-0.0244598389,0.0384674072,-1.0004577637,0.0015106201,0.0603485107,-0.9943847656,0.017288208
0,0,181.09,0.0685577393,0.0273132324,-1.0006866455,0.0378112793,-0.997253418,-0.0450897217,0.0544891357,-1.0011138916,-0.0106201172,0.0498962402,-0.9947509766,-0.000579834
0,0,187.35,0.0563812256,0.0528259277,-1.0001220703,0.0368652344,-0.9931030273,-0.0423583984,0.0464477539,-1.0036010742,0.0122070313,0.0581054688,-0.9869842529,-0.0013427734
0,0,192.55,0.089630127,0.06640625,-0.9953155518,0.0617980957,-0.999130249,-0.0330047607,0.0389099121,-1.002166748,0.0001220703,0.048324585,-1.0061187744,-0.0101165771
0,0,197,0.0410766602,0.0402526855,-1.0049743652,0.0451202393,-0.9933013916,-0.0323791504,0.053237915,-0.9999389648,-0.0055389404,0.0250549316,-0.9960784912,0.0138397217
0,0,201.31,0.0819702148,0.0738830566,-0.9878997803,0.0311431885,-0.9958190918,-0.0325469971,0.0460662842,-1.0040740967,-0.0039825439,0.042678833,-0.9850463867,0.029296875
0,0,207.22,0.0516967773,0.0503082275,-1.0025634766,0.0205841064,-0.9934082031,-0.0287780762,0.0459289551,-1.0081939697,-0.0014038086,0.0337677002,-0.9951171875,0.0246734619
0,0,214.01,0.0532226563,0.0546264648,-0.9949645996,0.0033569336,-0.9959869385,-0.0426635742,0.054107666,-0.9872283936,0.0197296143,0.0589447021,-0.9899902344,0.0227203369
0,0,219.88,0.0596618652,0.0530548096,-1.0011291504,0.002456665,-0.995803833,-0.0385742188,0.0421447754,-1.0053253174,0.0131378174,0.0510406494,-1.0001220703,0.0262908936
0,0,223.44,0.0577697754,0.0591278076,-0.9999542236,0.034072876,-0.9980773926,-0.0380859375,0.0617828369,-1.0087432861,0.0241699219,0.0601806641,-0.9975585938,0.0235137939
